"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 7 discussion"
24.25,25
24.333333333333332,27
24.416666666666668,27
24.5,28
24.583333333333332,27
24.666666666666668,27
24.75,27
24.833333333333332,29
24.916666666666668,27
25,27
25.083333333333332,28
25.166666666666668,25
25.25,27
25.333333333333332,27
25.416666666666668,26
25.5,28
25.583333333333332,27
25.666666666666668,27
25.75,28
25.833333333333332,26
25.916666666666668,29
26,29
26.083333333333332,27
26.166666666666668,28
26.25,27
26.333333333333332,26
26.416666666666668,29
26.5,28
26.583333333333332,26
26.666666666666668,28
26.75,28
26.833333333333332,27
26.916666666666668,27
27,25
27.083333333333332,28
27.166666666666668,27
27.25,28
27.333333333333332,28
27.416666666666668,25
27.5,25
27.583333333333332,28
27.666666666666668,28
27.75,26
27.833333333333332,27
27.916666666666668,28
28,25
28.083333333333332,25
28.166666666666668,27
28.25,27
28.333333333333332,26
28.416666666666668,26
28.5,27
28.583333333333332,26
28.666666666666668,26
28.75,29
28.833333333333332,27
28.916666666666668,27
29,27
29.083333333333332,27
29.166666666666668,28
29.25,26
29.333333333333332,28
29.416666666666668,27
29.5,28
29.583333333333332,27
29.666666666666668,28
29.75,27
29.833333333333332,28
29.916666666666668,26
30,26
30.083333333333332,26
30.166666666666668,28
30.25,25
30.333333333333332,26
30.416666666666668,27
30.5,27
30.583333333333332,29
30.666666666666668,27
30.75,26
30.833333333333332,26
30.916666666666668,28
31,28
31.083333333333332,27
31.166666666666668,26
31.25,27
31.333333333333332,26
31.416666666666668,25
31.5,28
31.583333333333332,28
31.666666666666668,28
31.75,25
31.833333333333332,26
31.916666666666668,26
32,27
32.083333333333336,24
32.166666666666664,24
32.25,27
32.333333333333336,26
32.416666666666664,28
32.5,26
32.583333333333336,26
32.666666666666664,27
32.75,27
32.833333333333336,25
32.916666666666664,27
33,26
33.083333333333336,27
33.166666666666664,27
33.25,27
33.333333333333336,25
33.416666666666664,26
33.5,25
33.583333333333336,24
33.666666666666664,24
33.75,27
33.833333333333336,28
33.916666666666664,26
34,26
34.083333333333336,26
34.166666666666664,25
34.25,28
34.333333333333336,27
34.416666666666664,27
34.5,24
34.583333333333336,24
34.666666666666664,31
34.75,24
34.833333333333336,27
34.916666666666664,23
35,23
35.083333333333336,28
35.166666666666664,29
35.25,29
35.333333333333336,29
35.416666666666664,30
35.5,26
35.583333333333336,28
35.666666666666664,27
35.75,29
35.833333333333336,27
35.916666666666664,27
36,29
36.083333333333336,25
36.166666666666664,27
36.25,27
36.333333333333336,28
36.416666666666664,28
36.5,26
36.583333333333336,29
36.666666666666664,28
36.75,24
36.833333333333336,28
36.916666666666664,30
37,28
37.083333333333336,27
37.166666666666664,28
37.25,28
37.333333333333336,24
37.416666666666664,27
37.5,30
37.583333333333336,25
37.666666666666664,31
37.75,27
37.833333333333336,30
37.916666666666664,24
38,30
38.083333333333336,28
38.166666666666664,27
38.25,28
38.333333333333336,27
38.416666666666664,28
38.5,29
38.583333333333336,25
38.666666666666664,26
38.75,27
38.833333333333336,30
38.916666666666664,27
39,27
39.083333333333336,28
39.166666666666664,28
39.25,29
39.333333333333336,23
39.416666666666664,27
39.5,27
39.583333333333336,30
39.666666666666664,28
39.75,27
39.833333333333336,28
39.916666666666664,29
40,28
40.083333333333336,28
40.166666666666664,28
40.25,27
40.333333333333336,24
40.416666666666664,27
40.5,28
40.583333333333336,27
40.666666666666664,28
40.75,27
40.833333333333336,27
40.916666666666664,26
41,30
41.083333333333336,28
41.166666666666664,28
41.25,28
41.333333333333336,25
41.416666666666664,29
41.5,30
41.583333333333336,27
41.666666666666664,31
41.75,28
41.833333333333336,26
41.916666666666664,24
42,27
42.083333333333336,27
42.166666666666664,26
42.25,24
42.333333333333336,26
42.416666666666664,28
42.5,28
42.583333333333336,28
42.666666666666664,24
42.75,27
42.833333333333336,29
42.916666666666664,27
43,27
43.083333333333336,26
43.166666666666664,26
43.25,26
43.333333333333336,25
43.416666666666664,27
43.5,29
43.583333333333336,26
43.666666666666664,25
43.75,28
43.833333333333336,23
43.916666666666664,28
44,24
44.083333333333336,28
44.166666666666664,28
44.25,29
44.333333333333336,27
44.416666666666664,26
44.5,24
44.583333333333336,27
44.666666666666664,27
44.75,28
44.833333333333336,29
44.916666666666664,24
45,27
45.083333333333336,26
45.166666666666664,26
45.25,28
45.333333333333336,29
45.416666666666664,29
45.5,25
45.583333333333336,24
45.666666666666664,27
45.75,29
45.833333333333336,24
45.916666666666664,24
46,26
46.083333333333336,29
46.166666666666664,31
46.25,29
46.333333333333336,27
46.416666666666664,28
46.5,30
46.583333333333336,26
46.666666666666664,28
46.75,30
46.833333333333336,28
46.916666666666664,25
47,27
47.083333333333336,25
47.166666666666664,27
47.25,28
47.333333333333336,25
47.416666666666664,25
47.5,28
47.583333333333336,24
47.666666666666664,28
47.75,28
47.833333333333336,29
47.916666666666664,30
