"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 1 discussion"
21.666666666666668,234
21.75,236
21.833333333333332,238
21.916666666666668,236
22,234
22.083333333333332,237
22.166666666666668,237
22.25,236
22.333333333333332,241
22.416666666666668,241
22.5,237
22.583333333333332,238
22.666666666666668,239
22.75,237
22.833333333333332,237
22.916666666666668,236
23,241
23.083333333333332,240
23.166666666666668,239
23.25,239
23.333333333333332,240
23.416666666666668,238
23.5,239
23.583333333333332,244
23.666666666666668,244
23.75,243
23.833333333333332,240
23.916666666666668,247
24,243
24.083333333333332,244
24.166666666666668,243
24.25,251
24.333333333333332,249
24.416666666666668,248
24.5,245
24.583333333333332,246
24.666666666666668,245
24.75,250
24.833333333333332,243
24.916666666666668,251
25,250
25.083333333333332,247
25.166666666666668,245
25.25,246
25.333333333333332,249
25.416666666666668,245
25.5,247
25.583333333333332,246
25.666666666666668,249
25.75,250
25.833333333333332,245
25.916666666666668,248
26,247
26.083333333333332,248
26.166666666666668,246
26.25,248
26.333333333333332,249
26.416666666666668,252
26.5,252
26.583333333333332,248
26.666666666666668,252
26.75,250
26.833333333333332,251
26.916666666666668,252
27,247
27.083333333333332,251
27.166666666666668,250
27.25,250
27.333333333333332,249
27.416666666666668,251
27.5,252
27.583333333333332,252
27.666666666666668,252
27.75,256
27.833333333333332,251
27.916666666666668,252
28,255
28.083333333333332,252
28.166666666666668,252
28.25,253
28.333333333333332,257
28.416666666666668,253
28.5,259
28.583333333333332,253
28.666666666666668,254
28.75,255
28.833333333333332,258
28.916666666666668,255
29,256
29.083333333333332,256
29.166666666666668,252
29.25,254
29.333333333333332,255
29.416666666666668,256
29.5,260
29.583333333333332,259
29.666666666666668,254
29.75,257
29.833333333333332,256
29.916666666666668,257
30,256
30.083333333333332,256
30.166666666666668,259
30.25,255
30.333333333333332,260
30.416666666666668,256
30.5,258
30.583333333333332,256
30.666666666666668,256
30.75,257
30.833333333333332,258
30.916666666666668,257
31,259
31.083333333333332,258
31.166666666666668,261
31.25,259
31.333333333333332,255
31.416666666666668,259
31.5,260
31.583333333333332,264
31.666666666666668,256
31.75,259
31.833333333333332,258
31.916666666666668,263
32,260
32.083333333333336,258
32.166666666666664,261
32.25,264
32.333333333333336,259
32.416666666666664,259
32.5,259
32.583333333333336,260
32.666666666666664,264
32.75,261
32.833333333333336,260
32.916666666666664,265
33,263
33.083333333333336,262
33.166666666666664,259
33.25,260
33.333333333333336,264
33.416666666666664,262
33.5,261
33.583333333333336,261
33.666666666666664,260
33.75,260
33.833333333333336,261
33.916666666666664,264
34,265
34.083333333333336,261
34.166666666666664,263
34.25,266
34.333333333333336,262
34.416666666666664,261
34.5,263
34.583333333333336,263
34.666666666666664,262
34.75,264
34.833333333333336,261
34.916666666666664,266
35,261
35.083333333333336,263
35.166666666666664,263
35.25,260
35.333333333333336,260
35.416666666666664,259
35.5,262
35.583333333333336,263
35.666666666666664,263
35.75,263
35.833333333333336,265
35.916666666666664,264
36,263
36.083333333333336,262
36.166666666666664,260
36.25,262
36.333333333333336,261
36.416666666666664,261
36.5,266
36.583333333333336,261
36.666666666666664,262
36.75,264
36.833333333333336,265
36.916666666666664,264
37,264
37.083333333333336,264
37.166666666666664,267
37.25,262
37.333333333333336,262
37.416666666666664,261
37.5,267
37.583333333333336,267
37.666666666666664,264
37.75,267
37.833333333333336,265
37.916666666666664,265
38,263
38.083333333333336,263
38.166666666666664,267
38.25,266
38.333333333333336,266
38.416666666666664,269
38.5,262
38.583333333333336,266
38.666666666666664,263
38.75,264
38.833333333333336,267
38.916666666666664,264
39,267
39.083333333333336,267
39.166666666666664,266
39.25,265
39.333333333333336,265
39.416666666666664,265
39.5,267
39.583333333333336,266
39.666666666666664,266
39.75,265
39.833333333333336,268
39.916666666666664,265
40,267
40.083333333333336,265
40.166666666666664,264
40.25,267
40.333333333333336,268
40.416666666666664,265
40.5,271
40.583333333333336,268
40.666666666666664,267
40.75,268
40.833333333333336,271
40.916666666666664,272
41,272
41.083333333333336,268
41.166666666666664,265
41.25,268
41.333333333333336,265
41.416666666666664,270
41.5,265
41.583333333333336,269
41.666666666666664,267
41.75,271
41.833333333333336,270
41.916666666666664,267
42,267
42.083333333333336,269
42.166666666666664,268
42.25,269
42.333333333333336,265
42.416666666666664,265
42.5,270
42.583333333333336,272
42.666666666666664,266
42.75,269
42.833333333333336,268
42.916666666666664,269
43,265
43.083333333333336,271
43.166666666666664,266
43.25,271
43.333333333333336,267
43.416666666666664,268
43.5,272
43.583333333333336,270
43.666666666666664,271
43.75,271
43.833333333333336,267
43.916666666666664,267
44,271
44.083333333333336,271
44.166666666666664,269
44.25,272
44.333333333333336,268
44.416666666666664,271
44.5,274
44.583333333333336,271
44.666666666666664,269
44.75,271
44.833333333333336,269
44.916666666666664,274
45,271
45.083333333333336,270
45.166666666666664,271
45.25,272
45.333333333333336,275
45.416666666666664,270
45.5,269
45.583333333333336,269
45.666666666666664,270
45.75,274
45.833333333333336,271
45.916666666666664,275
46,272
46.083333333333336,273
46.166666666666664,269
46.25,270
46.333333333333336,271
46.416666666666664,272
46.5,275
46.583333333333336,272
46.666666666666664,275
46.75,274
46.833333333333336,275
46.916666666666664,271
47,270
47.083333333333336,272
47.166666666666664,270
47.25,268
47.333333333333336,268
47.416666666666664,268
47.5,269
47.583333333333336,274
47.666666666666664,274
47.75,276
47.833333333333336,270
47.916666666666664,272
