"Hours since thread went live","Blue Archive The Animation - Episode 3 discussion"
16.833333333333332,287
16.916666666666668,287
17,286
17.083333333333332,295
17.166666666666668,290
17.25,293
17.333333333333332,294
17.416666666666668,292
17.5,299
17.583333333333332,302
17.666666666666668,293
17.75,297
17.833333333333332,307
17.916666666666668,302
18,305
18.083333333333332,303
18.166666666666668,299
18.25,300
18.333333333333332,302
18.416666666666668,308
18.5,303
18.583333333333332,301
18.666666666666668,307
18.75,301
18.833333333333332,307
18.916666666666668,313
19,308
19.083333333333332,309
19.166666666666668,311
19.25,311
19.333333333333332,318
19.416666666666668,317
19.5,313
19.583333333333332,326
19.666666666666668,321
19.75,327
19.833333333333332,325
19.916666666666668,326
20,327
20.083333333333332,332
20.166666666666668,327
20.25,332
20.333333333333332,333
20.416666666666668,335
20.5,331
20.583333333333332,328
20.666666666666668,333
20.75,335
20.833333333333332,333
20.916666666666668,340
21,331
21.083333333333332,339
21.166666666666668,331
21.25,338
21.333333333333332,332
21.416666666666668,341
21.5,336
21.583333333333332,339
21.666666666666668,333
21.75,335
21.833333333333332,334
21.916666666666668,339
22,336
22.083333333333332,335
22.166666666666668,343
22.25,338
22.333333333333332,344
22.416666666666668,341
22.5,342
22.583333333333332,344
22.666666666666668,342
22.75,348
22.833333333333332,348
22.916666666666668,344
23,347
23.083333333333332,349
23.166666666666668,348
23.25,342
23.333333333333332,349
23.416666666666668,352
23.5,349
23.583333333333332,352
23.666666666666668,352
23.75,348
23.833333333333332,349
23.916666666666668,353
24,352
24.083333333333332,354
24.166666666666668,353
24.25,354
24.333333333333332,354
24.416666666666668,353
24.5,357
24.583333333333332,354
24.666666666666668,356
24.75,354
24.833333333333332,361
24.916666666666668,351
25,357
25.083333333333332,359
25.166666666666668,354
25.25,361
25.333333333333332,354
25.416666666666668,361
25.5,353
25.583333333333332,352
25.666666666666668,353
25.75,360
25.833333333333332,358
25.916666666666668,359
26,361
26.083333333333332,361
26.166666666666668,359
26.25,362
26.333333333333332,358
26.416666666666668,361
26.5,353
26.583333333333332,356
26.666666666666668,360
26.75,363
26.833333333333332,363
26.916666666666668,364
27,356
27.083333333333332,356
27.166666666666668,360
27.25,360
27.333333333333332,354
27.416666666666668,357
27.5,364
27.583333333333332,365
27.666666666666668,368
27.75,362
27.833333333333332,367
27.916666666666668,365
28,366
28.083333333333332,362
28.166666666666668,360
28.25,364
28.333333333333332,370
28.416666666666668,361
28.5,362
28.583333333333332,368
28.666666666666668,362
28.75,365
28.833333333333332,367
28.916666666666668,363
29,369
29.083333333333332,366
29.166666666666668,364
29.25,366
29.333333333333332,362
29.416666666666668,363
29.5,365
29.583333333333332,367
29.666666666666668,364
29.75,371
29.833333333333332,367
29.916666666666668,371
30,368
30.083333333333332,366
30.166666666666668,366
30.25,367
30.333333333333332,372
30.416666666666668,365
30.5,372
30.583333333333332,374
30.666666666666668,369
30.75,364
30.833333333333332,371
30.916666666666668,368
31,372
31.083333333333332,369
31.166666666666668,367
31.25,369
31.333333333333332,369
31.416666666666668,369
31.5,369
31.583333333333332,374
31.666666666666668,371
31.75,370
31.833333333333332,367
31.916666666666668,369
32,369
32.083333333333336,373
32.166666666666664,371
32.25,376
32.333333333333336,374
32.416666666666664,371
32.5,371
32.583333333333336,369
32.666666666666664,366
32.75,369
32.833333333333336,372
32.916666666666664,367
33,374
33.083333333333336,373
33.166666666666664,375
33.25,369
33.333333333333336,364
33.416666666666664,371
33.5,373
33.583333333333336,373
33.666666666666664,373
33.75,368
33.833333333333336,368
33.916666666666664,371
34,371
34.083333333333336,370
34.166666666666664,370
34.25,373
34.333333333333336,372
34.416666666666664,373
34.5,375
34.583333333333336,377
34.666666666666664,372
34.75,367
34.833333333333336,376
34.916666666666664,371
35,376
35.083333333333336,370
35.166666666666664,375
35.25,367
35.333333333333336,370
35.416666666666664,373
35.5,371
35.583333333333336,366
35.666666666666664,375
35.75,371
35.833333333333336,372
35.916666666666664,375
36,373
36.083333333333336,371
36.166666666666664,371
36.25,373
36.333333333333336,366
36.416666666666664,376
36.5,370
36.583333333333336,371
36.666666666666664,366
36.75,370
36.833333333333336,369
36.916666666666664,373
37,371
37.083333333333336,371
37.166666666666664,374
37.25,373
37.333333333333336,370
37.416666666666664,371
37.5,367
37.583333333333336,369
37.666666666666664,371
37.75,367
37.833333333333336,366
37.916666666666664,369
38,373
38.083333333333336,367
38.166666666666664,376
38.25,368
38.333333333333336,371
38.416666666666664,370
38.5,372
38.583333333333336,376
38.666666666666664,368
38.75,370
38.833333333333336,372
38.916666666666664,369
39,374
39.083333333333336,365
39.166666666666664,374
39.25,366
39.333333333333336,370
39.416666666666664,371
39.5,369
39.583333333333336,373
39.666666666666664,366
39.75,369
39.833333333333336,367
39.916666666666664,373
40,369
40.083333333333336,371
40.166666666666664,369
40.25,372
40.333333333333336,369
40.416666666666664,373
40.5,371
40.583333333333336,376
40.666666666666664,368
40.75,371
40.833333333333336,371
40.916666666666664,372
41,369
41.083333333333336,373
41.166666666666664,368
41.25,375
41.333333333333336,371
41.416666666666664,366
41.5,373
41.583333333333336,368
41.666666666666664,371
41.75,375
41.833333333333336,369
41.916666666666664,370
42,376
42.083333333333336,378
42.166666666666664,376
42.25,370
42.333333333333336,376
42.416666666666664,376
42.5,372
42.583333333333336,370
42.666666666666664,375
42.75,373
42.833333333333336,375
42.916666666666664,377
43,370
43.083333333333336,376
43.166666666666664,368
43.25,374
43.333333333333336,372
43.416666666666664,378
43.5,374
43.583333333333336,374
43.666666666666664,378
43.75,376
43.833333333333336,378
43.916666666666664,375
44,375
44.083333333333336,373
44.166666666666664,375
44.25,372
44.333333333333336,373
44.416666666666664,376
44.5,372
44.583333333333336,372
44.666666666666664,373
44.75,379
44.833333333333336,373
44.916666666666664,374
45,370
45.083333333333336,377
45.166666666666664,372
45.25,373
45.333333333333336,375
45.416666666666664,371
45.5,371
45.583333333333336,376
45.666666666666664,378
45.75,375
45.833333333333336,374
45.916666666666664,376
46,375
46.083333333333336,380
46.166666666666664,371
46.25,370
46.333333333333336,377
46.416666666666664,370
46.5,371
46.583333333333336,369
46.666666666666664,375
46.75,372
46.833333333333336,374
46.916666666666664,373
47,376
47.083333333333336,372
47.166666666666664,376
47.25,372
47.333333333333336,379
47.416666666666664,376
47.5,375
47.583333333333336,377
47.666666666666664,381
47.75,375
47.833333333333336,375
47.916666666666664,376
