"Hours since thread went live","Ninja Kamui - Episode 5 discussion"
39.166666666666664,322
39.25,321
39.333333333333336,328
39.416666666666664,325
39.5,327
39.583333333333336,328
39.666666666666664,328
39.75,327
39.833333333333336,323
39.916666666666664,325
40,326
40.083333333333336,325
40.166666666666664,322
40.25,327
40.333333333333336,325
40.416666666666664,328
40.5,323
40.583333333333336,330
40.666666666666664,331
40.75,326
40.833333333333336,329
40.916666666666664,326
41,327
41.083333333333336,325
41.166666666666664,326
41.25,330
41.333333333333336,328
41.416666666666664,321
41.5,324
41.583333333333336,325
41.666666666666664,328
41.75,328
41.833333333333336,330
41.916666666666664,333
42,333
42.083333333333336,329
42.166666666666664,332
42.25,326
42.333333333333336,333
42.416666666666664,324
42.5,336
42.583333333333336,332
42.666666666666664,329
42.75,334
42.833333333333336,331
42.916666666666664,330
43,328
43.083333333333336,332
43.166666666666664,331
43.25,333
43.333333333333336,333
43.416666666666664,332
43.5,332
43.583333333333336,333
43.666666666666664,335
43.75,334
43.833333333333336,331
43.916666666666664,334
44,334
44.083333333333336,335
44.166666666666664,333
44.25,339
44.333333333333336,329
44.416666666666664,332
44.5,336
44.583333333333336,333
44.666666666666664,332
44.75,331
44.833333333333336,336
44.916666666666664,338
45,332
45.083333333333336,340
45.166666666666664,336
45.25,337
45.333333333333336,333
45.416666666666664,338
45.5,333
45.583333333333336,335
45.666666666666664,336
45.75,333
45.833333333333336,335
45.916666666666664,334
46,333
46.083333333333336,335
46.166666666666664,332
46.25,340
46.333333333333336,337
46.416666666666664,338
46.5,336
46.583333333333336,338
46.666666666666664,338
46.75,342
46.833333333333336,338
46.916666666666664,335
47,339
47.083333333333336,337
47.166666666666664,342
47.25,340
47.333333333333336,337
47.416666666666664,338
47.5,336
47.583333333333336,342
47.666666666666664,337
47.75,337
47.833333333333336,340
47.916666666666664,338
