"Hours since thread went live","Sousou no Frieren • Frieren: Beyond Journey's End - Episode 24 discussion"
34.083333333333336,6015
34.166666666666664,6022
34.25,6018
34.333333333333336,6021
34.416666666666664,6022
34.5,6035
34.583333333333336,6028
34.666666666666664,6033
34.75,6033
34.833333333333336,6040
34.916666666666664,6046
35,6041
35.083333333333336,6044
35.166666666666664,6038
35.25,6048
35.333333333333336,6044
35.416666666666664,6044
35.5,6045
35.583333333333336,6049
35.666666666666664,6052
35.75,6050
35.833333333333336,6050
35.916666666666664,6045
36,6050
36.083333333333336,6058
36.166666666666664,6055
36.25,6054
36.333333333333336,6056
36.416666666666664,6055
36.5,6062
36.583333333333336,6065
36.666666666666664,6059
36.75,6056
36.833333333333336,6062
36.916666666666664,6068
37,6060
37.083333333333336,6068
37.166666666666664,6064
37.25,6075
37.333333333333336,6075
37.416666666666664,6068
37.5,6074
37.583333333333336,6079
37.666666666666664,6077
37.75,6080
37.833333333333336,6079
37.916666666666664,6078
38,6080
38.083333333333336,6085
38.166666666666664,6085
38.25,6084
38.333333333333336,6088
38.416666666666664,6093
38.5,6091
38.583333333333336,6091
38.666666666666664,6091
38.75,6103
38.833333333333336,6102
38.916666666666664,6098
39,6112
39.083333333333336,6113
39.166666666666664,6109
39.25,6107
39.333333333333336,6110
39.416666666666664,6118
39.5,6113
39.583333333333336,6120
39.666666666666664,6118
39.75,6122
39.833333333333336,6120
39.916666666666664,6123
40,6125
40.083333333333336,6127
40.166666666666664,6127
40.25,6126
40.333333333333336,6124
40.416666666666664,6127
40.5,6134
40.583333333333336,6130
40.666666666666664,6136
40.75,6142
40.833333333333336,6133
40.916666666666664,6140
41,6137
41.083333333333336,6145
41.166666666666664,6138
41.25,6145
41.333333333333336,6146
41.416666666666664,6141
41.5,6149
41.583333333333336,6150
41.666666666666664,6155
41.75,6149
41.833333333333336,6149
41.916666666666664,6142
42,6149
42.083333333333336,6152
42.166666666666664,6148
42.25,6154
42.333333333333336,6150
42.416666666666664,6154
42.5,6157
42.583333333333336,6156
42.666666666666664,6158
42.75,6157
42.833333333333336,6156
42.916666666666664,6162
43,6153
43.083333333333336,6164
43.166666666666664,6162
43.25,6162
43.333333333333336,6162
43.416666666666664,6164
43.5,6168
43.583333333333336,6161
43.666666666666664,6171
43.75,6175
43.833333333333336,6166
43.916666666666664,6162
44,6171
44.083333333333336,6168
44.166666666666664,6165
44.25,6166
44.333333333333336,6172
44.416666666666664,6165
44.5,6170
44.583333333333336,6179
44.666666666666664,6178
44.75,6179
44.833333333333336,6176
44.916666666666664,6175
45,6173
45.083333333333336,6176
45.166666666666664,6174
45.25,6182
45.333333333333336,6177
45.416666666666664,6187
45.5,6182
45.583333333333336,6178
45.666666666666664,6184
45.75,6190
45.833333333333336,6189
45.916666666666664,6185
46,6195
46.083333333333336,6192
46.166666666666664,6189
46.25,6197
46.333333333333336,6195
46.416666666666664,6191
46.5,6197
46.583333333333336,6192
46.666666666666664,6196
46.75,6193
46.833333333333336,6194
46.916666666666664,6206
47,6210
47.083333333333336,6198
47.166666666666664,6205
47.25,6204
47.333333333333336,6208
47.416666666666664,6210
47.5,6207
47.583333333333336,6207
47.666666666666664,6216
47.75,6205
47.833333333333336,6214
47.916666666666664,6214
