"Hours since thread went live","One Piece - Episode 1105 discussion"
35.666666666666664,94
35.75,98
35.833333333333336,98
35.916666666666664,97
36,98
36.083333333333336,95
36.166666666666664,97
36.25,97
36.333333333333336,93
36.416666666666664,99
36.5,93
36.583333333333336,98
36.666666666666664,101
36.75,94
36.833333333333336,97
36.916666666666664,97
37,98
37.083333333333336,95
37.166666666666664,97
37.25,93
37.333333333333336,97
37.416666666666664,98
37.5,99
37.583333333333336,98
37.666666666666664,96
37.75,94
37.833333333333336,97
37.916666666666664,100
38,97
38.083333333333336,93
38.166666666666664,94
38.25,96
38.333333333333336,97
38.416666666666664,101
38.5,96
38.583333333333336,97
38.666666666666664,98
38.75,99
38.833333333333336,97
38.916666666666664,96
39,96
39.083333333333336,97
39.166666666666664,96
39.25,96
39.333333333333336,101
39.416666666666664,98
39.5,97
39.583333333333336,95
39.666666666666664,94
39.75,96
39.833333333333336,93
39.916666666666664,95
40,97
40.083333333333336,98
40.166666666666664,98
40.25,98
40.333333333333336,96
40.416666666666664,98
40.5,98
40.583333333333336,98
40.666666666666664,100
40.75,99
40.833333333333336,100
40.916666666666664,100
41,100
41.083333333333336,96
41.166666666666664,96
41.25,98
41.333333333333336,95
41.416666666666664,98
41.5,98
41.583333333333336,96
41.666666666666664,102
41.75,99
41.833333333333336,100
41.916666666666664,99
42,98
42.083333333333336,102
42.166666666666664,96
42.25,97
42.333333333333336,97
42.416666666666664,95
42.5,98
42.583333333333336,98
42.666666666666664,98
42.75,98
42.833333333333336,98
42.916666666666664,100
43,100
43.083333333333336,98
43.166666666666664,101
43.25,97
43.333333333333336,100
43.416666666666664,101
43.5,94
43.583333333333336,97
43.666666666666664,98
43.75,102
43.833333333333336,97
43.916666666666664,97
44,99
44.083333333333336,96
44.166666666666664,98
44.25,101
44.333333333333336,96
44.416666666666664,94
44.5,98
44.583333333333336,97
44.666666666666664,101
44.75,99
44.833333333333336,96
44.916666666666664,99
45,100
45.083333333333336,95
45.166666666666664,98
45.25,99
45.333333333333336,96
45.416666666666664,96
45.5,96
45.583333333333336,101
45.666666666666664,97
45.75,101
45.833333333333336,100
45.916666666666664,98
46,94
46.083333333333336,98
46.166666666666664,100
46.25,96
46.333333333333336,96
46.416666666666664,97
46.5,100
46.583333333333336,99
46.666666666666664,97
46.75,102
46.833333333333336,100
46.916666666666664,101
47,95
47.083333333333336,101
47.166666666666664,96
47.25,100
47.333333333333336,98
47.416666666666664,100
47.5,97
47.583333333333336,102
47.666666666666664,97
47.75,96
47.833333333333336,101
47.916666666666664,97
