"Hours since thread went live","The Fable - Episode 5 discussion"
33.75,228
33.833333333333336,229
33.916666666666664,232
34,228
34.083333333333336,227
34.166666666666664,233
34.25,229
34.333333333333336,227
34.416666666666664,230
34.5,232
34.583333333333336,230
34.666666666666664,231
34.75,233
34.833333333333336,229
34.916666666666664,228
35,226
35.083333333333336,234
35.166666666666664,231
35.25,234
35.333333333333336,236
35.416666666666664,231
35.5,228
35.583333333333336,236
35.666666666666664,233
35.75,230
35.833333333333336,229
35.916666666666664,231
36,229
36.083333333333336,228
36.166666666666664,232
36.25,233
36.333333333333336,232
36.416666666666664,235
36.5,230
36.583333333333336,232
36.666666666666664,233
36.75,230
36.833333333333336,234
36.916666666666664,230
37,234
37.083333333333336,230
37.166666666666664,233
37.25,233
37.333333333333336,230
37.416666666666664,233
37.5,235
37.583333333333336,234
37.666666666666664,234
37.75,233
37.833333333333336,235
37.916666666666664,232
38,235
38.083333333333336,232
38.166666666666664,234
38.25,233
38.333333333333336,235
38.416666666666664,236
38.5,236
38.583333333333336,232
38.666666666666664,237
38.75,236
38.833333333333336,236
38.916666666666664,237
39,232
39.083333333333336,231
39.166666666666664,235
39.25,236
39.333333333333336,237
39.416666666666664,234
39.5,229
39.583333333333336,235
39.666666666666664,230
39.75,235
39.833333333333336,234
39.916666666666664,233
40,238
40.083333333333336,236
40.166666666666664,233
40.25,237
40.333333333333336,233
40.416666666666664,234
40.5,236
40.583333333333336,235
40.666666666666664,230
40.75,234
40.833333333333336,233
40.916666666666664,235
41,232
41.083333333333336,236
41.166666666666664,232
41.25,238
41.333333333333336,237
41.416666666666664,234
41.5,233
41.583333333333336,232
41.666666666666664,232
41.75,233
41.833333333333336,236
41.916666666666664,230
42,237
42.083333333333336,233
42.166666666666664,234
42.25,234
42.333333333333336,236
42.416666666666664,234
42.5,236
42.583333333333336,232
42.666666666666664,236
42.75,232
42.833333333333336,237
42.916666666666664,232
43,238
43.083333333333336,232
43.166666666666664,235
43.25,234
43.333333333333336,232
43.416666666666664,236
43.5,236
43.583333333333336,239
43.666666666666664,231
43.75,234
43.833333333333336,238
43.916666666666664,235
44,231
44.083333333333336,234
44.166666666666664,235
44.25,235
44.333333333333336,231
44.416666666666664,234
44.5,237
44.583333333333336,238
44.666666666666664,238
44.75,239
44.833333333333336,235
44.916666666666664,234
45,233
45.083333333333336,234
45.166666666666664,235
45.25,233
45.333333333333336,234
45.416666666666664,238
45.5,234
45.583333333333336,234
45.666666666666664,234
45.75,236
45.833333333333336,237
45.916666666666664,233
46,235
46.083333333333336,235
46.166666666666664,237
46.25,231
46.333333333333336,235
46.416666666666664,235
46.5,234
46.583333333333336,234
46.666666666666664,237
46.75,235
46.833333333333336,234
46.916666666666664,236
47,235
47.083333333333336,233
47.166666666666664,231
47.25,233
47.333333333333336,237
47.416666666666664,236
47.5,237
47.583333333333336,234
47.666666666666664,233
47.75,238
47.833333333333336,234
47.916666666666664,238
