"Hours since thread went live","Vampire Dormitory - Episode 1 discussion"
35.666666666666664,128
35.75,125
35.833333333333336,128
35.916666666666664,130
36,123
36.083333333333336,128
36.166666666666664,125
36.25,129
36.333333333333336,127
36.416666666666664,127
36.5,125
36.583333333333336,126
36.666666666666664,125
36.75,129
36.833333333333336,128
36.916666666666664,127
37,124
37.083333333333336,129
37.166666666666664,131
37.25,127
37.333333333333336,128
37.416666666666664,127
37.5,127
37.583333333333336,124
37.666666666666664,125
37.75,127
37.833333333333336,129
37.916666666666664,126
38,127
38.083333333333336,127
38.166666666666664,127
38.25,124
38.333333333333336,129
38.416666666666664,125
38.5,128
38.583333333333336,126
38.666666666666664,124
38.75,130
38.833333333333336,127
38.916666666666664,126
39,127
39.083333333333336,125
39.166666666666664,126
39.25,129
39.333333333333336,130
39.416666666666664,128
39.5,129
39.583333333333336,125
39.666666666666664,127
39.75,126
39.833333333333336,123
39.916666666666664,128
40,128
40.083333333333336,127
40.166666666666664,130
40.25,124
40.333333333333336,127
40.416666666666664,125
40.5,126
40.583333333333336,127
40.666666666666664,126
40.75,126
40.833333333333336,127
40.916666666666664,127
41,125
41.083333333333336,127
41.166666666666664,126
41.25,125
41.333333333333336,126
41.416666666666664,128
41.5,124
41.583333333333336,127
41.666666666666664,123
41.75,127
41.833333333333336,131
41.916666666666664,126
42,124
42.083333333333336,123
42.166666666666664,125
42.25,125
42.333333333333336,126
42.416666666666664,123
42.5,128
42.583333333333336,129
42.666666666666664,127
42.75,126
42.833333333333336,124
42.916666666666664,130
43,127
43.083333333333336,126
43.166666666666664,126
43.25,125
43.333333333333336,125
43.416666666666664,125
43.5,127
43.583333333333336,125
43.666666666666664,127
43.75,127
43.833333333333336,125
43.916666666666664,128
44,128
44.083333333333336,126
44.166666666666664,127
44.25,129
44.333333333333336,128
44.416666666666664,127
44.5,126
44.583333333333336,129
44.666666666666664,128
44.75,125
44.833333333333336,127
44.916666666666664,129
45,124
45.083333333333336,127
45.166666666666664,124
45.25,127
45.333333333333336,127
45.416666666666664,128
45.5,129
45.583333333333336,124
45.666666666666664,125
45.75,124
45.833333333333336,130
45.916666666666664,125
46,126
46.083333333333336,126
46.166666666666664,126
46.25,125
46.333333333333336,127
46.416666666666664,127
46.5,123
46.583333333333336,126
46.666666666666664,127
46.75,127
46.833333333333336,124
46.916666666666664,130
47,130
47.083333333333336,128
47.166666666666664,128
47.25,126
47.333333333333336,129
47.416666666666664,126
47.5,126
47.583333333333336,123
47.666666666666664,127
47.75,123
47.833333333333336,129
47.916666666666664,126
