"Hours since thread went live","Seiyuu Radio no Uraomote • The Many Sides of Voice Actor Radio - Episode 8 discussion"
18.083333333333332,344
18.166666666666668,340
18.25,346
18.333333333333332,348
18.416666666666668,344
18.5,345
18.583333333333332,345
18.666666666666668,346
18.75,344
18.833333333333332,346
18.916666666666668,350
19,344
19.083333333333332,349
19.166666666666668,349
19.25,344
19.333333333333332,351
19.416666666666668,355
19.5,351
19.583333333333332,353
19.666666666666668,353
19.75,356
19.833333333333332,354
19.916666666666668,354
20,349
20.083333333333332,350
20.166666666666668,356
20.25,352
20.333333333333332,357
20.416666666666668,359
20.5,357
20.583333333333332,358
20.666666666666668,358
20.75,357
20.833333333333332,358
20.916666666666668,358
21,359
21.083333333333332,357
21.166666666666668,363
21.25,363
21.333333333333332,359
21.416666666666668,356
21.5,358
21.583333333333332,360
21.666666666666668,358
21.75,365
21.833333333333332,363
21.916666666666668,361
22,364
22.083333333333332,369
22.166666666666668,364
22.25,369
22.333333333333332,365
22.416666666666668,365
22.5,369
22.583333333333332,368
22.666666666666668,364
22.75,370
22.833333333333332,367
22.916666666666668,365
23,371
23.083333333333332,365
23.166666666666668,361
23.25,362
23.333333333333332,363
23.416666666666668,374
23.5,366
23.583333333333332,371
23.666666666666668,371
23.75,369
23.833333333333332,370
23.916666666666668,366
24,373
24.083333333333332,374
24.166666666666668,373
24.25,372
24.333333333333332,373
24.416666666666668,369
24.5,368
24.583333333333332,368
24.666666666666668,367
24.75,369
24.833333333333332,375
24.916666666666668,373
25,377
25.083333333333332,374
25.166666666666668,377
25.25,379
25.333333333333332,377
25.416666666666668,378
25.5,378
25.583333333333332,375
25.666666666666668,381
25.75,374
25.833333333333332,382
25.916666666666668,376
26,375
26.083333333333332,372
26.166666666666668,381
26.25,373
26.333333333333332,371
26.416666666666668,381
26.5,380
26.583333333333332,375
26.666666666666668,383
26.75,376
26.833333333333332,377
26.916666666666668,382
27,376
27.083333333333332,380
27.166666666666668,378
27.25,374
27.333333333333332,381
27.416666666666668,379
27.5,378
27.583333333333332,379
27.666666666666668,380
27.75,374
27.833333333333332,379
27.916666666666668,380
28,378
28.083333333333332,385
28.166666666666668,385
28.25,380
28.333333333333332,381
28.416666666666668,380
28.5,383
28.583333333333332,383
28.666666666666668,379
28.75,382
28.833333333333332,377
28.916666666666668,380
29,379
29.083333333333332,375
29.166666666666668,381
29.25,378
29.333333333333332,380
29.416666666666668,384
29.5,381
29.583333333333332,384
29.666666666666668,376
29.75,378
29.833333333333332,378
29.916666666666668,382
30,376
30.083333333333332,384
30.166666666666668,379
30.25,380
30.333333333333332,384
30.416666666666668,389
30.5,382
30.583333333333332,383
30.666666666666668,384
30.75,385
30.833333333333332,386
30.916666666666668,382
31,377
31.083333333333332,381
31.166666666666668,379
31.25,385
31.333333333333332,383
31.416666666666668,384
31.5,384
31.583333333333332,381
31.666666666666668,388
31.75,382
31.833333333333332,387
31.916666666666668,388
32,380
32.083333333333336,383
32.166666666666664,380
32.25,383
32.333333333333336,382
32.416666666666664,386
32.5,379
32.583333333333336,383
32.666666666666664,384
32.75,382
32.833333333333336,383
32.916666666666664,383
33,380
33.083333333333336,385
33.166666666666664,390
33.25,388
33.333333333333336,384
33.416666666666664,384
33.5,387
33.583333333333336,390
33.666666666666664,385
33.75,387
33.833333333333336,386
33.916666666666664,385
34,386
34.083333333333336,386
34.166666666666664,387
34.25,390
34.333333333333336,382
34.416666666666664,393
34.5,389
34.583333333333336,388
34.666666666666664,386
34.75,388
34.833333333333336,384
34.916666666666664,386
35,390
35.083333333333336,383
35.166666666666664,389
35.25,390
35.333333333333336,392
35.416666666666664,387
35.5,389
35.583333333333336,392
35.666666666666664,386
35.75,390
35.833333333333336,389
35.916666666666664,392
36,388
36.083333333333336,390
36.166666666666664,392
36.25,385
36.333333333333336,388
36.416666666666664,386
36.5,384
36.583333333333336,385
36.666666666666664,387
36.75,386
36.833333333333336,384
36.916666666666664,391
37,386
37.083333333333336,387
37.166666666666664,384
37.25,390
37.333333333333336,395
37.416666666666664,391
37.5,391
37.583333333333336,390
37.666666666666664,394
37.75,392
37.833333333333336,388
37.916666666666664,390
38,390
38.083333333333336,391
38.166666666666664,391
38.25,392
38.333333333333336,388
38.416666666666664,386
38.5,392
38.583333333333336,388
38.666666666666664,388
38.75,387
38.833333333333336,394
38.916666666666664,400
39,404
39.083333333333336,398
39.166666666666664,400
39.25,404
39.333333333333336,405
39.416666666666664,411
39.5,410
39.583333333333336,412
39.666666666666664,410
39.75,408
39.833333333333336,416
39.916666666666664,419
40,420
40.083333333333336,423
40.166666666666664,426
40.25,426
40.333333333333336,425
40.416666666666664,423
40.5,423
40.583333333333336,431
40.666666666666664,428
40.75,434
40.833333333333336,430
40.916666666666664,437
41,442
41.083333333333336,437
41.166666666666664,440
41.25,445
41.333333333333336,436
41.416666666666664,444
41.5,446
41.583333333333336,447
41.666666666666664,447
41.75,449
41.833333333333336,457
41.916666666666664,453
42,459
42.083333333333336,456
42.166666666666664,457
42.25,456
42.333333333333336,455
42.416666666666664,463
42.5,463
42.583333333333336,468
42.666666666666664,467
42.75,471
42.833333333333336,469
42.916666666666664,471
43,473
43.083333333333336,467
43.166666666666664,473
43.25,476
43.333333333333336,480
43.416666666666664,487
43.5,481
43.583333333333336,483
43.666666666666664,478
43.75,482
43.833333333333336,477
43.916666666666664,485
44,486
44.083333333333336,477
44.166666666666664,482
44.25,482
44.333333333333336,480
44.416666666666664,483
44.5,477
44.583333333333336,486
44.666666666666664,483
44.75,488
44.833333333333336,478
44.916666666666664,484
45,485
45.083333333333336,480
45.166666666666664,482
45.25,484
45.333333333333336,487
45.416666666666664,484
45.5,480
45.583333333333336,483
45.666666666666664,481
45.75,483
45.833333333333336,482
45.916666666666664,486
46,484
46.083333333333336,486
46.166666666666664,490
46.25,488
46.333333333333336,483
46.416666666666664,483
46.5,479
46.583333333333336,489
46.666666666666664,487
46.75,480
46.833333333333336,483
46.916666666666664,488
47,488
47.083333333333336,490
47.166666666666664,481
47.25,483
47.333333333333336,484
47.416666666666664,484
47.5,485
47.583333333333336,484
47.666666666666664,488
47.75,486
47.833333333333336,481
47.916666666666664,487
