"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 16 discussion"
16.833333333333332,171
16.916666666666668,169
17,172
17.083333333333332,165
17.166666666666668,166
17.25,173
17.333333333333332,173
17.416666666666668,171
17.5,170
17.583333333333332,170
17.666666666666668,174
17.75,173
17.833333333333332,173
17.916666666666668,171
18,166
18.083333333333332,168
18.166666666666668,173
18.25,169
18.333333333333332,170
18.416666666666668,170
18.5,168
18.583333333333332,174
18.666666666666668,173
18.75,173
18.833333333333332,171
18.916666666666668,169
19,171
19.083333333333332,172
19.166666666666668,172
19.25,169
19.333333333333332,170
19.416666666666668,172
19.5,172
19.583333333333332,170
19.666666666666668,171
19.75,169
19.833333333333332,172
19.916666666666668,171
20,172
20.083333333333332,168
20.166666666666668,173
20.25,175
20.333333333333332,174
20.416666666666668,176
20.5,174
20.583333333333332,175
20.666666666666668,170
20.75,176
20.833333333333332,173
20.916666666666668,171
21,176
21.083333333333332,176
21.166666666666668,176
21.25,175
21.333333333333332,178
21.416666666666668,177
21.5,175
21.583333333333332,175
21.666666666666668,174
21.75,177
21.833333333333332,176
21.916666666666668,179
22,180
22.083333333333332,179
22.166666666666668,178
22.25,178
22.333333333333332,178
22.416666666666668,182
22.5,174
22.583333333333332,175
22.666666666666668,178
22.75,181
22.833333333333332,179
22.916666666666668,180
23,181
23.083333333333332,178
23.166666666666668,180
23.25,177
23.333333333333332,181
23.416666666666668,182
23.5,183
23.583333333333332,183
23.666666666666668,181
23.75,184
23.833333333333332,183
23.916666666666668,181
24,181
24.083333333333332,180
24.166666666666668,181
24.25,179
24.333333333333332,180
24.416666666666668,183
24.5,184
24.583333333333332,184
24.666666666666668,183
24.75,185
24.833333333333332,182
24.916666666666668,182
25,184
25.083333333333332,187
25.166666666666668,181
25.25,189
25.333333333333332,185
25.416666666666668,187
25.5,183
25.583333333333332,185
25.916666666666668,184
26,183
26.083333333333332,190
26.166666666666668,185
26.25,189
26.333333333333332,185
26.416666666666668,190
26.5,183
26.583333333333332,187
26.666666666666668,187
26.75,190
26.833333333333332,184
26.916666666666668,185
27,188
27.083333333333332,189
27.166666666666668,186
27.25,188
27.333333333333332,192
27.416666666666668,190
27.5,188
27.583333333333332,193
27.666666666666668,196
27.75,191
27.833333333333332,194
27.916666666666668,196
28,191
28.083333333333332,195
28.166666666666668,195
28.25,189
28.333333333333332,191
28.416666666666668,190
28.5,191
28.583333333333332,195
28.666666666666668,193
28.75,195
28.833333333333332,193
28.916666666666668,193
29,193
29.083333333333332,193
29.166666666666668,192
29.25,192
29.333333333333332,193
29.416666666666668,193
29.5,192
29.583333333333332,192
29.666666666666668,194
29.75,195
29.833333333333332,194
29.916666666666668,195
30,191
30.083333333333332,197
30.166666666666668,193
30.25,192
30.333333333333332,193
30.416666666666668,196
30.5,192
30.583333333333332,194
30.666666666666668,197
30.75,196
30.833333333333332,194
30.916666666666668,193
31,195
31.083333333333332,192
31.166666666666668,196
31.25,190
31.333333333333332,198
31.416666666666668,192
31.5,190
31.583333333333332,192
31.666666666666668,194
31.75,192
31.833333333333332,194
31.916666666666668,194
32,196
32.083333333333336,197
32.166666666666664,193
32.25,191
32.333333333333336,195
32.416666666666664,198
32.5,195
32.583333333333336,193
32.666666666666664,198
32.75,196
32.833333333333336,194
32.916666666666664,194
33,194
33.083333333333336,193
33.166666666666664,194
33.25,196
33.333333333333336,198
33.416666666666664,193
33.5,198
33.583333333333336,193
33.666666666666664,195
33.75,195
33.833333333333336,193
33.916666666666664,195
34,196
34.083333333333336,196
34.166666666666664,193
34.25,193
34.333333333333336,196
34.416666666666664,194
34.5,193
34.583333333333336,196
34.666666666666664,199
34.75,193
34.833333333333336,197
34.916666666666664,194
35,197
35.083333333333336,194
35.166666666666664,197
35.25,195
35.333333333333336,197
35.416666666666664,198
35.5,198
35.583333333333336,196
35.666666666666664,200
35.75,197
35.833333333333336,201
35.916666666666664,200
36,198
36.083333333333336,197
36.166666666666664,198
36.25,199
36.333333333333336,196
36.416666666666664,199
36.5,198
36.583333333333336,196
36.666666666666664,199
36.75,202
36.833333333333336,202
36.916666666666664,199
37,195
37.083333333333336,197
37.166666666666664,201
37.25,201
37.333333333333336,197
37.416666666666664,198
37.5,199
37.583333333333336,198
37.666666666666664,198
37.75,197
37.833333333333336,197
37.916666666666664,197
38,196
38.083333333333336,202
38.166666666666664,200
38.25,202
38.333333333333336,200
38.416666666666664,200
38.5,201
38.583333333333336,199
38.666666666666664,203
38.75,202
38.833333333333336,204
38.916666666666664,199
39,202
39.083333333333336,199
39.166666666666664,200
39.25,200
39.333333333333336,204
39.416666666666664,201
39.5,201
39.583333333333336,203
39.666666666666664,201
39.75,200
39.833333333333336,201
39.916666666666664,204
40,202
40.083333333333336,204
40.166666666666664,201
40.25,202
40.333333333333336,204
40.416666666666664,200
40.5,200
40.583333333333336,202
40.666666666666664,204
40.75,202
40.833333333333336,204
40.916666666666664,203
41,205
41.083333333333336,202
41.166666666666664,201
41.25,201
41.333333333333336,205
41.416666666666664,204
41.5,205
41.583333333333336,204
41.666666666666664,204
41.75,203
41.833333333333336,205
41.916666666666664,205
42,205
42.083333333333336,201
42.166666666666664,207
42.25,204
42.333333333333336,204
42.416666666666664,201
42.5,205
42.583333333333336,204
42.666666666666664,203
42.75,203
42.833333333333336,206
42.916666666666664,205
43,206
43.083333333333336,204
43.166666666666664,205
43.25,209
43.333333333333336,204
43.416666666666664,205
43.5,207
43.583333333333336,202
43.666666666666664,207
43.75,207
43.833333333333336,204
43.916666666666664,207
44,202
44.083333333333336,202
44.166666666666664,204
44.25,204
44.333333333333336,202
44.416666666666664,205
44.5,206
44.583333333333336,204
44.666666666666664,202
44.75,205
44.833333333333336,205
44.916666666666664,204
45,203
45.083333333333336,204
45.166666666666664,203
45.25,205
45.333333333333336,206
45.416666666666664,204
45.5,206
45.583333333333336,205
45.666666666666664,206
45.75,205
45.833333333333336,205
45.916666666666664,205
46,204
46.083333333333336,209
46.166666666666664,210
46.25,210
46.333333333333336,207
46.416666666666664,208
46.5,202
46.583333333333336,202
46.666666666666664,207
46.75,206
46.833333333333336,203
46.916666666666664,206
47,206
47.083333333333336,205
47.166666666666664,207
47.25,207
47.333333333333336,207
47.416666666666664,203
47.5,204
47.583333333333336,208
47.666666666666664,209
47.75,206
47.833333333333336,207
47.916666666666664,209
