"Hours since thread went live","Kaijuu 8-gou • Kaiju No. 8 - Episode 7 discussion"
20.916666666666668,1769
21,1763
21.083333333333332,1775
21.166666666666668,1772
21.25,1775
21.333333333333332,1773
21.416666666666668,1782
21.5,1782
21.583333333333332,1785
21.666666666666668,1783
21.75,1787
21.833333333333332,1794
21.916666666666668,1790
22,1799
22.083333333333332,1793
22.166666666666668,1800
22.25,1798
22.333333333333332,1802
22.416666666666668,1799
22.5,1799
22.583333333333332,1803
22.666666666666668,1812
22.75,1812
22.833333333333332,1810
22.916666666666668,1809
23,1807
23.083333333333332,1809
23.166666666666668,1811
23.25,1814
23.333333333333332,1813
23.416666666666668,1818
23.5,1818
23.583333333333332,1819
23.666666666666668,1817
23.75,1819
23.833333333333332,1816
23.916666666666668,1821
24,1822
24.083333333333332,1824
24.166666666666668,1825
24.25,1827
24.333333333333332,1828
24.416666666666668,1823
24.5,1830
24.583333333333332,1828
24.666666666666668,1829
24.75,1835
24.833333333333332,1834
24.916666666666668,1835
25,1831
25.083333333333332,1835
25.166666666666668,1838
25.25,1839
25.333333333333332,1833
25.416666666666668,1838
25.5,1841
25.583333333333332,1840
25.666666666666668,1845
25.75,1842
25.833333333333332,1847
25.916666666666668,1847
26,1839
26.083333333333332,1851
26.166666666666668,1843
26.25,1851
26.333333333333332,1847
26.416666666666668,1855
26.5,1854
26.583333333333332,1861
26.666666666666668,1863
26.75,1861
26.833333333333332,1860
26.916666666666668,1861
27,1865
27.083333333333332,1862
27.166666666666668,1867
27.25,1870
27.333333333333332,1869
27.416666666666668,1865
27.5,1869
27.583333333333332,1870
27.666666666666668,1871
27.75,1872
27.833333333333332,1878
27.916666666666668,1883
28,1880
28.083333333333332,1882
28.166666666666668,1878
28.25,1887
28.333333333333332,1887
28.416666666666668,1886
28.5,1885
28.583333333333332,1881
28.666666666666668,1890
28.75,1888
28.833333333333332,1889
28.916666666666668,1883
29,1892
29.083333333333332,1891
29.166666666666668,1895
29.25,1895
29.333333333333332,1892
29.416666666666668,1892
29.5,1897
29.583333333333332,1896
29.666666666666668,1902
29.75,1899
29.833333333333332,1904
29.916666666666668,1898
30,1893
30.083333333333332,1901
30.166666666666668,1900
30.25,1900
30.333333333333332,1899
30.416666666666668,1904
30.5,1907
30.583333333333332,1906
30.666666666666668,1906
30.75,1910
30.833333333333332,1908
30.916666666666668,1912
31,1911
31.083333333333332,1917
31.166666666666668,1914
31.25,1913
31.333333333333332,1915
31.416666666666668,1921
31.5,1926
31.583333333333332,1928
31.666666666666668,1924
31.75,1927
31.833333333333332,1927
31.916666666666668,1930
32,1929
32.083333333333336,1929
32.166666666666664,1923
32.25,1930
32.333333333333336,1928
32.416666666666664,1935
32.5,1940
32.583333333333336,1936
32.666666666666664,1936
32.75,1939
32.833333333333336,1943
32.916666666666664,1939
33,1940
33.083333333333336,1940
33.166666666666664,1946
33.25,1942
33.333333333333336,1941
33.416666666666664,1940
33.5,1942
33.583333333333336,1947
33.666666666666664,1950
33.75,1949
33.833333333333336,1950
33.916666666666664,1951
34,1948
34.083333333333336,1951
34.166666666666664,1945
34.25,1952
34.333333333333336,1953
34.416666666666664,1952
34.5,1956
34.583333333333336,1959
34.666666666666664,1962
34.75,1962
34.833333333333336,1965
34.916666666666664,1959
35,1966
35.083333333333336,1964
35.166666666666664,1964
35.25,1971
35.333333333333336,1967
35.416666666666664,1970
35.5,1970
35.583333333333336,1967
35.666666666666664,1963
35.75,1968
35.833333333333336,1965
35.916666666666664,1970
36,1972
36.083333333333336,1973
36.166666666666664,1969
36.25,1968
36.333333333333336,1975
36.416666666666664,1974
36.5,1975
36.583333333333336,1975
36.666666666666664,1978
36.75,1978
36.833333333333336,1975
36.916666666666664,1981
37,1975
37.083333333333336,1973
37.166666666666664,1974
37.25,1977
37.333333333333336,1984
37.416666666666664,1984
37.5,1980
37.583333333333336,1986
37.666666666666664,1979
37.75,1985
37.833333333333336,1980
37.916666666666664,1976
38,1982
38.083333333333336,1983
38.166666666666664,1980
38.25,1983
38.333333333333336,1981
38.416666666666664,1983
38.5,1987
38.583333333333336,1988
38.666666666666664,1988
38.75,1985
38.833333333333336,1985
38.916666666666664,1987
39,1989
39.083333333333336,1991
39.166666666666664,1987
39.25,1984
39.333333333333336,1987
39.416666666666664,1988
39.5,1994
39.583333333333336,1991
39.666666666666664,1990
39.75,1990
39.833333333333336,1992
39.916666666666664,1996
40,1996
40.083333333333336,1998
40.166666666666664,1999
40.25,1997
40.333333333333336,1998
40.416666666666664,2000
40.5,1996
40.583333333333336,1995
40.666666666666664,2001
40.75,1995
40.833333333333336,1998
40.916666666666664,1999
41,2000
41.083333333333336,1998
41.166666666666664,2003
41.25,2001
41.333333333333336,2001
41.416666666666664,2000
41.5,2001
41.583333333333336,1997
41.666666666666664,2001
41.75,2005
41.833333333333336,2005
41.916666666666664,2006
42,1997
42.083333333333336,1998
42.166666666666664,1996
42.25,2002
42.333333333333336,2004
42.416666666666664,2001
42.5,2002
42.583333333333336,2005
42.666666666666664,1998
42.75,1997
42.833333333333336,2004
42.916666666666664,2004
43,2002
43.083333333333336,2005
43.166666666666664,1997
43.25,2000
43.333333333333336,1998
43.416666666666664,2007
43.5,1997
43.583333333333336,2001
43.666666666666664,2006
43.75,2002
43.833333333333336,2005
43.916666666666664,2004
44,2006
44.083333333333336,2009
44.166666666666664,2006
44.25,2007
44.333333333333336,2010
44.416666666666664,2013
44.5,2004
44.583333333333336,2003
44.666666666666664,2007
44.75,2007
44.833333333333336,2007
44.916666666666664,2011
45,2007
45.083333333333336,2009
45.166666666666664,2006
45.25,2009
45.333333333333336,2010
45.416666666666664,2006
45.5,2011
45.583333333333336,2011
45.666666666666664,2015
45.75,2012
45.833333333333336,2008
45.916666666666664,2008
46,2012
46.083333333333336,2013
46.166666666666664,2015
46.25,2015
46.333333333333336,2019
46.416666666666664,2015
46.5,2014
46.583333333333336,2018
46.666666666666664,2015
46.75,2016
46.833333333333336,2014
46.916666666666664,2010
47,2017
47.083333333333336,2016
47.166666666666664,2018
47.25,2020
47.333333333333336,2015
47.416666666666664,2012
47.5,2013
47.583333333333336,2015
47.666666666666664,2012
47.75,2017
47.833333333333336,2015
47.916666666666664,2012
