"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 2 discussion"
21.666666666666668,96
21.75,98
21.833333333333332,97
21.916666666666668,98
22,102
22.083333333333332,99
22.166666666666668,98
22.25,98
22.333333333333332,99
22.416666666666668,100
22.5,98
22.583333333333332,96
22.666666666666668,97
22.75,103
22.833333333333332,101
22.916666666666668,100
23,99
23.083333333333332,102
23.166666666666668,99
23.25,98
23.333333333333332,99
23.416666666666668,101
23.5,97
23.583333333333332,99
23.666666666666668,97
23.75,98
23.833333333333332,98
23.916666666666668,101
24,99
24.083333333333332,102
24.166666666666668,104
24.25,104
24.333333333333332,103
24.416666666666668,103
24.5,99
24.583333333333332,103
24.666666666666668,103
24.75,104
24.833333333333332,101
24.916666666666668,101
25,102
25.083333333333332,103
25.166666666666668,107
25.25,105
25.333333333333332,102
25.416666666666668,104
25.5,106
25.583333333333332,108
25.666666666666668,104
25.75,108
25.833333333333332,102
25.916666666666668,106
26,106
26.083333333333332,108
26.166666666666668,108
26.25,108
26.333333333333332,112
26.416666666666668,107
26.5,111
26.583333333333332,108
26.666666666666668,108
26.75,107
26.833333333333332,104
26.916666666666668,108
27,106
27.083333333333332,107
27.166666666666668,107
27.25,104
27.333333333333332,105
27.416666666666668,106
27.5,107
27.583333333333332,109
27.666666666666668,108
27.75,111
27.833333333333332,108
27.916666666666668,109
28,110
28.083333333333332,112
28.166666666666668,116
28.25,111
28.333333333333332,115
28.416666666666668,113
28.5,111
28.583333333333332,112
28.666666666666668,112
28.75,114
28.833333333333332,111
28.916666666666668,112
29,111
29.083333333333332,114
29.166666666666668,115
29.25,114
29.333333333333332,116
29.416666666666668,113
29.5,116
29.583333333333332,112
29.666666666666668,111
29.833333333333332,111
29.916666666666668,111
30,113
30.083333333333332,113
30.166666666666668,112
30.25,116
30.333333333333332,112
30.416666666666668,115
30.5,111
30.583333333333332,114
30.666666666666668,112
30.75,116
30.833333333333332,117
30.916666666666668,113
31,112
31.083333333333332,113
31.166666666666668,114
31.25,118
31.333333333333332,114
31.416666666666668,114
31.5,113
31.583333333333332,114
31.666666666666668,113
31.75,113
31.833333333333332,114
31.916666666666668,116
32,116
32.083333333333336,113
32.166666666666664,112
32.25,112
32.333333333333336,117
32.416666666666664,116
32.5,114
32.583333333333336,113
32.666666666666664,116
32.75,115
32.833333333333336,119
32.916666666666664,114
33,116
33.083333333333336,117
33.166666666666664,114
33.25,119
33.333333333333336,117
33.416666666666664,117
33.5,117
33.583333333333336,119
33.666666666666664,119
33.75,114
33.833333333333336,116
33.916666666666664,118
34,113
34.083333333333336,115
34.166666666666664,113
34.25,113
34.333333333333336,113
34.416666666666664,112
34.5,117
34.583333333333336,114
34.666666666666664,118
34.75,115
34.833333333333336,115
34.916666666666664,116
35,119
35.083333333333336,119
35.166666666666664,116
35.25,117
35.333333333333336,118
35.416666666666664,115
35.5,117
35.583333333333336,114
35.666666666666664,117
35.75,118
35.833333333333336,114
35.916666666666664,119
36,116
36.083333333333336,117
36.166666666666664,118
36.25,118
36.333333333333336,121
36.416666666666664,119
36.5,116
36.583333333333336,121
36.666666666666664,116
36.75,119
36.833333333333336,118
36.916666666666664,119
37,120
37.083333333333336,119
37.166666666666664,119
37.25,121
37.333333333333336,116
37.416666666666664,120
37.5,114
37.583333333333336,119
37.666666666666664,115
37.75,119
37.833333333333336,121
37.916666666666664,119
38,120
38.083333333333336,121
38.166666666666664,120
38.25,121
38.333333333333336,121
38.416666666666664,118
38.5,120
38.583333333333336,121
38.666666666666664,124
38.75,122
38.833333333333336,120
38.916666666666664,122
39,124
39.083333333333336,121
39.166666666666664,121
39.25,120
39.333333333333336,123
39.416666666666664,118
39.5,121
39.583333333333336,124
39.666666666666664,124
39.75,123
39.833333333333336,122
39.916666666666664,120
40,120
40.083333333333336,125
40.166666666666664,125
40.25,124
40.333333333333336,125
40.416666666666664,121
40.5,121
40.583333333333336,122
40.666666666666664,120
40.75,119
40.833333333333336,123
40.916666666666664,126
41,123
41.083333333333336,122
41.166666666666664,123
41.25,121
41.333333333333336,125
41.416666666666664,123
41.5,125
41.583333333333336,120
41.666666666666664,126
41.75,121
41.833333333333336,123
41.916666666666664,125
42,124
42.083333333333336,123
42.166666666666664,122
42.25,124
42.333333333333336,124
42.416666666666664,123
42.5,124
42.583333333333336,123
42.666666666666664,120
42.75,123
42.833333333333336,126
42.916666666666664,122
43,124
43.083333333333336,123
43.166666666666664,123
43.25,123
43.333333333333336,123
43.416666666666664,125
43.5,123
43.583333333333336,123
43.666666666666664,123
43.75,121
43.833333333333336,125
43.916666666666664,126
44,125
44.083333333333336,124
44.166666666666664,123
44.25,125
44.333333333333336,124
44.416666666666664,124
44.5,128
44.583333333333336,125
44.666666666666664,123
44.75,124
44.833333333333336,126
44.916666666666664,124
45,129
45.083333333333336,123
45.166666666666664,127
45.25,127
45.333333333333336,126
45.416666666666664,126
45.5,123
45.583333333333336,126
45.666666666666664,127
45.75,127
45.833333333333336,122
45.916666666666664,124
46,128
46.083333333333336,126
46.166666666666664,127
46.25,124
46.333333333333336,125
46.416666666666664,123
46.5,125
46.583333333333336,124
46.666666666666664,126
46.75,124
46.833333333333336,125
46.916666666666664,125
47,125
47.083333333333336,124
47.166666666666664,124
47.25,127
47.333333333333336,127
47.416666666666664,126
47.5,126
47.583333333333336,128
47.666666666666664,125
47.75,130
47.833333333333336,129
47.916666666666664,128
