"Hours since thread went live","Shangri-La Frontier - Episode 23 discussion"
37.25,1105
37.333333333333336,1113
37.416666666666664,1104
37.5,1108
37.583333333333336,1111
37.666666666666664,1108
37.75,1111
37.833333333333336,1110
37.916666666666664,1111
38,1110
38.083333333333336,1107
38.166666666666664,1109
38.25,1110
38.333333333333336,1111
38.416666666666664,1111
38.5,1110
38.583333333333336,1108
38.666666666666664,1113
38.75,1111
38.833333333333336,1109
38.916666666666664,1112
39,1113
39.083333333333336,1110
39.166666666666664,1117
39.25,1112
39.333333333333336,1114
39.416666666666664,1112
39.5,1114
39.583333333333336,1112
39.666666666666664,1111
39.75,1112
39.833333333333336,1109
39.916666666666664,1111
40,1115
40.083333333333336,1117
40.166666666666664,1116
40.25,1110
40.333333333333336,1112
40.416666666666664,1109
40.5,1115
40.583333333333336,1117
40.666666666666664,1116
40.75,1116
40.833333333333336,1112
40.916666666666664,1111
41,1115
41.083333333333336,1118
41.166666666666664,1117
41.25,1114
41.333333333333336,1114
41.416666666666664,1119
41.5,1116
41.583333333333336,1116
41.666666666666664,1116
41.75,1112
41.833333333333336,1115
41.916666666666664,1118
42,1111
42.083333333333336,1116
42.166666666666664,1119
42.25,1121
42.333333333333336,1113
42.416666666666664,1116
42.5,1119
42.583333333333336,1115
42.666666666666664,1114
42.75,1119
42.833333333333336,1120
42.916666666666664,1114
43,1116
43.083333333333336,1116
43.166666666666664,1114
43.25,1112
43.333333333333336,1117
43.416666666666664,1114
43.5,1118
43.583333333333336,1118
43.666666666666664,1111
43.75,1117
43.833333333333336,1121
43.916666666666664,1115
44,1118
44.083333333333336,1120
44.166666666666664,1119
44.25,1112
44.333333333333336,1117
44.416666666666664,1122
44.5,1119
44.583333333333336,1122
44.666666666666664,1116
44.75,1117
44.833333333333336,1115
44.916666666666664,1121
45,1113
45.083333333333336,1119
45.166666666666664,1118
45.25,1119
45.333333333333336,1116
45.416666666666664,1119
45.5,1118
45.583333333333336,1119
45.666666666666664,1115
45.75,1115
45.833333333333336,1115
45.916666666666664,1120
46,1120
46.083333333333336,1121
46.166666666666664,1123
46.25,1119
46.333333333333336,1122
46.416666666666664,1118
46.5,1121
46.583333333333336,1120
46.666666666666664,1122
46.75,1120
46.833333333333336,1118
46.916666666666664,1119
47,1118
47.083333333333336,1124
47.166666666666664,1123
47.25,1120
47.333333333333336,1119
47.416666666666664,1122
47.5,1118
47.583333333333336,1122
47.666666666666664,1123
47.75,1124
47.833333333333336,1119
47.916666666666664,1121
