"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 6 discussion"
39.083333333333336,26
39.166666666666664,28
39.25,31
39.333333333333336,25
39.416666666666664,26
39.5,25
39.583333333333336,26
39.666666666666664,29
39.75,29
39.833333333333336,25
39.916666666666664,28
40,25
40.083333333333336,31
40.166666666666664,30
40.25,28
40.333333333333336,28
40.416666666666664,31
40.5,28
40.583333333333336,30
40.666666666666664,27
40.75,30
40.833333333333336,30
40.916666666666664,27
41,29
41.083333333333336,30
41.166666666666664,32
41.25,30
41.333333333333336,29
41.416666666666664,31
41.5,31
41.583333333333336,25
41.666666666666664,26
41.75,28
41.833333333333336,25
41.916666666666664,28
42,30
42.083333333333336,28
42.166666666666664,26
42.25,27
42.333333333333336,27
42.416666666666664,28
42.5,27
42.583333333333336,28
42.666666666666664,29
42.75,30
42.833333333333336,27
42.916666666666664,30
43,32
43.083333333333336,28
43.166666666666664,29
43.25,27
43.333333333333336,25
43.416666666666664,27
43.5,28
43.583333333333336,30
43.666666666666664,26
43.75,28
43.833333333333336,31
43.916666666666664,26
44,28
44.083333333333336,29
44.166666666666664,25
44.25,27
44.333333333333336,26
44.416666666666664,28
44.5,32
44.583333333333336,30
44.666666666666664,31
44.75,27
44.833333333333336,28
44.916666666666664,24
45,31
45.083333333333336,29
45.166666666666664,25
45.25,25
45.333333333333336,28
45.416666666666664,27
45.5,27
45.583333333333336,25
45.666666666666664,29
45.75,28
45.833333333333336,30
45.916666666666664,28
46,28
46.083333333333336,27
46.166666666666664,31
46.25,24
46.333333333333336,28
46.416666666666664,25
46.5,26
46.583333333333336,32
46.666666666666664,31
46.75,29
46.833333333333336,29
46.916666666666664,27
47,26
47.083333333333336,26
47.166666666666664,28
47.25,28
47.333333333333336,32
47.416666666666664,28
47.5,26
47.583333333333336,31
47.666666666666664,26
47.75,26
47.833333333333336,28
47.916666666666664,29
