"Hours since thread went live","Pokémon Horizons: The Series - Episode 52 discussion"
39.166666666666664,53
39.25,52
39.333333333333336,46
39.416666666666664,51
39.5,51
39.583333333333336,50
39.666666666666664,49
39.75,49
39.833333333333336,53
39.916666666666664,52
40,47
40.083333333333336,53
40.166666666666664,49
40.25,52
40.333333333333336,48
40.416666666666664,47
40.5,50
40.583333333333336,49
40.666666666666664,53
40.75,49
40.833333333333336,49
40.916666666666664,52
41,48
41.083333333333336,50
41.166666666666664,49
41.25,53
41.333333333333336,50
41.416666666666664,50
41.5,51
41.583333333333336,50
41.666666666666664,50
41.75,53
41.833333333333336,48
41.916666666666664,48
42,51
42.083333333333336,48
42.166666666666664,46
42.25,50
42.333333333333336,48
42.416666666666664,49
42.5,48
42.583333333333336,50
42.666666666666664,49
42.75,54
42.833333333333336,50
42.916666666666664,46
43,52
43.083333333333336,52
43.166666666666664,51
43.25,47
43.333333333333336,49
43.416666666666664,50
43.5,50
43.583333333333336,52
43.666666666666664,52
43.75,52
43.833333333333336,52
43.916666666666664,48
44,49
44.083333333333336,52
44.166666666666664,49
44.25,53
44.333333333333336,49
44.416666666666664,55
44.5,51
44.583333333333336,47
44.666666666666664,49
44.75,47
44.833333333333336,50
44.916666666666664,50
45,50
45.083333333333336,53
45.166666666666664,51
45.25,51
45.333333333333336,52
45.416666666666664,51
45.5,48
45.583333333333336,47
45.666666666666664,54
45.75,50
45.833333333333336,49
45.916666666666664,54
46,52
46.083333333333336,50
46.166666666666664,53
46.25,51
46.333333333333336,50
46.416666666666664,48
46.5,50
46.583333333333336,51
46.666666666666664,50
46.833333333333336,51
46.916666666666664,53
47,54
47.083333333333336,49
47.166666666666664,55
