"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 17 discussion"
35.5,196
35.583333333333336,196
35.666666666666664,195
35.75,191
35.833333333333336,198
35.916666666666664,191
36,191
36.083333333333336,195
36.166666666666664,196
36.25,193
36.333333333333336,192
36.416666666666664,191
36.5,195
36.583333333333336,193
36.666666666666664,191
36.75,196
36.833333333333336,194
36.916666666666664,191
37,195
37.083333333333336,194
37.166666666666664,190
37.25,192
37.333333333333336,191
37.416666666666664,193
37.5,194
37.583333333333336,194
37.666666666666664,193
37.75,195
37.833333333333336,195
37.916666666666664,197
38,196
38.083333333333336,194
38.166666666666664,196
38.25,192
38.333333333333336,194
38.416666666666664,193
38.5,194
38.583333333333336,193
38.666666666666664,191
38.75,193
38.833333333333336,195
38.916666666666664,193
39,193
39.083333333333336,192
39.166666666666664,192
39.25,196
39.333333333333336,194
39.416666666666664,196
39.5,195
39.583333333333336,191
39.666666666666664,195
39.75,191
39.833333333333336,194
39.916666666666664,193
40,195
40.083333333333336,196
40.166666666666664,196
40.25,195
40.333333333333336,196
40.416666666666664,194
40.5,193
40.583333333333336,192
40.666666666666664,194
40.75,191
40.833333333333336,193
40.916666666666664,195
41,194
41.083333333333336,196
41.166666666666664,196
41.25,194
41.333333333333336,194
41.416666666666664,196
41.5,195
41.583333333333336,195
41.666666666666664,191
41.75,195
41.833333333333336,194
41.916666666666664,198
42,192
42.083333333333336,196
42.166666666666664,197
42.25,198
42.333333333333336,197
42.416666666666664,198
42.5,198
42.583333333333336,195
42.666666666666664,199
42.75,192
42.833333333333336,196
42.916666666666664,196
43,197
43.083333333333336,197
43.166666666666664,196
43.25,194
43.333333333333336,201
43.416666666666664,196
43.5,198
43.583333333333336,200
43.666666666666664,199
43.75,199
43.833333333333336,200
43.916666666666664,197
44,198
44.083333333333336,196
44.166666666666664,198
44.25,196
44.333333333333336,198
44.416666666666664,196
44.5,196
44.583333333333336,197
44.666666666666664,196
44.75,195
44.833333333333336,198
44.916666666666664,196
45,198
45.083333333333336,199
45.166666666666664,200
45.25,200
45.333333333333336,197
45.416666666666664,196
45.5,199
45.583333333333336,199
45.666666666666664,198
45.75,201
45.833333333333336,198
45.916666666666664,196
46,195
46.083333333333336,195
46.166666666666664,197
46.25,195
46.333333333333336,195
46.416666666666664,197
46.5,201
46.583333333333336,197
46.666666666666664,198
46.75,196
46.833333333333336,200
46.916666666666664,195
47,198
47.083333333333336,200
47.166666666666664,195
47.25,199
47.333333333333336,198
47.416666666666664,199
47.5,194
47.583333333333336,196
47.666666666666664,196
47.75,199
47.833333333333336,199
47.916666666666664,198
