"Hours since thread went live","Highspeed Étoile - Episode 5 discussion"
39.416666666666664,41
39.5,42
39.583333333333336,42
39.666666666666664,43
39.75,42
39.833333333333336,40
39.916666666666664,41
40,43
40.083333333333336,40
40.166666666666664,39
40.25,41
40.333333333333336,40
40.416666666666664,45
40.5,40
40.583333333333336,44
40.666666666666664,40
40.75,42
40.833333333333336,40
40.916666666666664,42
41,42
41.083333333333336,41
41.166666666666664,39
41.25,41
41.333333333333336,42
41.416666666666664,40
41.5,41
41.583333333333336,44
41.666666666666664,38
41.75,43
41.833333333333336,40
41.916666666666664,40
42,41
42.083333333333336,43
42.166666666666664,41
42.25,39
42.333333333333336,44
42.416666666666664,42
42.5,40
42.583333333333336,40
42.666666666666664,44
42.75,44
42.833333333333336,40
42.916666666666664,42
43,42
43.083333333333336,44
43.166666666666664,41
43.25,39
43.333333333333336,42
43.416666666666664,39
43.5,45
43.583333333333336,37
43.666666666666664,40
43.75,42
43.833333333333336,41
43.916666666666664,41
44,41
44.083333333333336,39
44.166666666666664,39
44.25,39
44.333333333333336,40
44.416666666666664,41
44.5,42
44.583333333333336,41
44.666666666666664,45
44.75,39
44.833333333333336,41
44.916666666666664,42
45,44
45.083333333333336,44
45.166666666666664,40
45.25,40
45.333333333333336,45
45.416666666666664,39
45.5,43
45.583333333333336,43
45.666666666666664,41
45.75,38
45.833333333333336,38
45.916666666666664,44
46,43
46.083333333333336,40
46.166666666666664,41
46.25,45
46.333333333333336,38
46.416666666666664,40
46.5,43
46.583333333333336,41
46.666666666666664,41
46.75,45
46.833333333333336,42
46.916666666666664,44
47,39
47.083333333333336,41
47.166666666666664,42
47.25,45
47.333333333333336,40
47.416666666666664,41
47.5,46
47.583333333333336,44
47.666666666666664,45
47.75,43
47.833333333333336,40
47.916666666666664,45
