"Hours since thread went live","Sengoku Youko - Episode 12 discussion"
23.416666666666668,300
23.5,297
23.583333333333332,299
23.666666666666668,299
23.75,299
23.833333333333332,301
23.916666666666668,297
24,300
24.083333333333332,300
24.166666666666668,300
24.25,303
24.333333333333332,301
24.416666666666668,299
24.5,302
24.583333333333332,302
24.666666666666668,306
24.75,303
24.833333333333332,304
24.916666666666668,303
25,303
25.083333333333332,305
25.166666666666668,304
25.25,305
25.333333333333332,304
25.416666666666668,304
25.5,303
25.583333333333332,300
25.666666666666668,307
25.75,303
25.833333333333332,306
25.916666666666668,305
26,301
26.083333333333332,304
26.166666666666668,303
26.25,306
26.333333333333332,302
26.416666666666668,304
26.5,302
26.583333333333332,303
26.666666666666668,303
26.75,300
26.833333333333332,307
26.916666666666668,305
27,306
27.083333333333332,303
27.166666666666668,305
27.25,303
27.333333333333332,305
27.416666666666668,303
27.5,304
27.583333333333332,305
27.666666666666668,305
27.75,307
27.833333333333332,306
27.916666666666668,304
28,307
28.083333333333332,308
28.166666666666668,307
28.25,306
28.333333333333332,304
28.416666666666668,303
28.5,306
28.583333333333332,307
28.666666666666668,305
28.75,306
28.833333333333332,305
28.916666666666668,304
29,308
29.083333333333332,305
29.166666666666668,309
29.25,305
29.333333333333332,309
29.416666666666668,308
29.5,309
29.583333333333332,307
29.666666666666668,305
29.75,307
29.833333333333332,309
29.916666666666668,306
30,309
30.083333333333332,304
30.166666666666668,307
30.25,306
30.333333333333332,306
30.416666666666668,307
30.5,306
30.583333333333332,308
30.666666666666668,308
30.75,307
30.833333333333332,308
30.916666666666668,303
31,306
31.083333333333332,304
31.166666666666668,304
31.25,303
31.333333333333332,309
31.416666666666668,307
31.5,310
31.583333333333332,308
31.666666666666668,307
31.75,308
31.833333333333332,310
31.916666666666668,305
32,310
32.083333333333336,307
32.166666666666664,303
32.25,305
32.333333333333336,309
32.416666666666664,308
32.5,309
32.583333333333336,308
32.666666666666664,304
32.75,307
32.833333333333336,305
32.916666666666664,306
33,308
33.083333333333336,305
33.166666666666664,307
33.25,305
33.333333333333336,309
33.416666666666664,308
33.5,305
33.583333333333336,307
33.666666666666664,309
33.75,309
33.833333333333336,308
33.916666666666664,310
34,306
34.083333333333336,311
34.166666666666664,306
34.25,307
34.333333333333336,309
34.416666666666664,308
34.5,311
34.583333333333336,306
34.666666666666664,309
34.75,310
34.833333333333336,309
34.916666666666664,310
35,313
35.083333333333336,314
35.166666666666664,313
35.25,309
35.333333333333336,310
35.416666666666664,313
35.5,311
35.583333333333336,307
35.666666666666664,314
35.75,309
35.833333333333336,310
35.916666666666664,316
36,309
36.083333333333336,313
36.166666666666664,312
36.25,313
36.333333333333336,310
36.416666666666664,314
36.5,312
36.583333333333336,313
36.666666666666664,315
36.75,314
36.833333333333336,315
36.916666666666664,313
37,315
37.083333333333336,313
37.166666666666664,314
37.25,313
37.333333333333336,317
37.416666666666664,313
37.5,311
37.583333333333336,310
37.666666666666664,315
37.75,315
37.833333333333336,315
37.916666666666664,313
38,315
38.083333333333336,311
38.166666666666664,317
38.25,317
38.333333333333336,312
38.416666666666664,316
38.5,318
38.583333333333336,319
38.666666666666664,316
38.75,316
38.833333333333336,316
38.916666666666664,320
39,317
39.083333333333336,317
39.166666666666664,315
39.25,317
39.333333333333336,317
39.416666666666664,319
39.5,321
39.583333333333336,316
39.666666666666664,315
39.75,319
39.833333333333336,321
39.916666666666664,321
40,317
40.083333333333336,322
40.166666666666664,316
40.25,322
40.333333333333336,323
40.416666666666664,321
40.5,323
40.583333333333336,319
40.666666666666664,322
40.75,316
40.833333333333336,319
40.916666666666664,319
41,319
41.083333333333336,321
41.166666666666664,323
41.25,319
41.333333333333336,315
41.416666666666664,323
41.5,319
41.583333333333336,320
41.666666666666664,318
41.75,321
41.833333333333336,317
41.916666666666664,318
42,321
42.083333333333336,325
42.166666666666664,320
42.25,319
42.333333333333336,316
42.416666666666664,316
42.5,318
42.583333333333336,318
42.666666666666664,323
42.75,321
42.833333333333336,317
42.916666666666664,315
43,317
43.083333333333336,320
43.166666666666664,321
43.25,325
43.333333333333336,323
43.416666666666664,319
43.5,315
43.583333333333336,323
43.666666666666664,322
43.75,318
43.833333333333336,316
43.916666666666664,319
44,320
44.083333333333336,319
44.166666666666664,324
44.25,321
44.333333333333336,322
44.416666666666664,323
44.5,326
44.583333333333336,320
44.666666666666664,326
44.75,318
44.833333333333336,319
44.916666666666664,324
45,322
45.083333333333336,323
45.166666666666664,319
45.25,326
45.333333333333336,317
45.416666666666664,327
45.5,323
45.583333333333336,321
45.666666666666664,322
45.75,321
45.833333333333336,320
45.916666666666664,323
46,320
46.083333333333336,320
46.166666666666664,322
46.25,324
46.333333333333336,321
46.416666666666664,328
46.5,318
46.583333333333336,322
46.666666666666664,316
46.75,320
46.833333333333336,322
46.916666666666664,321
47,324
47.083333333333336,316
47.166666666666664,326
47.25,323
47.333333333333336,321
47.416666666666664,319
47.5,322
47.583333333333336,327
47.666666666666664,324
47.75,319
47.833333333333336,322
47.916666666666664,326
