"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 13 discussion"
35.416666666666664,2457
35.5,2463
35.583333333333336,2466
35.666666666666664,2466
35.75,2465
35.833333333333336,2465
35.916666666666664,2467
36,2469
36.083333333333336,2467
36.166666666666664,2466
36.25,2462
36.333333333333336,2463
36.416666666666664,2465
36.5,2466
36.583333333333336,2468
36.666666666666664,2473
36.75,2478
36.833333333333336,2470
36.916666666666664,2473
37,2472
37.083333333333336,2474
37.166666666666664,2476
37.25,2475
37.333333333333336,2480
37.416666666666664,2475
37.5,2475
37.583333333333336,2476
37.666666666666664,2473
37.75,2471
37.833333333333336,2474
37.916666666666664,2476
38,2479
38.083333333333336,2476
38.166666666666664,2484
38.25,2475
38.333333333333336,2478
38.416666666666664,2477
38.5,2475
38.583333333333336,2476
38.666666666666664,2479
38.75,2476
38.833333333333336,2480
38.916666666666664,2482
39,2477
39.083333333333336,2483
39.166666666666664,2480
39.25,2478
39.333333333333336,2483
39.416666666666664,2481
39.5,2483
39.583333333333336,2488
39.666666666666664,2488
39.75,2490
39.833333333333336,2485
39.916666666666664,2484
40,2494
40.083333333333336,2489
40.166666666666664,2491
40.25,2493
40.333333333333336,2486
40.416666666666664,2490
40.5,2492
40.583333333333336,2492
40.666666666666664,2488
40.75,2491
40.833333333333336,2490
40.916666666666664,2493
41,2494
41.083333333333336,2489
41.166666666666664,2495
41.25,2490
41.333333333333336,2492
41.416666666666664,2496
41.5,2495
41.583333333333336,2497
41.666666666666664,2496
41.75,2493
41.833333333333336,2497
41.916666666666664,2494
42,2495
42.083333333333336,2498
42.166666666666664,2498
42.25,2498
42.333333333333336,2498
42.416666666666664,2497
42.5,2499
42.583333333333336,2498
42.666666666666664,2503
42.75,2501
42.833333333333336,2501
42.916666666666664,2502
43,2502
43.083333333333336,2509
43.166666666666664,2507
43.25,2506
43.333333333333336,2497
43.416666666666664,2501
43.5,2506
43.583333333333336,2503
43.666666666666664,2504
43.75,2511
43.833333333333336,2512
43.916666666666664,2509
44,2509
44.083333333333336,2505
44.166666666666664,2510
44.25,2510
44.333333333333336,2511
44.416666666666664,2502
44.5,2507
44.583333333333336,2509
44.666666666666664,2504
44.75,2514
44.833333333333336,2512
44.916666666666664,2513
45,2512
45.083333333333336,2514
45.166666666666664,2510
45.25,2514
45.333333333333336,2511
45.416666666666664,2515
45.5,2519
45.583333333333336,2517
45.666666666666664,2517
45.75,2512
45.833333333333336,2515
45.916666666666664,2515
46,2518
46.083333333333336,2517
46.166666666666664,2515
46.25,2511
46.333333333333336,2516
46.416666666666664,2523
46.5,2521
46.583333333333336,2517
46.666666666666664,2521
46.75,2519
46.833333333333336,2520
46.916666666666664,2524
47,2518
47.083333333333336,2520
47.166666666666664,2526
47.25,2520
47.333333333333336,2526
47.416666666666664,2521
47.5,2521
47.583333333333336,2519
47.666666666666664,2526
47.75,2523
47.833333333333336,2528
47.916666666666664,2530
