"Hours since thread went live","Vampire Dormitory - Episode 5 discussion"
35.583333333333336,36
35.666666666666664,35
35.75,38
35.833333333333336,40
35.916666666666664,34
36,39
36.083333333333336,40
36.166666666666664,33
36.25,34
36.333333333333336,36
36.416666666666664,35
36.5,35
36.583333333333336,35
36.666666666666664,34
36.75,38
36.833333333333336,35
36.916666666666664,38
37,39
37.083333333333336,40
37.166666666666664,39
37.25,35
37.333333333333336,39
37.416666666666664,36
37.5,36
37.583333333333336,34
37.666666666666664,37
37.75,36
37.833333333333336,37
37.916666666666664,37
38,34
38.083333333333336,40
38.166666666666664,39
38.25,34
38.333333333333336,38
38.416666666666664,38
38.5,40
38.583333333333336,39
38.666666666666664,39
38.75,35
38.833333333333336,40
38.916666666666664,34
39,40
39.083333333333336,35
39.166666666666664,38
39.25,36
39.333333333333336,37
39.416666666666664,38
39.5,40
39.583333333333336,39
39.666666666666664,37
39.75,40
39.833333333333336,38
39.916666666666664,39
40,38
40.083333333333336,37
40.166666666666664,38
40.25,40
40.333333333333336,36
40.416666666666664,37
40.5,37
40.583333333333336,37
40.666666666666664,34
40.75,37
40.833333333333336,37
40.916666666666664,36
41,37
41.083333333333336,37
41.166666666666664,35
41.25,38
41.333333333333336,36
41.416666666666664,40
41.5,40
41.583333333333336,33
41.666666666666664,39
41.75,34
41.833333333333336,37
41.916666666666664,38
42,37
42.083333333333336,35
42.166666666666664,38
42.25,38
42.333333333333336,35
42.416666666666664,36
42.5,37
42.583333333333336,41
42.666666666666664,37
42.75,41
42.833333333333336,38
42.916666666666664,37
43,34
43.083333333333336,35
43.166666666666664,35
43.25,38
43.333333333333336,36
43.416666666666664,37
43.5,38
43.583333333333336,37
43.666666666666664,37
43.75,37
43.833333333333336,36
43.916666666666664,35
44,36
44.083333333333336,39
44.166666666666664,36
44.25,35
44.333333333333336,39
44.416666666666664,37
44.5,38
44.583333333333336,40
44.666666666666664,40
44.75,36
44.833333333333336,38
44.916666666666664,39
45,38
45.083333333333336,39
45.166666666666664,38
45.25,39
45.333333333333336,38
45.416666666666664,40
45.5,34
45.583333333333336,38
45.666666666666664,36
45.75,35
45.833333333333336,35
45.916666666666664,38
46,39
46.083333333333336,41
46.166666666666664,37
46.25,38
46.333333333333336,35
46.416666666666664,37
46.5,41
46.583333333333336,38
46.666666666666664,34
46.75,36
46.833333333333336,36
46.916666666666664,35
47,38
47.083333333333336,36
47.166666666666664,37
47.25,38
47.333333333333336,41
47.416666666666664,35
47.5,37
47.583333333333336,38
47.666666666666664,38
47.75,34
47.833333333333336,35
47.916666666666664,36
