"Hours since thread went live","Shinkalion: Change the World - Episode 6 discussion"
39.166666666666664,6
39.25,6
39.333333333333336,7
39.416666666666664,6
39.5,7
39.583333333333336,8
39.666666666666664,7
39.75,7
39.833333333333336,4
39.916666666666664,5
40,5
40.083333333333336,7
40.166666666666664,4
40.25,8
40.333333333333336,7
40.416666666666664,4
40.5,6
40.583333333333336,6
40.666666666666664,6
40.75,6
40.833333333333336,4
40.916666666666664,6
41,6
41.083333333333336,7
41.166666666666664,5
41.25,7
41.333333333333336,5
41.416666666666664,5
41.5,6
41.583333333333336,6
41.666666666666664,7
41.75,8
41.833333333333336,6
41.916666666666664,4
42,7
42.083333333333336,7
42.166666666666664,7
42.25,4
42.333333333333336,5
42.416666666666664,6
42.5,8
42.583333333333336,5
42.666666666666664,8
42.75,7
42.833333333333336,9
42.916666666666664,9
43,6
43.083333333333336,7
43.166666666666664,8
43.25,7
43.333333333333336,7
43.416666666666664,5
43.5,9
43.583333333333336,7
43.666666666666664,7
43.75,7
43.833333333333336,8
43.916666666666664,6
44,8
44.083333333333336,7
44.166666666666664,8
44.25,7
44.333333333333336,6
44.416666666666664,7
44.5,7
44.583333333333336,5
44.666666666666664,5
44.75,9
44.833333333333336,7
44.916666666666664,8
45,6
45.083333333333336,6
45.166666666666664,6
45.25,6
45.333333333333336,7
45.416666666666664,5
45.5,5
45.583333333333336,7
45.666666666666664,8
45.75,7
45.833333333333336,6
45.916666666666664,8
46,7
46.083333333333336,8
46.166666666666664,5
46.25,7
46.333333333333336,7
46.416666666666664,7
46.5,8
46.583333333333336,7
46.666666666666664,9
46.75,9
46.833333333333336,6
46.916666666666664,6
47,7
47.083333333333336,6
47.166666666666664,7
47.25,7
47.333333333333336,8
47.416666666666664,7
47.5,7
47.583333333333336,8
47.666666666666664,7
47.75,7
47.833333333333336,8
47.916666666666664,7
