"Hours since thread went live","Henjin no Salad Bowl • A Salad Bowl of Eccentrics - Episode 9 discussion"
45.583333333333336,372
45.666666666666664,380
45.75,377
45.833333333333336,379
45.916666666666664,376
46,371
46.083333333333336,375
46.166666666666664,380
46.25,374
46.333333333333336,379
46.416666666666664,378
46.5,377
46.583333333333336,373
46.666666666666664,371
46.75,378
46.833333333333336,380
46.916666666666664,378
47,379
47.083333333333336,381
47.166666666666664,375
47.25,379
47.333333333333336,377
47.416666666666664,377
47.5,374
47.583333333333336,383
47.666666666666664,377
47.75,378
47.833333333333336,380
47.916666666666664,380
