"Hours since thread went live","Boku no Hero Academia Season 7 • My Hero Academia Season 7 - Episode 1 discussion"
20.333333333333332,1583
20.416666666666668,1588
20.5,1595
20.583333333333332,1599
20.666666666666668,1590
20.75,1600
20.833333333333332,1600
20.916666666666668,1599
21,1598
21.083333333333332,1604
21.166666666666668,1605
21.25,1604
21.333333333333332,1605
21.416666666666668,1607
21.5,1606
21.583333333333332,1607
21.666666666666668,1608
21.75,1619
21.833333333333332,1618
21.916666666666668,1619
22,1618
22.083333333333332,1619
22.166666666666668,1626
22.25,1622
22.333333333333332,1622
22.416666666666668,1629
22.5,1626
22.583333333333332,1625
22.666666666666668,1627
22.75,1636
22.833333333333332,1630
22.916666666666668,1637
23,1630
23.083333333333332,1634
23.166666666666668,1637
23.25,1637
23.333333333333332,1637
23.416666666666668,1638
23.5,1646
23.583333333333332,1642
23.666666666666668,1647
23.75,1647
23.833333333333332,1648
23.916666666666668,1646
24,1655
24.083333333333332,1649
24.166666666666668,1651
24.25,1650
24.333333333333332,1657
24.416666666666668,1655
24.5,1651
24.583333333333332,1649
24.666666666666668,1655
24.75,1657
24.833333333333332,1661
24.916666666666668,1655
25,1657
25.083333333333332,1663
25.166666666666668,1654
25.25,1657
25.333333333333332,1662
25.416666666666668,1659
25.5,1668
25.583333333333332,1666
25.666666666666668,1667
25.75,1670
25.833333333333332,1668
25.916666666666668,1667
26,1670
26.083333333333332,1669
26.166666666666668,1673
26.25,1669
26.333333333333332,1675
26.416666666666668,1674
26.5,1679
26.583333333333332,1679
26.666666666666668,1680
26.75,1677
26.833333333333332,1669
26.916666666666668,1677
27,1680
27.083333333333332,1674
27.166666666666668,1673
27.25,1679
27.333333333333332,1676
27.416666666666668,1680
27.5,1677
27.583333333333332,1683
27.666666666666668,1682
27.75,1683
27.833333333333332,1679
27.916666666666668,1684
28,1683
28.083333333333332,1680
28.166666666666668,1685
28.25,1685
28.333333333333332,1689
28.416666666666668,1688
28.5,1687
28.583333333333332,1685
28.666666666666668,1691
28.75,1688
28.833333333333332,1690
28.916666666666668,1684
29,1689
29.083333333333332,1697
29.166666666666668,1693
29.25,1690
29.333333333333332,1695
29.416666666666668,1697
29.5,1695
29.583333333333332,1698
29.666666666666668,1698
29.75,1697
29.833333333333332,1698
29.916666666666668,1703
30,1702
30.083333333333332,1708
30.166666666666668,1706
30.25,1706
30.333333333333332,1713
30.416666666666668,1713
30.5,1711
30.583333333333332,1707
30.666666666666668,1710
30.75,1716
30.833333333333332,1714
30.916666666666668,1711
31,1713
31.083333333333332,1715
31.166666666666668,1713
31.25,1716
31.333333333333332,1714
31.416666666666668,1713
31.5,1710
31.583333333333332,1712
31.666666666666668,1710
31.75,1713
31.833333333333332,1711
31.916666666666668,1721
32,1717
32.083333333333336,1720
32.166666666666664,1717
32.25,1725
32.333333333333336,1721
32.416666666666664,1723
32.5,1721
32.583333333333336,1727
32.666666666666664,1726
32.75,1722
32.833333333333336,1734
32.916666666666664,1728
33,1736
33.083333333333336,1727
33.166666666666664,1738
33.25,1737
33.333333333333336,1736
33.416666666666664,1738
33.5,1735
33.583333333333336,1733
33.666666666666664,1741
33.75,1734
33.833333333333336,1733
33.916666666666664,1742
34,1740
34.083333333333336,1737
34.166666666666664,1737
34.25,1739
34.333333333333336,1741
34.416666666666664,1747
34.5,1740
34.583333333333336,1741
34.666666666666664,1737
34.75,1744
34.833333333333336,1745
34.916666666666664,1748
35,1748
35.083333333333336,1749
35.166666666666664,1749
35.25,1746
35.333333333333336,1752
35.416666666666664,1754
35.5,1746
35.583333333333336,1748
35.666666666666664,1749
35.75,1752
35.833333333333336,1754
35.916666666666664,1750
36,1749
36.083333333333336,1751
36.166666666666664,1750
36.25,1747
36.333333333333336,1752
36.416666666666664,1751
36.5,1758
36.583333333333336,1752
36.666666666666664,1752
36.75,1760
36.833333333333336,1755
36.916666666666664,1755
37,1757
37.083333333333336,1761
37.166666666666664,1756
37.25,1754
37.333333333333336,1759
37.416666666666664,1760
37.5,1759
37.583333333333336,1761
37.666666666666664,1761
37.75,1762
37.833333333333336,1764
37.916666666666664,1761
38,1762
38.083333333333336,1766
38.166666666666664,1761
38.25,1765
38.333333333333336,1766
38.416666666666664,1764
38.5,1760
38.583333333333336,1759
38.666666666666664,1761
38.75,1762
38.833333333333336,1766
38.916666666666664,1765
39,1765
39.083333333333336,1769
39.166666666666664,1763
39.25,1768
39.333333333333336,1765
39.416666666666664,1769
39.5,1767
39.583333333333336,1774
39.666666666666664,1769
39.75,1773
39.833333333333336,1764
39.916666666666664,1773
40,1772
40.083333333333336,1775
40.166666666666664,1772
40.25,1775
40.333333333333336,1774
40.416666666666664,1778
40.5,1775
40.583333333333336,1773
40.666666666666664,1777
40.75,1781
40.833333333333336,1781
40.916666666666664,1775
41,1775
41.083333333333336,1782
41.166666666666664,1782
41.25,1774
41.333333333333336,1780
41.416666666666664,1784
41.5,1777
41.583333333333336,1776
41.666666666666664,1777
41.75,1779
41.833333333333336,1778
41.916666666666664,1776
42,1780
42.083333333333336,1778
42.166666666666664,1787
42.25,1786
42.333333333333336,1782
42.416666666666664,1777
42.5,1787
42.583333333333336,1781
42.666666666666664,1786
42.75,1790
42.833333333333336,1782
42.916666666666664,1783
43,1783
43.083333333333336,1784
43.166666666666664,1785
43.25,1788
43.333333333333336,1786
43.416666666666664,1790
43.5,1784
43.583333333333336,1786
43.666666666666664,1785
43.75,1781
43.833333333333336,1784
43.916666666666664,1786
44,1788
44.083333333333336,1791
44.166666666666664,1784
44.25,1794
44.333333333333336,1792
44.416666666666664,1788
44.5,1792
44.583333333333336,1790
44.666666666666664,1790
44.75,1789
44.833333333333336,1785
44.916666666666664,1789
45,1788
45.083333333333336,1795
45.166666666666664,1787
45.25,1793
45.333333333333336,1793
45.416666666666664,1794
45.5,1789
45.583333333333336,1790
45.666666666666664,1791
45.75,1798
45.833333333333336,1793
45.916666666666664,1793
46,1801
46.083333333333336,1796
46.166666666666664,1801
46.25,1802
46.333333333333336,1799
46.416666666666664,1797
46.5,1796
46.583333333333336,1797
46.666666666666664,1795
46.75,1798
46.833333333333336,1800
46.916666666666664,1799
47,1799
47.083333333333336,1799
47.166666666666664,1803
47.25,1799
47.333333333333336,1799
47.416666666666664,1797
47.5,1796
47.583333333333336,1795
47.666666666666664,1802
47.75,1797
47.833333333333336,1802
47.916666666666664,1800
