"Hours since thread went live","Nijiyon Animation Season 2 - Episode 4 discussion"
16.75,41
16.833333333333332,43
16.916666666666668,42
17,47
17.083333333333332,44
17.166666666666668,44
17.25,47
17.333333333333332,42
17.416666666666668,44
17.5,47
17.583333333333332,42
17.666666666666668,44
17.75,44
17.833333333333332,43
17.916666666666668,42
18,44
18.083333333333332,42
18.166666666666668,42
18.25,44
18.333333333333332,42
18.416666666666668,48
18.5,47
18.583333333333332,43
18.666666666666668,44
18.75,44
18.833333333333332,47
18.916666666666668,46
19,45
19.083333333333332,45
19.166666666666668,43
19.25,45
19.333333333333332,47
19.416666666666668,48
19.5,45
19.583333333333332,47
19.666666666666668,44
19.75,49
19.833333333333332,47
19.916666666666668,46
20,46
20.083333333333332,43
20.166666666666668,41
20.25,46
20.333333333333332,49
20.416666666666668,43
20.5,41
20.583333333333332,48
20.666666666666668,43
20.75,43
20.833333333333332,48
20.916666666666668,49
21,49
21.083333333333332,45
21.166666666666668,45
21.25,47
21.333333333333332,43
21.416666666666668,46
21.5,45
21.583333333333332,47
21.666666666666668,44
21.75,44
21.833333333333332,45
21.916666666666668,44
22,46
22.083333333333332,45
22.166666666666668,43
22.25,45
22.333333333333332,46
22.416666666666668,45
22.5,45
22.583333333333332,49
22.666666666666668,44
22.75,45
22.833333333333332,43
22.916666666666668,45
23,48
23.083333333333332,43
23.166666666666668,43
23.25,47
23.333333333333332,48
23.416666666666668,49
23.5,46
23.583333333333332,46
23.666666666666668,48
23.75,47
23.833333333333332,49
23.916666666666668,46
24,43
24.083333333333332,44
24.166666666666668,49
24.25,50
24.333333333333332,48
24.416666666666668,48
24.5,49
24.583333333333332,44
24.666666666666668,45
24.75,48
24.833333333333332,46
24.916666666666668,45
25,46
25.083333333333332,45
25.166666666666668,47
25.25,48
25.333333333333332,45
25.416666666666668,48
25.5,43
25.583333333333332,46
25.666666666666668,42
25.75,45
25.833333333333332,47
25.916666666666668,46
26,45
26.083333333333332,48
26.166666666666668,46
26.25,44
26.333333333333332,42
26.416666666666668,47
26.5,48
26.583333333333332,46
26.666666666666668,45
26.75,44
26.833333333333332,47
26.916666666666668,45
27,48
27.083333333333332,45
27.166666666666668,44
27.25,42
27.333333333333332,42
27.416666666666668,49
27.5,43
27.583333333333332,47
27.666666666666668,47
27.75,43
27.833333333333332,47
27.916666666666668,46
28,47
28.083333333333332,46
28.166666666666668,47
28.25,48
28.333333333333332,48
28.416666666666668,44
28.5,47
28.583333333333332,48
28.666666666666668,45
28.75,51
28.833333333333332,48
28.916666666666668,49
29,47
29.083333333333332,49
29.166666666666668,48
29.25,46
29.333333333333332,46
29.416666666666668,47
29.5,47
29.583333333333332,44
29.666666666666668,49
29.75,48
29.833333333333332,50
29.916666666666668,47
30,49
30.083333333333332,48
30.166666666666668,47
30.25,45
30.333333333333332,49
30.416666666666668,48
30.5,48
30.583333333333332,46
30.666666666666668,49
30.75,51
30.833333333333332,49
30.916666666666668,46
31,45
31.083333333333332,44
31.166666666666668,47
31.25,46
31.333333333333332,45
31.416666666666668,46
31.5,45
31.583333333333332,48
31.666666666666668,46
31.75,45
31.833333333333332,49
31.916666666666668,50
32,50
32.083333333333336,50
32.166666666666664,47
32.25,45
32.333333333333336,45
32.416666666666664,43
32.5,43
32.583333333333336,49
32.666666666666664,47
32.75,47
32.833333333333336,46
32.916666666666664,46
33,49
33.083333333333336,43
33.166666666666664,47
33.25,49
33.333333333333336,49
33.416666666666664,47
33.5,49
33.583333333333336,44
33.666666666666664,49
33.75,48
33.833333333333336,48
33.916666666666664,43
34,48
34.083333333333336,46
34.166666666666664,45
34.25,48
34.333333333333336,47
34.416666666666664,50
34.5,47
34.583333333333336,50
34.75,45
34.833333333333336,47
34.916666666666664,46
35,47
35.083333333333336,48
35.166666666666664,44
35.25,46
35.333333333333336,45
35.416666666666664,43
35.5,46
35.583333333333336,50
35.666666666666664,48
35.75,51
35.833333333333336,51
35.916666666666664,47
36,48
36.083333333333336,45
36.166666666666664,44
36.25,46
36.333333333333336,44
36.416666666666664,49
36.5,47
36.583333333333336,44
36.666666666666664,44
36.75,49
36.833333333333336,47
36.916666666666664,45
37,45
37.083333333333336,45
37.166666666666664,46
37.25,46
37.333333333333336,46
37.416666666666664,49
37.5,48
37.583333333333336,51
37.666666666666664,45
37.75,48
37.833333333333336,49
37.916666666666664,47
38,47
38.083333333333336,51
38.166666666666664,47
38.25,47
38.333333333333336,49
38.416666666666664,48
38.5,52
38.583333333333336,49
38.666666666666664,49
38.75,47
38.833333333333336,49
38.916666666666664,47
39,50
39.083333333333336,49
39.166666666666664,50
39.25,46
39.333333333333336,46
39.416666666666664,46
39.5,48
39.583333333333336,51
39.666666666666664,50
39.75,48
39.833333333333336,49
39.916666666666664,48
40,45
40.083333333333336,50
40.166666666666664,50
40.25,48
40.333333333333336,45
40.416666666666664,49
40.5,46
40.583333333333336,46
40.666666666666664,45
40.75,48
40.833333333333336,44
40.916666666666664,48
41,48
41.083333333333336,51
41.166666666666664,51
41.25,48
41.416666666666664,44
41.5,50
41.583333333333336,50
41.666666666666664,48
41.75,44
41.833333333333336,47
41.916666666666664,49
42,52
42.083333333333336,45
42.166666666666664,49
42.25,46
42.333333333333336,50
42.416666666666664,52
42.5,50
42.583333333333336,47
42.666666666666664,48
42.75,49
42.833333333333336,46
42.916666666666664,45
43,48
43.083333333333336,49
43.166666666666664,47
43.25,53
43.333333333333336,53
43.416666666666664,50
43.5,52
43.583333333333336,50
43.666666666666664,49
43.75,50
43.833333333333336,47
43.916666666666664,51
44,49
44.083333333333336,53
44.166666666666664,51
44.25,48
44.333333333333336,51
44.416666666666664,49
44.5,51
44.583333333333336,48
44.666666666666664,48
44.75,50
44.833333333333336,50
44.916666666666664,47
45,49
45.083333333333336,52
45.166666666666664,52
45.25,52
45.333333333333336,50
45.416666666666664,49
45.5,50
45.583333333333336,50
45.666666666666664,51
45.75,48
45.833333333333336,49
45.916666666666664,51
46,49
46.083333333333336,48
46.166666666666664,50
46.25,54
46.333333333333336,54
46.416666666666664,48
46.5,46
46.583333333333336,52
46.666666666666664,51
46.75,49
46.833333333333336,52
46.916666666666664,52
47,50
47.083333333333336,50
47.166666666666664,47
47.25,46
47.333333333333336,48
47.416666666666664,52
47.5,49
47.583333333333336,49
47.666666666666664,49
47.75,49
47.833333333333336,50
47.916666666666664,46
