"Hours since thread went live","Shuumatsu Train Doko e Iku? • Train to the End of the World - Episode 4 discussion"
22.333333333333332,898
22.416666666666668,900
22.5,903
22.583333333333332,904
22.666666666666668,900
22.75,908
22.833333333333332,902
22.916666666666668,902
23,908
23.083333333333332,906
23.166666666666668,905
23.25,903
23.333333333333332,911
23.416666666666668,910
23.5,906
23.583333333333332,913
23.666666666666668,909
23.75,912
23.833333333333332,910
23.916666666666668,915
24,914
24.083333333333332,913
24.166666666666668,913
24.25,913
24.333333333333332,915
24.416666666666668,919
24.5,922
24.583333333333332,918
24.666666666666668,920
24.75,921
24.833333333333332,922
24.916666666666668,921
25,929
25.083333333333332,926
25.166666666666668,926
25.25,925
25.333333333333332,922
25.416666666666668,930
25.5,929
25.583333333333332,929
25.666666666666668,930
25.75,926
25.833333333333332,928
25.916666666666668,928
26,934
26.083333333333332,930
26.166666666666668,933
26.25,932
26.333333333333332,930
26.416666666666668,934
26.5,935
26.583333333333332,935
26.666666666666668,932
26.75,942
26.833333333333332,933
26.916666666666668,942
27,935
27.083333333333332,943
27.166666666666668,941
27.25,943
27.333333333333332,945
27.416666666666668,942
27.5,944
27.583333333333332,947
27.666666666666668,951
27.75,950
27.833333333333332,954
27.916666666666668,953
28,952
28.083333333333332,952
28.166666666666668,950
28.25,951
28.333333333333332,948
28.416666666666668,954
28.5,953
28.583333333333332,958
28.666666666666668,952
28.75,959
28.833333333333332,953
28.916666666666668,957
29,956
29.083333333333332,954
29.166666666666668,959
29.25,955
29.333333333333332,957
29.416666666666668,956
29.5,957
29.583333333333332,961
29.666666666666668,965
29.75,967
29.833333333333332,969
29.916666666666668,963
30,962
30.083333333333332,970
30.166666666666668,972
30.25,969
30.333333333333332,972
30.416666666666668,965
30.5,971
30.583333333333332,975
30.666666666666668,974
30.75,968
30.833333333333332,973
30.916666666666668,972
31,970
31.083333333333332,978
31.166666666666668,971
31.25,978
31.333333333333332,974
31.416666666666668,984
31.5,983
31.583333333333332,984
31.666666666666668,985
31.75,988
31.833333333333332,981
31.916666666666668,985
32,985
32.083333333333336,987
32.166666666666664,987
32.25,991
32.333333333333336,992
32.416666666666664,989
32.5,984
32.583333333333336,991
32.666666666666664,989
32.75,995
32.833333333333336,992
32.916666666666664,995
33,987
33.083333333333336,993
33.166666666666664,992
33.25,995
33.333333333333336,999
33.416666666666664,992
33.5,1001
33.583333333333336,998
33.666666666666664,1001
33.75,1003
33.833333333333336,1004
33.916666666666664,1006
34,1004
34.083333333333336,1008
34.166666666666664,1009
34.25,1003
34.333333333333336,1001
34.416666666666664,1003
34.5,1004
34.583333333333336,1002
34.666666666666664,1009
34.75,1007
34.833333333333336,1007
34.916666666666664,1008
35,1007
35.083333333333336,1010
35.166666666666664,1002
35.25,1011
35.333333333333336,1009
35.416666666666664,1009
35.5,1012
35.583333333333336,1008
35.666666666666664,1006
35.75,1010
35.833333333333336,1005
35.916666666666664,1007
36,1006
36.083333333333336,1004
36.166666666666664,1009
36.25,1009
36.333333333333336,1005
36.416666666666664,1004
36.5,1013
36.583333333333336,1013
36.666666666666664,1006
36.75,1010
36.833333333333336,1006
36.916666666666664,1012
37,1013
37.083333333333336,1011
37.166666666666664,1008
37.25,1017
37.333333333333336,1018
37.416666666666664,1021
37.5,1010
37.583333333333336,1017
37.666666666666664,1022
37.75,1019
37.833333333333336,1015
37.916666666666664,1020
38,1022
38.083333333333336,1016
38.166666666666664,1017
38.25,1021
38.333333333333336,1021
38.416666666666664,1018
38.5,1027
38.583333333333336,1024
38.666666666666664,1024
38.75,1025
38.833333333333336,1026
38.916666666666664,1029
39,1025
39.083333333333336,1019
39.166666666666664,1026
39.25,1028
39.333333333333336,1026
39.416666666666664,1028
39.5,1025
39.583333333333336,1024
39.666666666666664,1026
39.75,1023
39.833333333333336,1027
39.916666666666664,1031
40,1023
40.083333333333336,1026
40.166666666666664,1026
40.25,1032
40.333333333333336,1032
40.416666666666664,1032
40.5,1030
40.583333333333336,1031
40.666666666666664,1024
40.75,1029
40.833333333333336,1027
40.916666666666664,1031
41,1026
41.083333333333336,1036
41.166666666666664,1034
41.25,1029
41.333333333333336,1032
41.416666666666664,1034
41.5,1027
41.583333333333336,1028
41.666666666666664,1035
41.75,1033
41.833333333333336,1039
41.916666666666664,1034
42,1030
42.083333333333336,1036
42.166666666666664,1031
42.25,1037
42.333333333333336,1028
42.416666666666664,1034
42.5,1033
42.583333333333336,1036
42.666666666666664,1035
42.75,1032
42.833333333333336,1034
42.916666666666664,1036
43,1033
43.083333333333336,1034
43.166666666666664,1032
43.25,1035
43.333333333333336,1028
43.416666666666664,1032
43.5,1039
43.583333333333336,1033
43.666666666666664,1034
43.75,1032
43.833333333333336,1032
43.916666666666664,1036
44,1030
44.083333333333336,1032
44.166666666666664,1034
44.25,1031
44.333333333333336,1037
44.416666666666664,1039
44.5,1037
44.583333333333336,1041
44.666666666666664,1036
44.75,1036
44.833333333333336,1036
44.916666666666664,1031
45,1033
45.083333333333336,1040
45.166666666666664,1041
45.25,1034
45.333333333333336,1038
45.416666666666664,1039
45.5,1032
45.583333333333336,1042
45.666666666666664,1039
45.75,1040
45.833333333333336,1038
45.916666666666664,1035
46,1035
46.083333333333336,1034
46.166666666666664,1040
46.25,1041
46.333333333333336,1039
46.416666666666664,1037
46.5,1039
46.583333333333336,1039
46.666666666666664,1041
46.75,1036
46.833333333333336,1038
46.916666666666664,1040
47,1042
47.083333333333336,1037
47.166666666666664,1040
47.25,1038
47.333333333333336,1042
47.416666666666664,1034
47.5,1034
47.583333333333336,1034
47.666666666666664,1040
47.75,1040
47.833333333333336,1041
47.916666666666664,1043
