"Hours since thread went live","Kaii to Otome to Kamikakushi • Mysterious Disappearances - Episode 4 discussion"
39.083333333333336,314
39.166666666666664,314
39.25,318
39.333333333333336,316
39.416666666666664,320
39.5,316
39.583333333333336,312
39.666666666666664,319
39.75,318
39.833333333333336,316
39.916666666666664,317
40,315
40.083333333333336,317
40.166666666666664,314
40.25,314
40.333333333333336,318
40.416666666666664,318
40.5,313
40.583333333333336,315
40.666666666666664,320
40.75,315
40.833333333333336,321
40.916666666666664,321
41,321
41.083333333333336,314
41.166666666666664,319
41.25,317
41.333333333333336,319
41.416666666666664,318
41.5,315
41.583333333333336,317
41.666666666666664,319
41.75,316
41.833333333333336,321
41.916666666666664,315
42,316
42.083333333333336,313
42.166666666666664,317
42.25,318
42.333333333333336,318
42.416666666666664,318
42.5,315
42.583333333333336,315
42.666666666666664,319
42.75,321
42.833333333333336,317
42.916666666666664,321
43,312
43.083333333333336,316
43.166666666666664,315
43.25,316
43.333333333333336,318
43.416666666666664,322
43.5,314
43.583333333333336,318
43.666666666666664,321
43.75,320
43.833333333333336,319
43.916666666666664,314
44,322
44.083333333333336,317
44.166666666666664,317
44.25,316
44.333333333333336,313
44.416666666666664,318
44.5,316
44.583333333333336,324
44.666666666666664,318
44.75,321
44.833333333333336,317
44.916666666666664,316
45,318
45.083333333333336,322
45.166666666666664,325
45.25,319
45.333333333333336,317
45.416666666666664,317
45.5,323
45.583333333333336,323
45.666666666666664,322
45.75,321
45.833333333333336,319
45.916666666666664,317
46,318
46.083333333333336,322
46.166666666666664,321
46.25,320
46.333333333333336,319
46.416666666666664,322
46.5,320
46.583333333333336,317
46.666666666666664,319
46.75,322
46.833333333333336,316
46.916666666666664,317
47,319
47.083333333333336,317
47.166666666666664,323
47.25,317
47.333333333333336,324
47.416666666666664,317
47.5,320
47.583333333333336,318
47.666666666666664,320
47.75,318
47.833333333333336,323
47.916666666666664,318
