"Hours since thread went live","Rinkai! - Episode 2 discussion"
35.75,26
35.833333333333336,27
35.916666666666664,25
36,26
36.083333333333336,27
36.166666666666664,26
36.25,27
36.333333333333336,28
36.416666666666664,26
36.5,25
36.583333333333336,26
36.666666666666664,26
36.75,27
36.833333333333336,27
36.916666666666664,26
37,25
37.083333333333336,27
37.166666666666664,27
37.25,25
37.333333333333336,27
37.416666666666664,28
37.5,25
37.583333333333336,26
37.666666666666664,26
37.75,27
37.833333333333336,24
37.916666666666664,27
38,26
38.083333333333336,26
38.166666666666664,28
38.25,26
38.333333333333336,27
38.416666666666664,24
38.5,24
38.583333333333336,27
38.666666666666664,25
38.75,25
38.833333333333336,25
38.916666666666664,27
39,25
39.083333333333336,26
39.166666666666664,25
39.25,24
39.333333333333336,26
39.416666666666664,26
39.5,28
39.583333333333336,26
39.666666666666664,27
39.75,27
39.833333333333336,26
39.916666666666664,27
40,27
40.083333333333336,25
40.166666666666664,26
40.25,26
40.333333333333336,25
40.416666666666664,25
40.5,27
40.583333333333336,25
40.666666666666664,28
40.75,26
40.833333333333336,25
40.916666666666664,24
41,26
41.083333333333336,26
41.166666666666664,27
41.25,27
41.333333333333336,26
41.416666666666664,25
41.5,25
41.583333333333336,25
41.666666666666664,25
41.75,28
41.833333333333336,26
41.916666666666664,28
42,25
42.083333333333336,27
42.166666666666664,26
42.25,25
42.333333333333336,26
42.416666666666664,27
42.5,25
42.583333333333336,26
42.666666666666664,25
42.75,26
42.833333333333336,25
42.916666666666664,25
43,26
43.083333333333336,26
43.166666666666664,25
43.25,27
43.333333333333336,24
43.416666666666664,28
43.5,25
43.583333333333336,27
43.666666666666664,27
43.75,25
43.833333333333336,28
43.916666666666664,26
44,27
44.083333333333336,28
44.166666666666664,25
44.25,26
44.333333333333336,25
44.416666666666664,26
44.5,26
44.583333333333336,28
44.666666666666664,27
44.75,27
44.833333333333336,24
44.916666666666664,26
45,25
45.083333333333336,28
45.166666666666664,27
45.25,26
45.333333333333336,28
45.416666666666664,26
45.5,27
45.583333333333336,28
45.666666666666664,25
45.75,25
45.833333333333336,26
45.916666666666664,28
46,27
46.083333333333336,25
46.166666666666664,25
46.25,26
46.333333333333336,25
46.416666666666664,26
46.5,25
46.583333333333336,27
46.666666666666664,26
46.75,27
46.833333333333336,26
46.916666666666664,25
47,26
47.083333333333336,26
47.166666666666664,24
47.25,26
47.333333333333336,26
47.416666666666664,26
47.5,24
47.583333333333336,27
47.666666666666664,24
47.75,26
47.833333333333336,26
47.916666666666664,25
