"Hours since thread went live","Ninja Kamui - Episode 9 discussion"
39.333333333333336,154
39.416666666666664,154
39.5,154
39.583333333333336,149
39.666666666666664,156
39.75,155
39.833333333333336,154
39.916666666666664,152
40,152
40.083333333333336,150
40.166666666666664,151
40.25,152
40.333333333333336,149
40.416666666666664,154
40.5,151
40.583333333333336,149
40.666666666666664,152
40.75,153
40.833333333333336,155
40.916666666666664,152
41,156
41.083333333333336,149
41.166666666666664,150
41.25,148
41.333333333333336,150
41.416666666666664,152
41.5,148
41.583333333333336,156
41.666666666666664,153
41.75,155
41.833333333333336,153
41.916666666666664,151
42,151
42.083333333333336,151
42.166666666666664,151
42.25,150
42.333333333333336,149
42.416666666666664,150
42.5,156
42.583333333333336,152
42.666666666666664,151
42.75,154
42.833333333333336,151
42.916666666666664,154
43,151
43.083333333333336,154
43.166666666666664,153
43.25,150
43.333333333333336,154
43.416666666666664,154
43.5,157
43.583333333333336,151
43.666666666666664,152
43.75,157
43.833333333333336,150
43.916666666666664,155
44,157
44.083333333333336,156
44.166666666666664,154
44.25,158
44.333333333333336,155
44.416666666666664,153
44.5,155
44.583333333333336,151
44.666666666666664,157
44.75,150
44.833333333333336,156
44.916666666666664,157
45,154
45.083333333333336,155
45.166666666666664,155
45.25,156
45.333333333333336,159
45.416666666666664,154
45.5,155
45.583333333333336,152
45.666666666666664,153
45.75,156
45.833333333333336,154
45.916666666666664,158
46,155
46.083333333333336,156
46.166666666666664,153
46.25,157
46.333333333333336,153
46.416666666666664,156
46.5,155
46.583333333333336,154
46.666666666666664,155
46.75,153
46.833333333333336,157
46.916666666666664,159
47,154
47.083333333333336,159
47.166666666666664,160
47.25,158
47.333333333333336,157
47.416666666666664,160
47.5,156
47.583333333333336,160
47.666666666666664,158
47.75,157
47.833333333333336,160
47.916666666666664,157
