"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 9 discussion"
12.416666666666666,165
12.5,168
12.583333333333334,164
12.666666666666666,167
12.75,166
12.833333333333334,165
12.916666666666666,166
13,166
13.083333333333334,164
13.166666666666666,168
13.25,170
13.333333333333334,170
13.416666666666666,168
13.5,166
13.583333333333334,168
13.666666666666666,168
13.75,168
13.833333333333334,167
13.916666666666666,171
14,166
14.083333333333334,168
14.166666666666666,170
14.25,171
14.333333333333334,166
14.416666666666666,170
14.5,167
14.583333333333334,169
14.666666666666666,167
14.75,171
14.833333333333334,166
14.916666666666666,172
15,171
15.083333333333334,170
15.166666666666666,174
15.25,168
15.333333333333334,170
15.416666666666666,167
15.5,171
15.583333333333334,167
15.666666666666666,172
15.75,169
15.833333333333334,173
15.916666666666666,174
16,172
16.083333333333332,177
16.166666666666668,176
16.25,173
16.333333333333332,175
16.416666666666668,174
16.5,175
16.583333333333332,171
16.666666666666668,175
16.75,176
16.833333333333332,176
16.916666666666668,176
17,180
17.083333333333332,179
17.166666666666668,179
17.25,179
17.333333333333332,178
17.416666666666668,180
17.5,178
17.583333333333332,183
17.666666666666668,180
17.75,181
17.833333333333332,185
17.916666666666668,179
18,186
18.083333333333332,187
18.166666666666668,189
18.25,189
18.333333333333332,194
18.416666666666668,190
18.5,190
18.583333333333332,194
18.666666666666668,189
18.75,189
18.833333333333332,192
18.916666666666668,195
19,193
19.083333333333332,191
19.166666666666668,188
19.25,191
19.333333333333332,191
19.416666666666668,188
19.5,190
19.583333333333332,195
19.666666666666668,194
19.75,192
19.833333333333332,193
19.916666666666668,195
20,196
20.083333333333332,195
20.166666666666668,195
20.25,193
20.333333333333332,195
20.416666666666668,193
20.5,193
20.583333333333332,193
20.666666666666668,192
20.75,194
20.833333333333332,196
20.916666666666668,195
21,192
21.083333333333332,194
21.166666666666668,193
21.25,195
21.333333333333332,198
21.416666666666668,193
21.5,196
21.583333333333332,195
21.666666666666668,196
21.75,201
21.833333333333332,194
21.916666666666668,197
22,200
22.083333333333332,200
22.166666666666668,196
22.25,196
22.333333333333332,197
22.416666666666668,198
22.5,196
22.583333333333332,198
22.666666666666668,200
22.75,196
22.833333333333332,198
22.916666666666668,200
23,198
23.083333333333332,196
23.166666666666668,195
23.25,194
23.333333333333332,197
23.416666666666668,199
23.5,196
23.583333333333332,196
23.666666666666668,198
23.75,200
23.833333333333332,197
23.916666666666668,204
24,199
24.083333333333332,200
24.166666666666668,202
24.25,203
24.333333333333332,202
24.416666666666668,203
24.5,200
24.583333333333332,198
24.666666666666668,202
24.75,199
24.833333333333332,201
24.916666666666668,207
25,201
25.083333333333332,203
25.166666666666668,202
25.25,200
25.333333333333332,201
25.416666666666668,205
25.5,205
25.583333333333332,202
25.666666666666668,203
25.75,205
25.833333333333332,204
25.916666666666668,207
26,206
26.083333333333332,202
26.166666666666668,206
26.25,203
26.333333333333332,207
26.416666666666668,203
26.5,200
26.583333333333332,201
26.666666666666668,204
26.75,202
26.833333333333332,206
26.916666666666668,200
27,204
27.083333333333332,203
27.166666666666668,203
27.25,205
27.333333333333332,203
27.416666666666668,204
27.5,206
27.583333333333332,205
27.666666666666668,207
27.75,202
27.833333333333332,204
27.916666666666668,206
28,204
28.083333333333332,204
28.166666666666668,205
28.25,204
28.333333333333332,205
28.416666666666668,206
28.5,204
28.583333333333332,209
28.666666666666668,206
28.75,204
28.833333333333332,204
28.916666666666668,206
29,209
29.083333333333332,210
29.166666666666668,207
29.25,210
29.333333333333332,206
29.416666666666668,208
29.5,208
29.583333333333332,206
29.666666666666668,206
29.75,210
29.833333333333332,209
29.916666666666668,210
30,210
30.083333333333332,209
30.166666666666668,211
30.25,209
30.333333333333332,210
30.416666666666668,211
30.5,211
30.583333333333332,213
30.666666666666668,211
30.75,208
30.833333333333332,210
30.916666666666668,209
31,210
31.083333333333332,215
31.166666666666668,211
31.25,212
31.333333333333332,212
31.416666666666668,209
31.5,213
31.583333333333332,212
31.666666666666668,210
31.75,210
31.833333333333332,212
31.916666666666668,214
32,215
32.083333333333336,210
32.166666666666664,212
32.25,213
32.333333333333336,213
32.416666666666664,211
32.5,214
32.583333333333336,210
32.666666666666664,214
32.75,209
32.833333333333336,215
32.916666666666664,212
33,212
33.083333333333336,212
33.166666666666664,211
33.25,211
33.333333333333336,211
33.416666666666664,215
33.5,213
33.583333333333336,212
33.666666666666664,216
33.75,212
33.833333333333336,212
33.916666666666664,213
34,216
34.083333333333336,215
34.166666666666664,215
34.25,214
34.333333333333336,212
34.416666666666664,215
34.5,212
34.583333333333336,214
34.666666666666664,210
34.75,213
34.833333333333336,210
34.916666666666664,216
35,216
35.083333333333336,213
35.166666666666664,211
35.25,213
35.333333333333336,213
35.416666666666664,215
35.5,209
35.583333333333336,210
35.666666666666664,213
35.75,216
35.833333333333336,216
35.916666666666664,214
36,212
36.083333333333336,217
36.166666666666664,215
36.25,209
36.333333333333336,215
36.416666666666664,213
36.5,213
36.583333333333336,209
36.666666666666664,214
36.75,212
36.833333333333336,212
36.916666666666664,214
37,214
37.083333333333336,212
37.166666666666664,218
37.25,213
37.333333333333336,215
37.416666666666664,215
37.5,213
37.583333333333336,216
37.666666666666664,215
37.75,212
37.833333333333336,210
37.916666666666664,216
38,218
38.083333333333336,215
38.166666666666664,217
38.25,218
38.333333333333336,218
38.416666666666664,216
38.5,214
38.583333333333336,216
38.666666666666664,217
38.75,219
38.833333333333336,213
38.916666666666664,216
39,220
39.083333333333336,215
39.166666666666664,214
39.25,215
39.333333333333336,218
39.416666666666664,217
39.5,220
39.583333333333336,218
39.666666666666664,217
39.75,215
39.833333333333336,213
39.916666666666664,216
40,213
40.083333333333336,215
40.166666666666664,215
40.25,219
40.333333333333336,215
40.416666666666664,215
40.5,217
40.583333333333336,217
40.666666666666664,220
40.75,218
40.833333333333336,213
40.916666666666664,214
41,214
41.083333333333336,217
41.166666666666664,220
41.25,216
41.333333333333336,219
41.416666666666664,216
41.5,217
41.583333333333336,218
41.666666666666664,217
41.75,218
41.833333333333336,217
41.916666666666664,218
42,223
42.083333333333336,220
42.166666666666664,220
42.25,217
42.333333333333336,217
42.416666666666664,217
42.5,219
42.583333333333336,221
42.666666666666664,219
42.75,220
42.833333333333336,221
42.916666666666664,219
43,221
43.083333333333336,221
43.166666666666664,220
43.25,222
43.333333333333336,220
43.416666666666664,219
43.5,222
43.583333333333336,217
43.666666666666664,219
43.75,218
43.833333333333336,221
43.916666666666664,221
44,219
44.083333333333336,223
44.166666666666664,220
44.25,221
44.333333333333336,219
44.416666666666664,221
44.5,219
44.583333333333336,219
44.666666666666664,220
44.75,220
44.833333333333336,223
44.916666666666664,220
45,223
45.083333333333336,219
45.166666666666664,220
45.25,220
45.333333333333336,220
45.416666666666664,221
45.5,224
45.583333333333336,221
45.666666666666664,222
45.75,219
45.833333333333336,219
45.916666666666664,220
46,218
46.083333333333336,218
46.166666666666664,225
46.25,221
46.333333333333336,221
46.416666666666664,222
46.5,220
46.583333333333336,224
46.666666666666664,220
46.75,221
46.833333333333336,218
46.916666666666664,219
47,221
47.083333333333336,222
47.166666666666664,221
47.25,224
47.333333333333336,221
47.416666666666664,222
47.5,226
47.583333333333336,222
47.666666666666664,218
47.75,223
47.833333333333336,222
47.916666666666664,224
