"Hours since thread went live","Re:Monster - Episode 3 discussion"
34.083333333333336,374
34.166666666666664,373
34.25,375
34.333333333333336,378
34.416666666666664,375
34.5,370
34.583333333333336,375
34.666666666666664,381
34.75,378
34.833333333333336,373
34.916666666666664,382
35,375
35.083333333333336,375
35.166666666666664,378
35.25,382
35.333333333333336,379
35.416666666666664,374
35.5,379
35.583333333333336,382
35.666666666666664,381
35.75,380
35.833333333333336,377
35.916666666666664,380
36,380
36.083333333333336,381
36.166666666666664,386
36.25,377
36.333333333333336,387
36.416666666666664,385
36.5,379
36.583333333333336,381
36.666666666666664,382
36.75,380
36.833333333333336,381
36.916666666666664,382
37,385
37.083333333333336,385
37.166666666666664,386
37.25,385
37.333333333333336,391
37.416666666666664,386
37.5,382
37.583333333333336,380
37.666666666666664,389
37.75,385
37.833333333333336,386
37.916666666666664,383
38,391
38.083333333333336,390
38.166666666666664,385
38.25,392
38.333333333333336,387
38.416666666666664,390
38.5,390
38.583333333333336,382
38.666666666666664,384
38.75,388
38.833333333333336,394
38.916666666666664,386
39,387
39.083333333333336,389
39.166666666666664,388
39.25,391
39.333333333333336,388
39.416666666666664,388
39.5,391
39.583333333333336,390
39.666666666666664,391
39.75,392
39.833333333333336,394
39.916666666666664,387
40,389
40.083333333333336,389
40.166666666666664,392
40.25,385
40.333333333333336,389
40.416666666666664,393
40.5,390
40.583333333333336,394
40.666666666666664,388
40.75,388
40.833333333333336,391
40.916666666666664,388
41,396
41.083333333333336,391
41.166666666666664,390
41.25,396
41.333333333333336,388
41.416666666666664,387
41.5,386
41.583333333333336,391
41.666666666666664,388
41.75,391
41.833333333333336,390
41.916666666666664,395
42,397
42.083333333333336,392
42.166666666666664,396
42.25,393
42.333333333333336,394
42.416666666666664,388
42.5,394
42.583333333333336,391
42.666666666666664,388
42.75,390
42.833333333333336,392
42.916666666666664,397
43,390
43.083333333333336,390
43.166666666666664,395
43.25,392
43.333333333333336,396
43.416666666666664,391
43.5,391
43.583333333333336,393
43.666666666666664,395
43.75,398
43.833333333333336,392
43.916666666666664,395
44,392
44.083333333333336,390
44.166666666666664,395
44.25,393
44.333333333333336,387
44.416666666666664,395
44.5,392
44.583333333333336,394
44.666666666666664,394
44.75,396
44.833333333333336,396
44.916666666666664,391
45,395
45.083333333333336,399
45.166666666666664,395
45.25,391
45.333333333333336,393
45.416666666666664,394
45.5,393
45.583333333333336,391
45.666666666666664,388
45.75,391
45.833333333333336,391
45.916666666666664,398
46,389
46.083333333333336,392
46.166666666666664,393
46.25,396
46.333333333333336,396
46.416666666666664,395
46.5,390
46.583333333333336,399
46.666666666666664,399
46.75,391
46.833333333333336,392
46.916666666666664,393
47,393
47.083333333333336,399
47.166666666666664,390
47.25,393
47.333333333333336,399
47.416666666666664,388
47.5,394
47.583333333333336,395
47.666666666666664,397
47.75,396
47.833333333333336,395
47.916666666666664,395
