"Hours since thread went live","Pokémon Horizons: The Series - Episode 51 discussion"
21.833333333333332,40
21.916666666666668,37
22,39
22.083333333333332,36
22.166666666666668,38
22.25,34
22.333333333333332,38
22.416666666666668,39
22.5,37
22.583333333333332,37
22.666666666666668,37
22.75,36
22.833333333333332,38
22.916666666666668,42
23,40
23.083333333333332,40
23.166666666666668,43
23.25,37
23.333333333333332,43
23.416666666666668,37
23.5,37
23.583333333333332,41
23.666666666666668,38
23.75,41
23.833333333333332,39
23.916666666666668,39
24,42
24.083333333333332,39
24.166666666666668,43
24.25,40
24.333333333333332,41
24.416666666666668,41
24.5,38
24.583333333333332,35
24.666666666666668,38
24.75,40
24.833333333333332,37
24.916666666666668,40
25,41
25.083333333333332,39
25.166666666666668,42
25.25,39
25.333333333333332,42
25.416666666666668,40
25.5,41
25.583333333333332,40
25.666666666666668,41
25.75,39
25.833333333333332,39
25.916666666666668,40
26,39
26.083333333333332,42
26.166666666666668,38
26.25,41
26.333333333333332,39
26.416666666666668,40
26.5,37
26.583333333333332,41
26.666666666666668,44
26.75,44
26.833333333333332,39
26.916666666666668,38
27,41
27.083333333333332,39
27.166666666666668,40
27.25,40
27.333333333333332,41
27.416666666666668,39
27.5,37
27.583333333333332,41
27.666666666666668,41
27.75,41
27.833333333333332,40
27.916666666666668,43
28,43
28.083333333333332,44
28.166666666666668,40
28.25,43
28.333333333333332,41
28.416666666666668,42
28.5,43
28.583333333333332,41
28.666666666666668,43
28.75,45
28.833333333333332,39
28.916666666666668,39
29,41
29.083333333333332,42
29.166666666666668,41
29.25,41
29.333333333333332,40
29.416666666666668,43
29.5,42
29.583333333333332,45
29.666666666666668,42
29.75,45
29.833333333333332,44
29.916666666666668,39
30,42
30.083333333333332,41
30.166666666666668,45
30.25,39
30.333333333333332,45
30.416666666666668,43
30.5,39
30.583333333333332,38
30.666666666666668,42
30.75,43
30.833333333333332,45
30.916666666666668,43
31,42
31.083333333333332,39
31.166666666666668,40
31.25,44
31.333333333333332,38
31.416666666666668,43
31.5,45
31.583333333333332,45
31.666666666666668,39
31.75,43
31.833333333333332,40
31.916666666666668,41
32,38
32.083333333333336,46
32.166666666666664,40
32.25,42
32.333333333333336,40
32.416666666666664,44
32.5,41
32.583333333333336,43
32.666666666666664,39
32.75,45
32.833333333333336,44
32.916666666666664,43
33,45
33.083333333333336,46
33.166666666666664,45
33.25,43
33.333333333333336,46
33.416666666666664,47
33.5,40
33.583333333333336,42
33.666666666666664,46
33.75,43
33.833333333333336,42
33.916666666666664,40
34,41
34.083333333333336,42
34.166666666666664,47
34.25,44
34.333333333333336,40
34.416666666666664,45
34.5,42
34.583333333333336,45
34.666666666666664,41
34.75,45
34.833333333333336,41
34.916666666666664,40
35,40
35.083333333333336,45
35.166666666666664,42
35.25,47
35.333333333333336,42
35.416666666666664,45
35.5,42
35.583333333333336,46
35.666666666666664,40
35.75,45
35.833333333333336,40
35.916666666666664,47
36,43
36.083333333333336,47
36.166666666666664,46
36.25,44
36.333333333333336,43
36.416666666666664,41
36.5,41
36.583333333333336,43
36.666666666666664,44
36.75,41
36.833333333333336,43
36.916666666666664,44
37,45
37.083333333333336,44
37.166666666666664,40
37.25,45
37.333333333333336,41
37.416666666666664,42
37.5,39
37.583333333333336,45
37.666666666666664,44
37.75,41
37.833333333333336,41
37.916666666666664,42
38,41
38.083333333333336,45
38.166666666666664,41
38.25,46
38.333333333333336,40
38.416666666666664,44
38.5,45
38.583333333333336,43
38.666666666666664,41
38.75,45
38.833333333333336,41
38.916666666666664,42
39,41
39.083333333333336,40
39.166666666666664,40
39.25,44
39.333333333333336,44
39.416666666666664,40
39.5,40
39.583333333333336,42
39.666666666666664,42
39.75,43
39.833333333333336,42
39.916666666666664,44
40,45
40.083333333333336,40
40.166666666666664,41
40.25,44
40.333333333333336,41
40.416666666666664,39
40.5,41
40.583333333333336,46
40.666666666666664,42
40.75,46
40.833333333333336,46
40.916666666666664,41
41,45
41.083333333333336,46
41.166666666666664,42
41.25,46
41.333333333333336,44
41.416666666666664,43
41.5,45
41.583333333333336,43
41.666666666666664,44
41.75,40
41.833333333333336,43
41.916666666666664,42
42,44
42.083333333333336,46
42.166666666666664,43
42.25,47
42.333333333333336,46
42.416666666666664,42
42.5,44
42.583333333333336,43
42.666666666666664,40
42.75,44
42.833333333333336,47
42.916666666666664,45
43,41
43.083333333333336,44
43.166666666666664,43
43.25,42
43.333333333333336,45
43.416666666666664,44
43.5,41
43.583333333333336,46
43.666666666666664,44
43.75,43
43.833333333333336,46
43.916666666666664,44
44,42
44.083333333333336,42
44.166666666666664,44
44.25,46
44.333333333333336,43
44.416666666666664,44
44.5,43
44.583333333333336,44
44.666666666666664,41
44.75,44
44.833333333333336,43
44.916666666666664,46
45,44
45.083333333333336,46
45.166666666666664,43
45.25,45
45.333333333333336,42
45.416666666666664,42
45.5,42
45.583333333333336,43
45.666666666666664,43
45.75,41
45.833333333333336,45
45.916666666666664,45
46,43
46.083333333333336,48
46.166666666666664,46
46.25,48
46.333333333333336,48
46.416666666666664,40
46.5,44
46.583333333333336,46
46.666666666666664,45
46.75,44
46.833333333333336,44
46.916666666666664,44
47,44
47.083333333333336,46
47.166666666666664,48
47.25,44
47.333333333333336,45
47.416666666666664,44
47.5,46
47.583333333333336,45
47.666666666666664,47
47.75,45
47.833333333333336,44
47.916666666666664,42
