"Hours since thread went live","Shadowverse Flame: Arc-hen - Episode 4 discussion"
33.666666666666664,5
33.75,7
33.833333333333336,5
33.916666666666664,6
34,5
34.083333333333336,7
34.166666666666664,6
34.25,6
34.333333333333336,6
34.416666666666664,5
34.5,5
34.583333333333336,7
34.666666666666664,6
34.75,6
34.833333333333336,5
34.916666666666664,4
35,4
35.083333333333336,6
35.166666666666664,4
35.25,5
35.333333333333336,5
35.416666666666664,5
35.5,6
35.583333333333336,5
35.666666666666664,5
35.75,7
35.833333333333336,5
35.916666666666664,6
36,6
36.083333333333336,6
36.166666666666664,6
36.25,5
36.333333333333336,5
36.416666666666664,5
36.5,6
36.583333333333336,5
36.666666666666664,6
36.75,5
36.833333333333336,4
36.916666666666664,3
37,7
37.083333333333336,6
37.166666666666664,5
37.25,5
37.333333333333336,4
37.416666666666664,5
37.5,6
37.583333333333336,5
37.666666666666664,7
37.75,3
37.833333333333336,4
37.916666666666664,5
38,5
38.083333333333336,6
38.166666666666664,3
38.25,7
38.333333333333336,5
38.416666666666664,4
38.5,7
38.583333333333336,4
38.666666666666664,3
38.75,5
38.833333333333336,4
38.916666666666664,5
39,5
39.083333333333336,5
39.166666666666664,6
39.25,6
39.333333333333336,5
39.416666666666664,5
39.5,3
39.583333333333336,5
39.666666666666664,6
39.75,5
39.833333333333336,5
39.916666666666664,6
40,4
40.083333333333336,6
40.166666666666664,4
40.25,4
40.333333333333336,5
40.416666666666664,4
40.5,6
40.583333333333336,5
40.666666666666664,6
40.75,4
40.833333333333336,3
40.916666666666664,4
41,6
41.083333333333336,3
41.166666666666664,7
41.25,4
41.333333333333336,5
41.416666666666664,6
41.5,5
41.583333333333336,5
41.666666666666664,5
41.75,7
41.833333333333336,3
41.916666666666664,3
42,3
42.083333333333336,6
42.166666666666664,5
42.25,4
42.333333333333336,7
42.416666666666664,6
42.5,3
42.583333333333336,6
42.666666666666664,5
42.75,3
42.833333333333336,5
42.916666666666664,4
43,5
43.083333333333336,7
43.166666666666664,5
43.25,6
43.333333333333336,6
43.416666666666664,4
43.5,4
43.583333333333336,5
43.666666666666664,5
43.75,6
43.833333333333336,4
43.916666666666664,3
44,7
44.083333333333336,4
44.166666666666664,3
44.25,4
44.333333333333336,7
44.416666666666664,4
44.5,4
44.583333333333336,5
44.666666666666664,6
44.75,7
44.833333333333336,6
44.916666666666664,5
45,5
45.083333333333336,5
45.166666666666664,5
45.25,5
45.333333333333336,5
45.416666666666664,6
45.5,6
45.583333333333336,4
45.666666666666664,6
45.75,6
45.833333333333336,6
45.916666666666664,7
46,4
46.083333333333336,6
46.166666666666664,6
46.25,7
46.333333333333336,4
46.416666666666664,5
46.5,5
46.583333333333336,4
46.666666666666664,3
46.75,6
46.833333333333336,5
46.916666666666664,4
47,5
47.083333333333336,5
47.166666666666664,5
47.25,5
47.333333333333336,5
47.416666666666664,6
47.5,6
47.583333333333336,7
47.666666666666664,4
47.75,5
47.833333333333336,3
47.916666666666664,4
