"Hours since thread went live","Boukyaku Battery • Oblivion Battery - Episode 3 discussion"
16.75,108
16.833333333333332,114
16.916666666666668,115
17,112
17.083333333333332,111
17.166666666666668,111
17.25,112
17.333333333333332,114
17.416666666666668,110
17.5,115
17.583333333333332,109
17.666666666666668,111
17.75,110
17.833333333333332,111
17.916666666666668,113
18,111
18.083333333333332,112
18.166666666666668,114
18.25,113
18.333333333333332,114
18.416666666666668,114
18.5,114
18.583333333333332,114
18.666666666666668,115
18.75,110
18.833333333333332,110
18.916666666666668,114
19,116
19.083333333333332,115
19.166666666666668,116
19.25,112
19.333333333333332,117
19.416666666666668,111
19.5,111
19.583333333333332,112
19.666666666666668,114
19.75,111
19.833333333333332,111
19.916666666666668,113
20,113
20.083333333333332,116
20.166666666666668,115
20.25,110
20.333333333333332,115
20.416666666666668,117
20.5,114
20.583333333333332,117
20.666666666666668,112
20.75,115
20.833333333333332,116
20.916666666666668,118
21,115
21.083333333333332,117
21.166666666666668,115
21.25,113
21.333333333333332,118
21.416666666666668,117
21.5,118
21.583333333333332,115
21.666666666666668,119
21.75,121
21.833333333333332,120
21.916666666666668,117
22,115
22.083333333333332,120
22.166666666666668,114
22.25,116
22.333333333333332,115
22.416666666666668,113
22.5,116
22.583333333333332,117
22.666666666666668,114
22.75,119
22.833333333333332,114
22.916666666666668,118
23,114
23.083333333333332,116
23.166666666666668,115
23.25,118
23.333333333333332,113
23.416666666666668,117
23.5,118
23.583333333333332,116
23.666666666666668,118
23.75,118
23.833333333333332,116
23.916666666666668,113
24,118
24.083333333333332,115
24.166666666666668,119
24.25,120
24.333333333333332,115
24.416666666666668,115
24.5,120
24.583333333333332,118
24.666666666666668,120
24.75,121
24.833333333333332,120
24.916666666666668,120
25,117
25.083333333333332,115
25.166666666666668,116
25.25,115
25.333333333333332,118
25.416666666666668,118
25.5,117
25.583333333333332,120
25.666666666666668,121
25.75,118
25.833333333333332,118
25.916666666666668,117
26,117
26.083333333333332,118
26.166666666666668,120
26.25,118
26.333333333333332,117
26.416666666666668,118
26.5,118
26.583333333333332,120
26.666666666666668,120
26.75,119
26.833333333333332,123
26.916666666666668,123
27,123
27.083333333333332,122
27.166666666666668,121
27.25,121
27.333333333333332,123
27.416666666666668,120
27.5,122
27.583333333333332,123
27.666666666666668,124
27.75,117
27.833333333333332,119
27.916666666666668,116
28,123
28.083333333333332,120
28.166666666666668,122
28.25,118
28.333333333333332,121
28.416666666666668,122
28.5,120
28.583333333333332,117
28.666666666666668,123
28.75,120
28.833333333333332,119
28.916666666666668,122
29,122
29.083333333333332,124
29.166666666666668,121
29.25,119
29.333333333333332,118
29.416666666666668,122
29.5,125
29.583333333333332,121
29.666666666666668,125
29.75,119
29.833333333333332,122
29.916666666666668,124
30,122
30.083333333333332,126
30.166666666666668,121
30.25,121
30.333333333333332,120
30.416666666666668,125
30.5,124
30.583333333333332,125
30.666666666666668,120
30.75,122
30.833333333333332,121
30.916666666666668,123
31,125
31.083333333333332,123
31.166666666666668,126
31.25,126
31.333333333333332,124
31.416666666666668,121
31.5,126
31.583333333333332,124
31.666666666666668,124
31.75,120
31.833333333333332,122
31.916666666666668,125
32,125
32.083333333333336,123
32.166666666666664,123
32.25,124
32.333333333333336,124
32.416666666666664,126
32.5,124
32.583333333333336,123
32.666666666666664,125
32.75,119
32.833333333333336,121
32.916666666666664,126
33,122
33.083333333333336,124
33.166666666666664,121
33.25,123
33.333333333333336,120
33.416666666666664,123
33.5,125
33.583333333333336,125
33.666666666666664,123
33.75,124
33.833333333333336,123
33.916666666666664,123
34,127
34.083333333333336,121
34.166666666666664,123
34.25,123
34.333333333333336,124
34.416666666666664,123
34.5,123
34.583333333333336,123
34.666666666666664,121
34.75,122
34.833333333333336,122
34.916666666666664,118
35,120
35.083333333333336,123
35.166666666666664,126
35.25,119
35.333333333333336,123
35.416666666666664,126
35.5,121
35.583333333333336,123
35.666666666666664,120
35.75,120
35.833333333333336,122
35.916666666666664,124
36,123
36.083333333333336,119
36.166666666666664,122
36.25,122
36.333333333333336,123
36.416666666666664,119
36.5,121
36.583333333333336,119
36.666666666666664,122
36.75,121
36.833333333333336,121
36.916666666666664,124
37,122
37.083333333333336,120
37.166666666666664,120
37.25,121
37.333333333333336,121
37.416666666666664,120
37.5,118
37.583333333333336,122
37.666666666666664,124
37.75,121
37.833333333333336,124
37.916666666666664,119
38,120
38.083333333333336,123
38.166666666666664,120
38.25,122
38.333333333333336,124
38.416666666666664,119
38.5,118
38.583333333333336,120
38.666666666666664,122
38.75,125
38.833333333333336,122
38.916666666666664,123
39,125
39.083333333333336,120
39.166666666666664,118
39.25,119
39.333333333333336,123
39.416666666666664,123
39.5,121
39.583333333333336,124
39.666666666666664,122
39.75,118
39.833333333333336,123
39.916666666666664,120
40,122
40.083333333333336,123
40.166666666666664,120
40.25,122
40.333333333333336,123
40.416666666666664,126
40.5,121
40.583333333333336,126
40.666666666666664,121
40.75,125
40.833333333333336,123
40.916666666666664,124
41,122
41.083333333333336,126
41.166666666666664,120
41.25,122
41.333333333333336,122
41.416666666666664,123
41.5,123
41.583333333333336,123
41.666666666666664,121
41.75,122
41.833333333333336,124
41.916666666666664,124
42,121
42.083333333333336,122
42.166666666666664,124
42.25,121
42.333333333333336,123
42.416666666666664,123
42.5,123
42.583333333333336,127
42.666666666666664,120
42.75,127
42.833333333333336,126
42.916666666666664,121
43,125
43.083333333333336,126
43.166666666666664,123
43.25,123
43.333333333333336,126
43.416666666666664,126
43.5,123
43.583333333333336,125
43.666666666666664,120
43.75,125
43.833333333333336,121
43.916666666666664,120
44,121
44.083333333333336,125
44.166666666666664,128
44.25,126
44.333333333333336,124
44.416666666666664,126
44.5,126
44.583333333333336,126
44.666666666666664,126
44.75,125
44.833333333333336,125
44.916666666666664,122
45,125
45.083333333333336,127
45.166666666666664,125
45.25,125
45.333333333333336,127
45.416666666666664,128
45.5,125
45.583333333333336,125
45.666666666666664,126
45.75,124
45.833333333333336,123
45.916666666666664,127
46,126
46.083333333333336,126
46.166666666666664,129
46.25,125
46.333333333333336,123
46.416666666666664,125
46.5,126
46.583333333333336,129
46.666666666666664,124
46.75,123
46.833333333333336,125
46.916666666666664,128
47,126
47.083333333333336,128
47.166666666666664,125
47.25,126
47.333333333333336,128
47.416666666666664,122
47.5,126
47.583333333333336,125
47.666666666666664,124
47.75,124
47.833333333333336,126
47.916666666666664,124
