"Hours since thread went live","Dungeon Meshi • Delicious in Dungeon - Episode 17 discussion"
24.666666666666668,3272
24.75,3271
24.833333333333332,3270
24.916666666666668,3269
25,3282
25.083333333333332,3289
25.166666666666668,3290
25.25,3288
25.333333333333332,3298
25.416666666666668,3294
25.5,3290
25.583333333333332,3306
25.666666666666668,3302
25.75,3304
25.833333333333332,3302
25.916666666666668,3312
26,3308
26.083333333333332,3314
26.166666666666668,3317
26.25,3322
26.333333333333332,3328
26.416666666666668,3323
26.5,3325
26.583333333333332,3328
26.666666666666668,3332
26.75,3336
26.833333333333332,3333
26.916666666666668,3339
27,3329
27.083333333333332,3341
27.166666666666668,3344
27.25,3342
27.333333333333332,3352
27.416666666666668,3347
27.5,3348
27.583333333333332,3340
27.666666666666668,3347
27.75,3345
27.833333333333332,3349
27.916666666666668,3350
28,3349
28.083333333333332,3352
28.166666666666668,3357
28.25,3365
28.333333333333332,3366
28.416666666666668,3358
28.5,3365
28.583333333333332,3369
28.666666666666668,3370
28.75,3371
28.833333333333332,3373
28.916666666666668,3372
29,3370
29.083333333333332,3371
29.166666666666668,3367
29.25,3372
29.333333333333332,3368
29.416666666666668,3375
29.5,3380
29.583333333333332,3378
29.666666666666668,3381
29.75,3391
29.833333333333332,3388
29.916666666666668,3388
30,3384
30.083333333333332,3396
30.166666666666668,3392
30.25,3396
30.333333333333332,3396
30.416666666666668,3391
30.5,3397
30.583333333333332,3396
30.666666666666668,3401
30.75,3407
30.833333333333332,3401
30.916666666666668,3403
31,3407
31.083333333333332,3406
31.166666666666668,3413
31.25,3415
31.333333333333332,3424
31.416666666666668,3423
31.5,3416
31.583333333333332,3420
31.666666666666668,3419
31.75,3421
31.833333333333332,3428
31.916666666666668,3431
32,3441
32.083333333333336,3438
32.166666666666664,3436
32.25,3441
32.333333333333336,3441
32.416666666666664,3442
32.5,3440
32.583333333333336,3443
32.666666666666664,3445
32.75,3447
32.833333333333336,3452
32.916666666666664,3445
33,3448
33.083333333333336,3456
33.166666666666664,3445
33.25,3448
33.333333333333336,3454
33.416666666666664,3459
33.5,3452
33.583333333333336,3462
33.666666666666664,3458
33.75,3461
33.833333333333336,3467
33.916666666666664,3460
34,3467
34.083333333333336,3468
34.166666666666664,3468
34.25,3464
34.333333333333336,3469
34.416666666666664,3470
34.5,3472
34.583333333333336,3478
34.666666666666664,3469
34.75,3475
34.833333333333336,3476
34.916666666666664,3487
35,3476
35.083333333333336,3482
35.166666666666664,3485
35.25,3486
35.333333333333336,3486
35.416666666666664,3483
35.5,3489
35.583333333333336,3487
35.666666666666664,3490
35.75,3497
35.833333333333336,3490
35.916666666666664,3499
36,3501
36.083333333333336,3495
36.166666666666664,3499
36.25,3498
36.333333333333336,3503
36.416666666666664,3497
36.5,3495
36.583333333333336,3495
36.666666666666664,3509
36.75,3506
36.833333333333336,3506
36.916666666666664,3500
37,3503
37.083333333333336,3508
37.166666666666664,3512
37.25,3512
37.333333333333336,3512
37.416666666666664,3516
37.5,3524
37.583333333333336,3520
37.666666666666664,3520
37.75,3511
37.833333333333336,3514
37.916666666666664,3515
38,3514
38.083333333333336,3523
38.166666666666664,3523
38.25,3520
38.333333333333336,3524
38.416666666666664,3525
38.5,3529
38.583333333333336,3530
38.666666666666664,3530
38.75,3521
38.833333333333336,3522
38.916666666666664,3523
39,3527
39.083333333333336,3530
39.166666666666664,3530
39.25,3532
39.333333333333336,3523
39.416666666666664,3523
39.5,3534
39.583333333333336,3533
39.666666666666664,3529
39.75,3536
39.833333333333336,3533
39.916666666666664,3542
40,3540
40.083333333333336,3543
40.166666666666664,3539
40.25,3537
40.333333333333336,3540
40.416666666666664,3539
40.5,3541
40.583333333333336,3536
40.666666666666664,3535
40.75,3538
40.833333333333336,3542
40.916666666666664,3545
41,3542
41.083333333333336,3547
41.166666666666664,3550
41.25,3546
41.333333333333336,3547
41.416666666666664,3544
41.5,3545
41.583333333333336,3550
41.666666666666664,3544
41.75,3553
41.833333333333336,3543
41.916666666666664,3549
42,3547
42.083333333333336,3549
42.166666666666664,3556
42.25,3548
42.333333333333336,3555
42.416666666666664,3550
42.5,3548
42.583333333333336,3547
42.666666666666664,3550
42.75,3556
42.833333333333336,3544
42.916666666666664,3558
43,3558
43.083333333333336,3557
43.166666666666664,3549
43.25,3554
43.333333333333336,3558
43.416666666666664,3553
43.5,3559
43.583333333333336,3551
43.666666666666664,3561
43.75,3560
43.833333333333336,3556
43.916666666666664,3551
44,3558
44.083333333333336,3560
44.166666666666664,3557
44.25,3565
44.333333333333336,3556
44.416666666666664,3560
44.5,3567
44.583333333333336,3555
44.666666666666664,3563
44.75,3567
44.833333333333336,3559
44.916666666666664,3554
45,3564
45.083333333333336,3561
45.166666666666664,3564
45.25,3559
45.333333333333336,3566
45.416666666666664,3561
45.5,3568
45.583333333333336,3564
45.666666666666664,3566
45.75,3569
45.833333333333336,3565
45.916666666666664,3561
46,3567
46.083333333333336,3561
46.166666666666664,3561
46.25,3563
46.333333333333336,3570
46.416666666666664,3566
46.5,3578
46.583333333333336,3572
46.666666666666664,3570
46.75,3573
46.833333333333336,3564
46.916666666666664,3575
47,3571
47.083333333333336,3570
47.166666666666664,3574
47.25,3572
47.333333333333336,3572
47.416666666666664,3577
47.5,3574
47.583333333333336,3572
47.666666666666664,3578
47.75,3576
47.833333333333336,3576
47.916666666666664,3574
