"Hours since thread went live","Kusuriya no Hitorigoto • The Apothecary Diaries - Episode 6 discussion"
12.75,1796
12.833333333333334,1799
12.916666666666666,1810
13,1811
13.083333333333334,1820
13.166666666666666,1823
13.25,1825
13.333333333333334,1836
13.416666666666666,1835
13.5,1850
13.583333333333334,1849
13.666666666666666,1855
13.75,1857
13.833333333333334,1862
13.916666666666666,1865
14,1870
14.083333333333334,1870
14.166666666666666,1875
14.25,1877
14.333333333333334,1880
14.416666666666666,1887
14.5,1893
14.583333333333334,1889
14.666666666666666,1903
14.75,1910
14.833333333333334,1907
14.916666666666666,1910
15,1910
15.083333333333334,1914
15.166666666666666,1917
15.25,1929
15.333333333333334,1929
15.416666666666666,1939
15.5,1931
15.583333333333334,1941
15.666666666666666,1945
15.75,1946
15.833333333333334,1947
15.916666666666666,1958
16,1961
16.083333333333332,1961
16.166666666666668,1966
16.25,1965
16.333333333333332,1971
16.416666666666668,1977
16.5,1976
16.583333333333332,1981
16.666666666666668,1987
16.75,1993
16.833333333333332,1995
16.916666666666668,1999
17,2000
17.083333333333332,2000
17.166666666666668,2006
17.25,2003
17.333333333333332,2015
17.416666666666668,2015
17.5,2014
17.583333333333332,2019
17.666666666666668,2022
17.75,2024
17.833333333333332,2031
17.916666666666668,2025
18,2035
18.083333333333332,2033
18.166666666666668,2036
18.25,2036
18.333333333333332,2038
18.416666666666668,2043
18.5,2044
18.583333333333332,2048
18.666666666666668,2050
18.75,2055
18.833333333333332,2066
18.916666666666668,2062
19,2068
19.083333333333332,2069
19.166666666666668,2067
19.25,2074
19.333333333333332,2074
19.416666666666668,2076
19.5,2083
19.583333333333332,2089
19.666666666666668,2087
19.75,2097
19.833333333333332,2096
19.916666666666668,2098
20,2097
20.083333333333332,2101
20.166666666666668,2110
20.25,2113
20.333333333333332,2114
20.416666666666668,2115
20.5,2113
20.583333333333332,2125
20.666666666666668,2129
20.75,2124
20.833333333333332,2131
20.916666666666668,2137
21,2134
21.083333333333332,2141
21.166666666666668,2135
21.25,2143
21.333333333333332,2150
21.416666666666668,2148
21.5,2153
21.583333333333332,2154
21.666666666666668,2160
21.75,2156
21.833333333333332,2160
21.916666666666668,2162
22,2167
22.083333333333332,2168
22.166666666666668,2170
22.25,2169
22.333333333333332,2175
22.416666666666668,2180
22.5,2181
22.583333333333332,2185
22.666666666666668,2188
22.75,2194
22.833333333333332,2193
22.916666666666668,2195
23,2193
23.083333333333332,2197
23.166666666666668,2203
23.25,2208
23.333333333333332,2208
23.416666666666668,2210
23.5,2218
23.583333333333332,2212
23.666666666666668,2217
23.75,2218
23.833333333333332,2222
23.916666666666668,2227
24,2228
24.083333333333332,2225
24.166666666666668,2232
24.25,2229
24.333333333333332,2238
24.416666666666668,2236
24.5,2242
24.583333333333332,2242
24.666666666666668,2243
24.75,2243
24.833333333333332,2245
24.916666666666668,2248
25,2246
25.083333333333332,2251
25.166666666666668,2254
25.25,2259
25.333333333333332,2257
25.416666666666668,2261
25.5,2257
25.583333333333332,2261
25.666666666666668,2261
25.75,2266
25.833333333333332,2270
25.916666666666668,2276
26,2278
26.083333333333332,2284
26.166666666666668,2278
26.25,2284
26.333333333333332,2288
26.416666666666668,2288
26.5,2291
26.583333333333332,2292
26.666666666666668,2294
26.75,2293
26.833333333333332,2295
26.916666666666668,2301
27,2300
27.083333333333332,2298
27.166666666666668,2300
27.25,2303
27.333333333333332,2304
27.416666666666668,2305
27.5,2299
27.583333333333332,2306
27.666666666666668,2306
27.75,2313
27.833333333333332,2313
27.916666666666668,2312
28,2318
28.083333333333332,2316
28.166666666666668,2317
28.25,2316
28.333333333333332,2315
28.416666666666668,2317
28.5,2322
28.583333333333332,2320
28.666666666666668,2321
28.75,2325
28.833333333333332,2327
28.916666666666668,2320
29,2322
29.083333333333332,2331
29.166666666666668,2329
29.25,2331
29.333333333333332,2334
29.416666666666668,2334
29.5,2331
29.583333333333332,2332
29.666666666666668,2331
29.75,2342
29.833333333333332,2342
29.916666666666668,2339
30,2341
30.083333333333332,2342
30.166666666666668,2341
30.25,2346
30.333333333333332,2338
30.416666666666668,2347
30.5,2343
30.583333333333332,2349
30.666666666666668,2347
30.75,2347
30.833333333333332,2344
30.916666666666668,2348
31,2349
31.083333333333332,2349
31.166666666666668,2356
31.25,2353
31.333333333333332,2352
31.416666666666668,2355
31.5,2354
31.583333333333332,2353
31.666666666666668,2356
31.75,2358
31.833333333333332,2356
31.916666666666668,2359
32,2361
32.083333333333336,2356
32.166666666666664,2357
32.25,2358
32.333333333333336,2359
32.416666666666664,2362
32.5,2360
32.583333333333336,2364
32.666666666666664,2363
32.75,2366
32.833333333333336,2364
32.916666666666664,2361
33,2362
33.083333333333336,2360
33.166666666666664,2363
33.25,2362
33.333333333333336,2368
33.416666666666664,2369
33.5,2363
33.583333333333336,2366
33.666666666666664,2367
33.75,2370
33.833333333333336,2365
33.916666666666664,2373
34,2371
34.083333333333336,2369
34.166666666666664,2370
34.25,2379
34.333333333333336,2370
34.416666666666664,2375
34.5,2373
34.583333333333336,2374
34.666666666666664,2372
34.75,2374
34.833333333333336,2379
34.916666666666664,2378
35,2380
35.083333333333336,2376
35.166666666666664,2379
35.25,2381
35.333333333333336,2387
35.416666666666664,2378
35.5,2382
35.583333333333336,2390
35.666666666666664,2388
35.75,2390
35.833333333333336,2383
35.916666666666664,2389
36,2387
36.083333333333336,2396
36.166666666666664,2391
36.25,2393
36.333333333333336,2393
36.416666666666664,2398
36.5,2394
36.583333333333336,2395
36.666666666666664,2399
36.75,2398
36.833333333333336,2394
36.916666666666664,2404
37,2396
37.083333333333336,2401
37.166666666666664,2403
37.25,2403
37.333333333333336,2398
37.416666666666664,2401
37.5,2398
37.583333333333336,2401
37.666666666666664,2403
37.75,2411
37.833333333333336,2406
37.916666666666664,2408
38,2409
38.083333333333336,2407
38.166666666666664,2408
38.25,2403
38.333333333333336,2414
38.416666666666664,2405
38.5,2411
38.583333333333336,2409
38.666666666666664,2415
38.75,2413
38.833333333333336,2415
38.916666666666664,2412
39,2414
39.083333333333336,2410
39.166666666666664,2408
39.25,2416
39.333333333333336,2410
39.416666666666664,2413
39.5,2412
39.583333333333336,2410
39.666666666666664,2418
39.75,2421
39.833333333333336,2419
39.916666666666664,2423
40,2425
40.166666666666664,2424
40.25,2420
40.333333333333336,2425
40.416666666666664,2421
40.5,2424
40.583333333333336,2425
40.666666666666664,2425
40.75,2429
40.833333333333336,2423
40.916666666666664,2427
41,2423
41.083333333333336,2417
41.166666666666664,2424
41.25,2424
41.333333333333336,2419
41.416666666666664,2428
41.5,2423
41.583333333333336,2426
41.666666666666664,2424
41.75,2421
41.833333333333336,2421
41.916666666666664,2428
42,2430
42.083333333333336,2429
42.166666666666664,2431
42.25,2423
42.333333333333336,2427
42.416666666666664,2426
42.5,2426
42.583333333333336,2428
42.666666666666664,2430
42.75,2426
42.833333333333336,2424
42.916666666666664,2426
43,2429
43.083333333333336,2432
43.166666666666664,2430
43.25,2428
43.333333333333336,2431
43.416666666666664,2429
43.5,2431
43.583333333333336,2433
43.666666666666664,2434
43.75,2432
43.833333333333336,2429
43.916666666666664,2432
44,2427
44.083333333333336,2429
44.166666666666664,2428
44.25,2432
44.333333333333336,2428
44.416666666666664,2434
44.5,2430
44.583333333333336,2427
44.666666666666664,2431
44.75,2430
44.833333333333336,2430
44.916666666666664,2438
45,2437
45.083333333333336,2431
45.166666666666664,2432
45.25,2434
45.333333333333336,2441
45.416666666666664,2440
45.5,2443
45.583333333333336,2440
45.666666666666664,2436
45.75,2437
45.833333333333336,2441
45.916666666666664,2438
46,2436
46.083333333333336,2440
46.166666666666664,2444
46.25,2438
46.333333333333336,2442
46.416666666666664,2439
46.5,2444
46.583333333333336,2437
46.666666666666664,2443
46.75,2441
46.833333333333336,2439
46.916666666666664,2441
47,2442
47.083333333333336,2438
47.166666666666664,2438
47.25,2438
47.333333333333336,2443
47.416666666666664,2446
47.5,2447
47.583333333333336,2440
47.666666666666664,2444
47.75,2441
47.833333333333336,2442
47.916666666666664,2443
