"Hours since thread went live","Yoru no Kurage wa Oyogenai • Jellyfish Can't Swim in the Night - Episode 1 discussion"
21.5,1882
21.583333333333332,1893
21.666666666666668,1886
21.75,1893
21.833333333333332,1888
21.916666666666668,1896
22,1897
22.083333333333332,1901
22.166666666666668,1899
22.25,1905
22.333333333333332,1908
22.416666666666668,1905
22.5,1910
22.583333333333332,1907
22.666666666666668,1915
22.75,1914
22.833333333333332,1911
22.916666666666668,1919
23,1915
23.083333333333332,1916
23.166666666666668,1922
23.25,1928
23.333333333333332,1931
23.416666666666668,1930
23.5,1938
23.583333333333332,1937
23.666666666666668,1943
23.75,1940
23.833333333333332,1943
23.916666666666668,1945
24,1944
24.083333333333332,1948
24.166666666666668,1955
24.25,1952
24.333333333333332,1953
24.416666666666668,1963
24.5,1957
24.583333333333332,1960
24.666666666666668,1970
24.75,1975
24.833333333333332,1974
24.916666666666668,1978
25,1973
25.083333333333332,1982
25.166666666666668,1983
25.25,1985
25.333333333333332,1986
25.416666666666668,1986
25.5,1995
25.583333333333332,1996
25.666666666666668,1996
25.75,2003
25.833333333333332,2001
25.916666666666668,2006
26,2007
26.083333333333332,2011
26.166666666666668,2011
26.25,2013
26.333333333333332,2014
26.416666666666668,2011
26.5,2016
26.583333333333332,2022
26.666666666666668,2019
26.75,2025
26.833333333333332,2029
26.916666666666668,2030
27,2034
27.083333333333332,2027
27.166666666666668,2032
27.25,2027
27.333333333333332,2037
27.416666666666668,2039
27.5,2033
27.583333333333332,2033
27.666666666666668,2043
27.75,2041
27.833333333333332,2045
27.916666666666668,2043
28,2042
28.083333333333332,2040
28.166666666666668,2045
28.25,2042
28.333333333333332,2050
28.416666666666668,2048
28.5,2047
28.583333333333332,2051
28.666666666666668,2048
28.75,2046
28.833333333333332,2049
28.916666666666668,2047
29,2052
29.083333333333332,2057
29.166666666666668,2053
29.25,2056
29.333333333333332,2056
29.416666666666668,2053
29.5,2053
29.583333333333332,2058
29.666666666666668,2059
29.75,2058
29.833333333333332,2063
29.916666666666668,2059
30,2056
30.083333333333332,2061
30.166666666666668,2069
30.25,2061
30.333333333333332,2060
30.416666666666668,2067
30.5,2071
30.583333333333332,2077
30.666666666666668,2077
30.75,2071
30.833333333333332,2075
30.916666666666668,2076
31,2075
31.083333333333332,2077
31.166666666666668,2080
31.25,2084
31.333333333333332,2086
31.416666666666668,2087
31.5,2086
31.583333333333332,2080
31.666666666666668,2090
31.75,2089
31.833333333333332,2085
31.916666666666668,2088
32,2081
32.083333333333336,2089
32.166666666666664,2089
32.25,2087
32.333333333333336,2090
32.416666666666664,2098
32.5,2094
32.583333333333336,2097
32.666666666666664,2095
32.75,2101
32.833333333333336,2105
32.916666666666664,2097
33,2109
33.083333333333336,2097
33.166666666666664,2109
33.25,2107
33.333333333333336,2107
33.416666666666664,2109
33.5,2112
33.583333333333336,2111
33.666666666666664,2117
33.75,2111
33.833333333333336,2117
33.916666666666664,2118
34,2118
34.083333333333336,2114
34.166666666666664,2116
34.25,2115
34.333333333333336,2116
34.416666666666664,2120
34.5,2118
34.583333333333336,2124
34.666666666666664,2123
34.75,2123
34.833333333333336,2127
34.916666666666664,2122
35,2124
35.083333333333336,2128
35.166666666666664,2128
35.25,2131
35.333333333333336,2128
35.416666666666664,2130
35.5,2135
35.583333333333336,2138
35.666666666666664,2137
35.75,2137
35.833333333333336,2142
35.916666666666664,2139
36,2136
36.083333333333336,2144
36.166666666666664,2141
36.25,2136
36.333333333333336,2142
36.416666666666664,2143
36.5,2142
36.583333333333336,2143
36.666666666666664,2146
36.75,2148
36.833333333333336,2145
36.916666666666664,2150
37,2153
37.083333333333336,2145
37.166666666666664,2155
37.25,2148
37.333333333333336,2152
37.416666666666664,2156
37.5,2156
37.583333333333336,2155
37.666666666666664,2153
37.75,2150
37.833333333333336,2150
37.916666666666664,2155
38,2157
38.083333333333336,2158
38.166666666666664,2160
38.25,2160
38.333333333333336,2158
38.416666666666664,2163
38.5,2161
38.583333333333336,2152
38.666666666666664,2157
38.75,2160
38.833333333333336,2166
38.916666666666664,2166
39,2166
39.083333333333336,2164
39.166666666666664,2161
39.25,2164
39.333333333333336,2161
39.416666666666664,2168
39.5,2164
39.583333333333336,2171
39.666666666666664,2165
39.75,2162
39.833333333333336,2167
39.916666666666664,2169
40,2161
40.083333333333336,2169
40.166666666666664,2167
40.25,2162
40.333333333333336,2166
40.416666666666664,2167
40.5,2172
40.583333333333336,2171
40.666666666666664,2170
40.75,2170
40.833333333333336,2170
40.916666666666664,2170
41,2165
41.083333333333336,2169
41.166666666666664,2168
41.25,2177
41.333333333333336,2173
41.416666666666664,2175
41.5,2178
41.583333333333336,2173
41.666666666666664,2179
41.75,2176
41.833333333333336,2176
41.916666666666664,2178
42,2178
42.083333333333336,2177
42.166666666666664,2174
42.25,2177
42.333333333333336,2174
42.416666666666664,2180
42.5,2173
42.583333333333336,2179
42.666666666666664,2179
42.75,2180
42.833333333333336,2176
42.916666666666664,2186
43,2181
43.083333333333336,2176
43.166666666666664,2183
43.25,2185
43.333333333333336,2180
43.416666666666664,2177
43.5,2184
43.583333333333336,2180
43.666666666666664,2187
43.75,2182
43.833333333333336,2179
43.916666666666664,2184
44,2184
44.083333333333336,2180
44.166666666666664,2182
44.25,2187
44.333333333333336,2186
44.416666666666664,2187
44.5,2190
44.583333333333336,2189
44.666666666666664,2188
44.75,2192
44.833333333333336,2188
44.916666666666664,2186
45,2195
45.083333333333336,2191
45.166666666666664,2186
45.25,2195
45.333333333333336,2198
45.416666666666664,2188
45.5,2194
45.583333333333336,2198
45.666666666666664,2192
45.75,2196
45.833333333333336,2196
45.916666666666664,2199
46,2198
46.083333333333336,2200
46.166666666666664,2195
46.25,2192
46.333333333333336,2195
46.416666666666664,2193
46.5,2194
46.583333333333336,2197
46.666666666666664,2202
46.75,2197
46.833333333333336,2196
46.916666666666664,2197
47,2201
47.083333333333336,2196
47.166666666666664,2198
47.25,2203
47.333333333333336,2200
47.416666666666664,2201
47.5,2209
47.583333333333336,2201
47.666666666666664,2209
47.75,2201
47.833333333333336,2200
47.916666666666664,2206
