"Hours since thread went live","Hananoi-kun to Koi no Yamai • A Condition Called Love - Episode 4 discussion"
17.333333333333332,204
17.416666666666668,197
17.5,201
17.583333333333332,201
17.666666666666668,203
17.75,202
17.833333333333332,202
17.916666666666668,201
18,207
18.083333333333332,204
18.166666666666668,200
18.25,206
18.333333333333332,202
18.416666666666668,204
18.5,205
18.583333333333332,203
18.666666666666668,206
18.75,209
18.833333333333332,207
18.916666666666668,206
19,209
19.083333333333332,205
19.166666666666668,205
19.25,207
19.333333333333332,207
19.416666666666668,210
19.5,203
19.583333333333332,204
19.666666666666668,206
19.75,205
19.833333333333332,205
19.916666666666668,207
20,212
20.083333333333332,213
20.166666666666668,207
20.25,212
20.333333333333332,209
20.416666666666668,209
20.5,213
20.583333333333332,209
20.666666666666668,208
20.75,210
20.833333333333332,212
20.916666666666668,209
21,209
21.083333333333332,211
21.166666666666668,210
21.25,211
21.333333333333332,213
21.416666666666668,215
21.5,207
21.583333333333332,210
21.666666666666668,211
21.75,209
21.833333333333332,212
21.916666666666668,210
22,211
22.083333333333332,209
22.166666666666668,213
22.25,210
22.333333333333332,216
22.416666666666668,210
22.5,213
22.583333333333332,211
22.666666666666668,210
22.75,213
22.833333333333332,211
22.916666666666668,210
23,214
23.083333333333332,212
23.166666666666668,213
23.25,212
23.333333333333332,217
23.416666666666668,210
23.5,213
23.583333333333332,211
23.666666666666668,212
23.75,211
23.833333333333332,211
23.916666666666668,211
24,212
24.083333333333332,216
24.166666666666668,213
24.25,212
24.333333333333332,215
24.416666666666668,214
24.5,214
24.583333333333332,212
24.666666666666668,218
24.75,218
24.833333333333332,219
24.916666666666668,219
25,218
25.083333333333332,216
25.166666666666668,214
25.25,220
25.333333333333332,218
25.416666666666668,219
25.5,220
25.583333333333332,215
25.666666666666668,217
25.75,219
25.833333333333332,216
25.916666666666668,217
26,219
26.083333333333332,220
26.166666666666668,218
26.25,220
26.333333333333332,216
26.416666666666668,219
26.5,218
26.583333333333332,219
26.666666666666668,222
26.75,217
26.833333333333332,223
26.916666666666668,220
27,223
27.083333333333332,221
27.166666666666668,226
27.25,226
27.333333333333332,225
27.416666666666668,219
27.5,222
27.583333333333332,222
27.666666666666668,223
27.75,222
27.833333333333332,221
27.916666666666668,221
28,225
28.083333333333332,225
28.166666666666668,225
28.25,224
28.333333333333332,220
28.416666666666668,225
28.5,226
28.583333333333332,225
28.666666666666668,222
28.75,223
28.833333333333332,225
28.916666666666668,225
29,228
29.083333333333332,223
29.166666666666668,227
29.25,228
29.333333333333332,226
29.416666666666668,228
29.5,223
29.583333333333332,224
29.666666666666668,225
29.75,227
29.833333333333332,229
29.916666666666668,226
30,226
30.083333333333332,227
30.166666666666668,227
30.25,226
30.333333333333332,224
30.416666666666668,225
30.5,226
30.583333333333332,230
30.666666666666668,229
30.75,230
30.833333333333332,228
30.916666666666668,227
31,224
31.083333333333332,227
31.166666666666668,229
31.25,225
31.333333333333332,230
31.416666666666668,225
31.5,229
31.583333333333332,225
31.666666666666668,228
31.75,227
31.833333333333332,224
31.916666666666668,231
32,229
32.083333333333336,232
32.166666666666664,232
32.25,230
32.333333333333336,232
32.416666666666664,230
32.5,228
32.583333333333336,231
32.666666666666664,233
32.75,229
32.833333333333336,230
32.916666666666664,229
33,230
33.083333333333336,228
33.166666666666664,230
33.25,229
33.333333333333336,228
33.416666666666664,229
33.5,227
33.583333333333336,232
33.666666666666664,228
33.75,234
33.833333333333336,230
33.916666666666664,230
34,230
34.083333333333336,232
34.166666666666664,228
34.25,230
34.333333333333336,229
34.416666666666664,233
34.5,233
34.583333333333336,227
34.666666666666664,230
34.75,230
34.833333333333336,231
34.916666666666664,230
35,230
35.083333333333336,232
35.166666666666664,230
35.25,229
35.333333333333336,226
35.416666666666664,230
35.5,232
35.583333333333336,230
35.666666666666664,228
35.75,230
35.833333333333336,231
35.916666666666664,232
36,228
36.083333333333336,230
36.166666666666664,230
36.25,230
36.333333333333336,233
36.416666666666664,228
36.5,231
36.583333333333336,230
36.666666666666664,230
36.75,230
36.833333333333336,228
36.916666666666664,232
37,228
37.083333333333336,230
37.166666666666664,228
37.25,229
37.333333333333336,229
37.416666666666664,229
37.5,229
37.583333333333336,234
37.666666666666664,231
37.75,228
37.833333333333336,232
37.916666666666664,236
38,233
38.083333333333336,231
38.166666666666664,236
38.25,234
38.333333333333336,234
38.416666666666664,234
38.5,233
38.583333333333336,233
38.666666666666664,235
38.75,234
38.833333333333336,233
38.916666666666664,233
39,233
39.083333333333336,235
39.166666666666664,234
39.25,232
39.333333333333336,235
39.416666666666664,239
39.5,234
39.583333333333336,233
39.666666666666664,238
39.75,235
39.833333333333336,236
39.916666666666664,231
40,238
40.083333333333336,239
40.166666666666664,232
40.25,233
40.333333333333336,236
40.416666666666664,235
40.5,234
40.583333333333336,236
40.666666666666664,234
40.75,238
40.833333333333336,238
40.916666666666664,237
41,231
41.083333333333336,233
41.166666666666664,235
41.25,238
41.333333333333336,235
41.416666666666664,233
41.5,234
41.583333333333336,236
41.666666666666664,239
41.75,233
41.833333333333336,237
41.916666666666664,236
42,235
42.083333333333336,236
42.166666666666664,237
42.25,236
42.333333333333336,235
42.416666666666664,237
42.5,233
42.583333333333336,231
42.666666666666664,231
42.75,238
42.833333333333336,235
42.916666666666664,231
43,235
43.083333333333336,237
43.166666666666664,234
43.25,238
43.333333333333336,234
43.416666666666664,233
43.5,236
43.583333333333336,234
43.666666666666664,235
43.75,237
43.833333333333336,237
43.916666666666664,234
44,233
44.083333333333336,232
44.166666666666664,235
44.25,235
44.333333333333336,235
44.416666666666664,236
44.5,236
44.583333333333336,233
44.666666666666664,239
44.75,237
44.833333333333336,237
44.916666666666664,236
45,234
45.083333333333336,234
45.166666666666664,239
45.25,236
45.333333333333336,235
45.416666666666664,237
45.5,238
45.583333333333336,234
45.666666666666664,237
45.75,235
45.833333333333336,232
45.916666666666664,236
46,237
46.083333333333336,233
46.166666666666664,237
46.25,236
46.333333333333336,236
46.416666666666664,236
46.5,236
46.583333333333336,235
46.666666666666664,240
46.75,237
46.833333333333336,235
46.916666666666664,236
47,235
47.083333333333336,235
47.166666666666664,238
47.25,238
47.333333333333336,234
47.416666666666664,236
47.5,238
47.583333333333336,241
47.666666666666664,239
47.75,235
47.833333333333336,239
47.916666666666664,235
