"Hours since thread went live","The iDOLM@STER Shiny Colors - Episode 8 discussion"
39.083333333333336,15
39.166666666666664,15
39.25,16
39.333333333333336,14
39.416666666666664,12
39.5,14
39.583333333333336,15
39.666666666666664,14
39.75,14
39.833333333333336,14
39.916666666666664,13
40,13
40.083333333333336,15
40.166666666666664,14
40.25,13
40.333333333333336,15
40.416666666666664,14
40.5,13
40.583333333333336,14
40.666666666666664,14
40.75,15
40.833333333333336,16
40.916666666666664,14
41,13
41.083333333333336,15
41.166666666666664,13
41.25,14
41.333333333333336,14
41.416666666666664,14
41.5,14
41.583333333333336,14
41.666666666666664,13
41.75,12
41.833333333333336,14
41.916666666666664,12
42,13
42.083333333333336,15
42.166666666666664,14
42.25,13
42.333333333333336,13
42.416666666666664,14
42.5,15
42.583333333333336,15
42.666666666666664,15
42.75,13
42.833333333333336,16
42.916666666666664,12
43,14
43.083333333333336,15
43.166666666666664,15
43.25,13
43.333333333333336,15
43.416666666666664,15
43.5,14
43.583333333333336,14
43.666666666666664,15
43.75,13
43.833333333333336,13
43.916666666666664,13
44,15
44.083333333333336,13
44.166666666666664,16
44.25,14
44.333333333333336,13
44.416666666666664,16
44.5,14
44.583333333333336,14
44.666666666666664,14
44.75,14
44.833333333333336,12
44.916666666666664,14
45,15
45.083333333333336,13
45.166666666666664,14
45.25,12
45.333333333333336,12
45.416666666666664,14
45.5,12
45.583333333333336,14
45.666666666666664,15
45.75,12
45.833333333333336,15
45.916666666666664,15
46,15
46.083333333333336,15
46.166666666666664,15
46.25,15
46.333333333333336,13
46.416666666666664,12
46.5,13
46.583333333333336,15
46.666666666666664,13
46.75,13
46.833333333333336,12
46.916666666666664,15
47,13
47.083333333333336,14
47.166666666666664,15
47.25,15
47.333333333333336,14
47.416666666666664,13
47.5,15
47.583333333333336,14
47.666666666666664,14
47.75,15
47.833333333333336,14
47.916666666666664,13
