"Hours since thread went live","Odekake Kozame - Episode 47 discussion"
33.666666666666664,16
33.75,15
33.833333333333336,15
33.916666666666664,16
34,18
34.083333333333336,15
34.166666666666664,18
34.25,15
34.333333333333336,16
34.416666666666664,17
34.5,17
34.583333333333336,17
34.666666666666664,17
34.75,16
34.833333333333336,14
34.916666666666664,15
35,18
35.083333333333336,16
35.166666666666664,17
35.25,14
35.333333333333336,15
35.416666666666664,16
35.5,18
35.583333333333336,18
35.666666666666664,18
35.75,16
35.833333333333336,16
35.916666666666664,15
36,15
36.083333333333336,16
36.166666666666664,15
36.25,17
36.333333333333336,16
36.416666666666664,15
36.5,15
36.583333333333336,17
36.666666666666664,16
36.75,16
36.833333333333336,16
36.916666666666664,14
37,16
37.083333333333336,15
37.166666666666664,18
37.25,16
37.333333333333336,15
37.416666666666664,15
37.5,16
37.583333333333336,18
37.666666666666664,14
37.75,14
37.833333333333336,14
37.916666666666664,15
38,17
38.083333333333336,16
38.166666666666664,15
38.25,17
38.333333333333336,17
38.416666666666664,15
38.5,15
38.583333333333336,16
38.666666666666664,16
38.75,17
38.833333333333336,14
38.916666666666664,15
39,15
39.083333333333336,15
39.166666666666664,15
39.25,18
39.333333333333336,14
39.416666666666664,18
39.5,16
39.583333333333336,18
39.666666666666664,16
39.75,16
39.833333333333336,17
39.916666666666664,16
40,16
40.083333333333336,18
40.166666666666664,14
40.25,17
40.333333333333336,15
40.416666666666664,18
40.5,17
40.583333333333336,18
40.666666666666664,16
40.75,18
40.833333333333336,16
40.916666666666664,18
41,18
41.083333333333336,18
41.166666666666664,17
41.25,16
41.333333333333336,15
41.416666666666664,17
41.5,16
41.583333333333336,17
41.666666666666664,16
41.75,16
41.833333333333336,15
41.916666666666664,17
42,17
42.083333333333336,18
42.166666666666664,17
42.25,19
42.333333333333336,17
42.416666666666664,15
42.5,17
42.583333333333336,17
42.666666666666664,17
42.75,19
42.833333333333336,17
42.916666666666664,18
43,17
43.083333333333336,17
43.166666666666664,15
43.25,19
43.333333333333336,16
43.416666666666664,17
43.5,16
43.583333333333336,17
43.666666666666664,15
43.75,18
43.833333333333336,19
43.916666666666664,17
44,16
44.083333333333336,17
44.166666666666664,19
44.25,17
44.333333333333336,19
44.416666666666664,16
44.5,18
44.583333333333336,18
44.666666666666664,19
44.75,15
44.833333333333336,15
44.916666666666664,19
45,16
45.083333333333336,16
45.166666666666664,17
45.25,18
45.333333333333336,17
45.416666666666664,16
45.5,17
45.583333333333336,17
45.666666666666664,19
45.75,18
45.833333333333336,19
45.916666666666664,17
46,16
46.083333333333336,18
46.166666666666664,17
46.25,17
46.333333333333336,19
46.416666666666664,18
46.5,15
46.583333333333336,18
46.666666666666664,17
46.75,17
46.833333333333336,17
46.916666666666664,17
47,16
47.083333333333336,15
47.166666666666664,18
47.25,18
47.333333333333336,19
47.416666666666664,18
47.5,18
47.583333333333336,17
47.666666666666664,18
47.75,16
47.833333333333336,17
47.916666666666664,17
