"Hours since thread went live","Nijiyon Animation Season 2 - Episode 9 discussion"
39.166666666666664,37
39.25,31
39.333333333333336,38
39.416666666666664,32
39.5,32
39.583333333333336,33
39.666666666666664,36
39.75,31
39.833333333333336,35
39.916666666666664,36
40,34
40.083333333333336,32
40.166666666666664,34
40.25,31
40.333333333333336,36
40.416666666666664,33
40.5,35
40.583333333333336,32
40.666666666666664,32
40.75,36
40.833333333333336,30
40.916666666666664,34
41,34
41.083333333333336,33
41.166666666666664,36
41.25,34
41.333333333333336,34
41.416666666666664,33
41.5,33
41.583333333333336,32
41.666666666666664,36
41.75,37
41.833333333333336,34
41.916666666666664,35
42,34
42.083333333333336,34
42.166666666666664,32
42.25,33
42.333333333333336,35
42.416666666666664,35
42.5,34
42.583333333333336,33
42.666666666666664,34
42.75,34
42.833333333333336,33
42.916666666666664,34
43,32
43.083333333333336,34
43.166666666666664,35
43.25,37
43.333333333333336,38
43.416666666666664,38
43.5,35
43.583333333333336,34
43.666666666666664,37
43.75,32
43.833333333333336,38
43.916666666666664,34
44,37
44.083333333333336,32
44.166666666666664,38
44.25,31
44.333333333333336,32
44.416666666666664,32
44.5,34
44.583333333333336,35
44.666666666666664,30
44.75,34
44.833333333333336,33
44.916666666666664,33
45,34
45.083333333333336,36
45.166666666666664,35
45.25,34
45.333333333333336,34
45.416666666666664,37
45.5,35
45.583333333333336,31
45.666666666666664,36
45.75,34
45.833333333333336,37
45.916666666666664,34
46,35
46.083333333333336,34
46.166666666666664,34
46.25,34
46.333333333333336,34
46.416666666666664,34
46.5,33
46.583333333333336,33
46.666666666666664,33
46.75,33
46.833333333333336,32
46.916666666666664,37
47,36
47.083333333333336,32
47.166666666666664,36
47.25,35
47.333333333333336,33
47.416666666666664,37
47.5,32
47.583333333333336,35
47.666666666666664,35
47.75,33
47.833333333333336,36
47.916666666666664,38
