"Hours since thread went live","Shinigami Bocchan to Kuro Maid Season 3 • The Duke of Death and His Maid Season 3 - Episode 8 discussion"
24,159
24.083333333333332,158
24.166666666666668,162
24.25,162
24.333333333333332,159
24.416666666666668,162
24.5,156
24.583333333333332,159
24.666666666666668,161
24.75,164
24.833333333333332,160
24.916666666666668,159
25,160
25.083333333333332,163
25.166666666666668,161
25.25,160
25.333333333333332,160
25.416666666666668,160
25.5,164
25.583333333333332,165
25.666666666666668,158
25.75,161
25.833333333333332,162
25.916666666666668,158
26,162
26.083333333333332,160
26.166666666666668,161
26.25,162
26.333333333333332,159
26.416666666666668,161
26.5,159
26.583333333333332,157
26.666666666666668,162
26.75,158
26.833333333333332,163
26.916666666666668,163
27,161
27.083333333333332,161
27.166666666666668,161
27.25,160
27.333333333333332,161
27.416666666666668,164
27.5,165
27.583333333333332,165
27.666666666666668,165
27.75,164
27.833333333333332,164
27.916666666666668,161
28,158
28.083333333333332,165
28.166666666666668,161
28.25,163
28.333333333333332,161
28.416666666666668,160
28.5,165
28.583333333333332,161
28.666666666666668,162
28.75,166
28.833333333333332,158
28.916666666666668,160
29,162
29.083333333333332,163
29.166666666666668,162
29.25,165
29.333333333333332,163
29.416666666666668,161
29.5,159
29.583333333333332,162
29.666666666666668,162
29.75,159
29.833333333333332,159
29.916666666666668,166
30,161
30.083333333333332,165
30.166666666666668,160
30.25,164
30.333333333333332,164
30.416666666666668,163
30.5,164
30.583333333333332,162
30.666666666666668,163
30.75,163
30.833333333333332,166
30.916666666666668,163
31,165
31.083333333333332,164
31.166666666666668,164
31.25,165
31.333333333333332,167
31.416666666666668,166
31.5,164
31.583333333333332,164
31.666666666666668,164
31.75,166
31.833333333333332,163
31.916666666666668,168
32,164
32.083333333333336,169
32.166666666666664,165
32.25,163
32.333333333333336,164
32.416666666666664,163
32.5,164
32.583333333333336,166
32.666666666666664,166
32.75,162
32.833333333333336,163
32.916666666666664,165
33,169
33.083333333333336,167
33.166666666666664,166
33.25,168
33.333333333333336,171
33.416666666666664,165
33.5,167
33.583333333333336,165
33.666666666666664,170
33.75,164
33.833333333333336,166
33.916666666666664,164
34,167
34.083333333333336,166
34.166666666666664,168
34.25,168
34.333333333333336,170
34.416666666666664,166
34.5,169
34.583333333333336,164
34.666666666666664,165
34.75,167
34.833333333333336,169
34.916666666666664,170
35,171
35.083333333333336,170
35.166666666666664,164
35.25,170
35.333333333333336,169
35.416666666666664,167
35.5,167
35.583333333333336,168
35.666666666666664,166
35.75,168
35.833333333333336,166
35.916666666666664,167
36,170
36.083333333333336,170
36.166666666666664,166
36.25,171
36.333333333333336,168
36.416666666666664,170
36.5,167
36.583333333333336,168
36.666666666666664,171
36.75,167
36.833333333333336,167
36.916666666666664,169
37,169
37.083333333333336,167
37.166666666666664,168
37.25,166
37.333333333333336,172
37.416666666666664,164
37.5,171
37.583333333333336,165
37.666666666666664,170
37.75,170
37.833333333333336,168
37.916666666666664,169
38,167
38.083333333333336,171
38.166666666666664,168
38.25,170
38.333333333333336,169
38.416666666666664,169
38.5,168
38.583333333333336,169
38.666666666666664,170
38.75,167
38.833333333333336,170
38.916666666666664,168
39,168
39.083333333333336,170
39.166666666666664,173
39.25,167
39.333333333333336,170
39.416666666666664,170
39.5,171
39.583333333333336,171
39.666666666666664,170
39.75,169
39.833333333333336,170
39.916666666666664,173
40,169
40.083333333333336,173
40.166666666666664,169
40.25,174
40.333333333333336,170
40.416666666666664,169
40.5,173
40.583333333333336,177
40.666666666666664,173
40.75,173
40.833333333333336,175
40.916666666666664,176
41,172
41.083333333333336,172
41.166666666666664,175
41.25,171
41.333333333333336,172
41.416666666666664,178
41.5,170
41.583333333333336,173
41.666666666666664,177
41.75,171
41.833333333333336,175
41.916666666666664,174
42,174
42.083333333333336,175
42.166666666666664,176
42.25,175
42.333333333333336,175
42.416666666666664,172
42.5,174
42.583333333333336,174
42.666666666666664,171
42.75,177
42.833333333333336,175
42.916666666666664,174
43,170
43.083333333333336,174
43.166666666666664,171
43.25,176
43.333333333333336,176
43.416666666666664,174
43.5,175
43.583333333333336,171
43.666666666666664,171
43.75,175
43.833333333333336,174
43.916666666666664,176
44,177
44.083333333333336,178
44.166666666666664,174
44.25,175
44.333333333333336,179
44.416666666666664,178
44.5,175
44.583333333333336,178
44.666666666666664,177
44.75,176
44.833333333333336,174
44.916666666666664,172
45,175
45.083333333333336,173
45.166666666666664,176
45.25,175
45.333333333333336,173
45.416666666666664,171
45.5,175
45.583333333333336,175
45.666666666666664,174
45.75,175
45.833333333333336,175
45.916666666666664,177
46,179
46.083333333333336,173
46.166666666666664,174
46.25,174
46.333333333333336,178
46.416666666666664,174
46.5,175
46.583333333333336,173
46.666666666666664,177
46.75,175
46.833333333333336,174
46.916666666666664,175
47,174
47.083333333333336,172
47.166666666666664,179
47.25,177
47.333333333333336,176
47.416666666666664,176
47.5,175
47.583333333333336,172
47.666666666666664,177
47.75,180
47.833333333333336,177
47.916666666666664,173
