"Hours since thread went live","Shingeki no Kyojin: The Final Season Part 2 - Episode 79 discussion"
21.75,14670
21.833333333333332,14688
21.916666666666668,14700
22,14711
22.083333333333332,14719
22.166666666666668,14728
22.25,14731
22.333333333333332,14750
22.416666666666668,14769
22.5,14775
22.583333333333332,14779
22.666666666666668,14794
22.75,14808
22.833333333333332,14826
22.916666666666668,14830
23,14848
23.083333333333332,14859
23.166666666666668,14856
23.25,14873
23.333333333333332,14888
23.416666666666668,14890
23.5,14909
23.583333333333332,14913
23.666666666666668,14919
23.75,14917
23.833333333333332,14931
23.916666666666668,14942
24,14950
24.083333333333332,14955
24.166666666666668,14965
24.25,14979
24.333333333333332,14989
24.416666666666668,15002
24.5,15003
24.583333333333332,15005
24.666666666666668,15009
24.75,15017
24.833333333333332,15021
24.916666666666668,15043
25,15044
25.083333333333332,15047
25.166666666666668,15051
25.25,15059
25.333333333333332,15069
25.416666666666668,15081
25.5,15080
25.583333333333332,15083
25.666666666666668,15096
25.75,15102
25.833333333333332,15106
25.916666666666668,15122
26,15129
26.083333333333332,15124
26.166666666666668,15133
26.25,15140
26.333333333333332,15141
26.416666666666668,15146
26.5,15156
26.583333333333332,15156
26.666666666666668,15170
26.75,15172
26.833333333333332,15182
26.916666666666668,15183
27,15183
27.083333333333332,15193
27.166666666666668,15202
27.25,15199
27.333333333333332,15200
27.416666666666668,15212
27.5,15217
27.583333333333332,15218
27.666666666666668,15220
27.75,15221
27.833333333333332,15232
27.916666666666668,15239
28,15238
28.083333333333332,15246
28.166666666666668,15253
28.25,15259
28.333333333333332,15265
28.416666666666668,15268
28.5,15269
28.583333333333332,15277
28.666666666666668,15278
28.75,15286
28.833333333333332,15289
28.916666666666668,15295
29,15302
29.083333333333332,15304
29.166666666666668,15309
29.25,15310
29.333333333333332,15315
29.416666666666668,15326
29.5,15325
29.583333333333332,15325
29.666666666666668,15333
29.75,15337
29.833333333333332,15334
29.916666666666668,15340
30,15344
30.083333333333332,15354
30.166666666666668,15356
30.25,15362
30.333333333333332,15365
30.416666666666668,15367
30.5,15373
30.583333333333332,15366
30.666666666666668,15374
30.75,15381
30.833333333333332,15384
30.916666666666668,15383
31,15389
31.083333333333332,15403
31.166666666666668,15403
31.25,15408
31.333333333333332,15412
31.416666666666668,15412
31.5,15418
31.583333333333332,15416
31.666666666666668,15425
31.75,15426
31.833333333333332,15432
31.916666666666668,15441
32,15436
32.083333333333336,15442
32.166666666666664,15442
32.25,15451
32.333333333333336,15448
32.416666666666664,15457
32.5,15463
32.583333333333336,15462
32.666666666666664,15463
32.75,15465
32.833333333333336,15466
32.916666666666664,15478
33,15478
33.083333333333336,15482
33.166666666666664,15480
33.25,15485
33.333333333333336,15494
33.416666666666664,15485
33.5,15493
33.583333333333336,15491
33.666666666666664,15493
33.75,15504
33.833333333333336,15511
33.916666666666664,15515
34,15506
34.083333333333336,15508
34.166666666666664,15518
34.25,15516
34.333333333333336,15516
34.416666666666664,15518
34.5,15511
34.583333333333336,15515
34.666666666666664,15524
34.75,15529
34.833333333333336,15525
34.916666666666664,15538
35,15538
35.083333333333336,15534
35.166666666666664,15531
35.25,15535
35.333333333333336,15537
35.416666666666664,15540
35.5,15546
35.583333333333336,15541
35.666666666666664,15542
35.75,15546
35.833333333333336,15545
35.916666666666664,15550
36,15551
36.083333333333336,15551
36.166666666666664,15564
36.25,15558
36.333333333333336,15563
36.416666666666664,15564
36.5,15563
36.583333333333336,15563
36.666666666666664,15571
36.75,15572
36.833333333333336,15572
36.916666666666664,15565
37,15575
37.083333333333336,15572
37.166666666666664,15577
37.25,15584
37.333333333333336,15581
37.416666666666664,15579
37.5,15581
37.583333333333336,15592
37.666666666666664,15589
37.75,15594
37.833333333333336,15596
37.916666666666664,15588
38,15588
38.083333333333336,15596
38.166666666666664,15594
38.25,15600
38.333333333333336,15600
38.416666666666664,15604
38.5,15602
38.583333333333336,15607
38.666666666666664,15607
38.75,15603
38.833333333333336,15603
38.916666666666664,15609
39,15609
39.083333333333336,15610
39.166666666666664,15614
39.25,15608
39.333333333333336,15619
39.416666666666664,15607
39.5,15618
39.583333333333336,15618
39.666666666666664,15616
39.75,15619
39.833333333333336,15624
39.916666666666664,15621
40,15616
40.083333333333336,15627
40.166666666666664,15625
40.25,15629
40.333333333333336,15628
40.416666666666664,15634
40.5,15636
40.583333333333336,15632
40.666666666666664,15633
40.75,15641
40.833333333333336,15641
40.916666666666664,15639
41,15648
41.083333333333336,15640
41.166666666666664,15644
41.25,15645
41.333333333333336,15645
41.416666666666664,15643
41.5,15646
41.583333333333336,15647
41.666666666666664,15650
41.75,15653
41.833333333333336,15652
41.916666666666664,15649
42,15668
42.083333333333336,15656
42.166666666666664,15659
42.25,15661
42.333333333333336,15660
42.416666666666664,15660
42.5,15662
42.583333333333336,15672
42.666666666666664,15671
42.75,15676
42.833333333333336,15683
42.916666666666664,15672
43,15679
43.083333333333336,15672
43.166666666666664,15676
43.25,15682
43.333333333333336,15688
43.416666666666664,15683
43.5,15686
43.583333333333336,15682
43.666666666666664,15688
43.75,15684
43.833333333333336,15686
43.916666666666664,15686
44,15699
44.083333333333336,15700
44.166666666666664,15700
44.25,15703
44.333333333333336,15697
44.416666666666664,15702
44.5,15700
44.583333333333336,15702
44.666666666666664,15695
44.75,15698
44.833333333333336,15715
44.916666666666664,15714
45,15707
45.083333333333336,15717
45.166666666666664,15716
45.25,15718
45.333333333333336,15710
45.416666666666664,15723
45.5,15724
45.583333333333336,15725
45.666666666666664,15721
45.75,15726
45.833333333333336,15732
45.916666666666664,15733
46,15734
46.083333333333336,15731
46.166666666666664,15729
46.25,15727
46.333333333333336,15736
46.416666666666664,15737
46.5,15740
46.583333333333336,15734
46.666666666666664,15741
46.75,15744
46.833333333333336,15738
46.916666666666664,15747
47,15753
47.083333333333336,15751
47.166666666666664,15747
47.25,15749
47.333333333333336,15755
47.416666666666664,15755
47.5,15750
47.583333333333336,15755
47.666666666666664,15759
47.75,15757
47.833333333333336,15759
47.916666666666664,15757
