"Hours since thread went live","Astro Note - Episode 2 discussion"
17.5,194
17.583333333333332,198
17.666666666666668,193
17.75,199
17.833333333333332,199
17.916666666666668,198
18,196
18.083333333333332,199
18.166666666666668,198
18.25,199
18.333333333333332,202
18.416666666666668,198
18.5,198
18.583333333333332,197
18.666666666666668,199
18.75,202
18.833333333333332,195
18.916666666666668,202
19,198
19.083333333333332,198
19.166666666666668,198
19.25,197
19.333333333333332,201
19.416666666666668,203
19.5,197
19.583333333333332,198
19.666666666666668,203
19.75,199
19.833333333333332,199
19.916666666666668,203
20,200
20.083333333333332,201
20.166666666666668,204
20.25,202
20.333333333333332,200
20.416666666666668,203
20.5,201
20.583333333333332,201
20.666666666666668,203
20.75,202
20.833333333333332,206
20.916666666666668,205
21,202
21.083333333333332,202
21.166666666666668,205
21.25,202
21.333333333333332,205
21.416666666666668,203
21.5,204
21.583333333333332,203
21.666666666666668,205
21.75,206
21.833333333333332,206
21.916666666666668,210
22,208
22.083333333333332,210
22.166666666666668,211
22.25,210
22.333333333333332,207
22.416666666666668,212
22.5,212
22.583333333333332,211
22.666666666666668,214
22.75,213
22.833333333333332,214
22.916666666666668,210
23,213
23.083333333333332,213
23.166666666666668,214
23.25,210
23.333333333333332,211
23.416666666666668,210
23.5,211
23.583333333333332,212
23.666666666666668,214
23.75,209
23.833333333333332,216
23.916666666666668,212
24,212
24.083333333333332,212
24.166666666666668,211
24.25,216
24.333333333333332,210
24.416666666666668,212
24.5,213
24.583333333333332,213
24.666666666666668,215
24.75,215
24.833333333333332,218
24.916666666666668,215
25,216
25.083333333333332,214
25.166666666666668,216
25.25,215
25.333333333333332,216
25.416666666666668,216
25.5,219
25.583333333333332,216
25.666666666666668,218
25.75,217
25.833333333333332,214
25.916666666666668,218
26,219
26.083333333333332,215
26.166666666666668,218
26.25,217
26.333333333333332,219
26.416666666666668,217
26.5,223
26.583333333333332,221
26.666666666666668,220
26.75,221
26.833333333333332,219
26.916666666666668,224
27,224
27.083333333333332,223
27.166666666666668,225
27.25,221
27.333333333333332,225
27.416666666666668,219
27.5,220
27.583333333333332,225
27.666666666666668,220
27.75,223
27.833333333333332,223
27.916666666666668,223
28,221
28.083333333333332,224
28.166666666666668,221
28.25,225
28.333333333333332,223
28.416666666666668,225
28.5,222
28.583333333333332,225
28.666666666666668,227
28.75,228
28.833333333333332,225
28.916666666666668,225
29,225
29.083333333333332,225
29.166666666666668,226
29.25,222
29.333333333333332,229
29.416666666666668,228
29.5,227
29.583333333333332,224
29.666666666666668,222
29.75,226
29.833333333333332,223
29.916666666666668,223
30,222
30.083333333333332,227
30.166666666666668,222
30.25,225
30.333333333333332,223
30.416666666666668,226
30.5,226
30.583333333333332,223
30.666666666666668,227
30.75,230
30.833333333333332,227
30.916666666666668,227
31,227
31.083333333333332,224
31.166666666666668,228
31.25,225
31.333333333333332,225
31.416666666666668,229
31.5,228
31.583333333333332,224
31.666666666666668,226
31.75,230
31.833333333333332,227
31.916666666666668,226
32,226
32.083333333333336,224
32.166666666666664,223
32.25,228
32.333333333333336,226
32.416666666666664,230
32.5,226
32.583333333333336,225
32.666666666666664,228
32.75,230
32.833333333333336,228
32.916666666666664,230
33,229
33.083333333333336,227
33.166666666666664,228
33.25,228
33.333333333333336,228
33.416666666666664,228
33.5,228
33.583333333333336,231
33.666666666666664,228
33.75,231
33.833333333333336,232
33.916666666666664,229
34,230
34.083333333333336,231
34.166666666666664,230
34.25,231
34.333333333333336,228
34.416666666666664,228
34.5,228
34.583333333333336,229
34.666666666666664,231
34.75,226
34.833333333333336,232
34.916666666666664,232
35,228
35.083333333333336,229
35.166666666666664,229
35.25,230
35.333333333333336,226
35.416666666666664,228
35.5,231
35.583333333333336,227
35.666666666666664,230
35.75,234
35.833333333333336,229
35.916666666666664,233
36,233
36.083333333333336,230
36.166666666666664,230
36.25,233
36.333333333333336,227
36.416666666666664,230
36.5,231
36.583333333333336,230
36.666666666666664,230
36.75,230
36.833333333333336,231
36.916666666666664,232
37,227
37.083333333333336,234
37.166666666666664,231
37.25,231
37.333333333333336,231
37.416666666666664,232
37.5,231
37.583333333333336,230
37.666666666666664,233
37.75,231
37.833333333333336,230
37.916666666666664,229
38,232
38.083333333333336,231
38.166666666666664,230
38.25,230
38.333333333333336,231
38.416666666666664,233
38.5,230
38.583333333333336,230
38.666666666666664,234
38.75,233
38.833333333333336,231
38.916666666666664,232
39,230
39.083333333333336,232
39.166666666666664,231
39.25,233
39.333333333333336,232
39.416666666666664,234
39.5,231
39.583333333333336,231
39.666666666666664,233
39.75,234
39.833333333333336,232
39.916666666666664,233
40,235
40.083333333333336,234
40.166666666666664,228
40.25,232
40.333333333333336,234
40.416666666666664,232
40.5,229
40.583333333333336,233
40.666666666666664,234
40.75,233
40.833333333333336,235
40.916666666666664,231
41,234
41.083333333333336,233
41.166666666666664,232
41.25,234
41.333333333333336,231
41.416666666666664,233
41.5,230
41.583333333333336,234
41.666666666666664,230
41.75,233
41.833333333333336,235
41.916666666666664,235
42,235
42.083333333333336,232
42.166666666666664,235
42.25,238
42.333333333333336,233
42.416666666666664,235
42.5,234
42.583333333333336,234
42.666666666666664,233
42.75,235
42.833333333333336,238
42.916666666666664,236
43,239
43.083333333333336,231
43.166666666666664,235
43.25,235
43.333333333333336,231
43.416666666666664,232
43.5,237
43.583333333333336,235
43.666666666666664,237
43.75,236
43.833333333333336,236
43.916666666666664,237
44,234
44.083333333333336,239
44.166666666666664,236
44.25,234
44.333333333333336,233
44.416666666666664,237
44.5,236
44.583333333333336,236
44.666666666666664,236
44.75,232
44.833333333333336,235
44.916666666666664,233
45,237
45.083333333333336,238
45.166666666666664,233
45.25,236
45.333333333333336,238
45.416666666666664,232
45.5,237
45.583333333333336,236
45.666666666666664,237
45.75,238
45.833333333333336,235
45.916666666666664,234
46,234
46.083333333333336,235
46.166666666666664,241
46.25,236
46.333333333333336,237
46.416666666666664,239
46.5,238
46.583333333333336,238
46.666666666666664,236
46.75,237
46.833333333333336,235
46.916666666666664,238
47,240
47.083333333333336,237
47.166666666666664,237
47.25,239
47.333333333333336,237
47.416666666666664,239
47.5,239
47.583333333333336,237
47.666666666666664,234
47.75,233
47.833333333333336,236
47.916666666666664,237
