"Hours since thread went live","Wind Breaker - Episode 2 discussion"
39.166666666666664,710
39.25,715
39.333333333333336,711
39.416666666666664,710
39.5,707
39.583333333333336,715
39.666666666666664,713
39.75,715
39.833333333333336,713
39.916666666666664,713
40,712
40.083333333333336,717
40.166666666666664,711
40.25,714
40.333333333333336,709
40.416666666666664,712
40.5,713
40.583333333333336,716
40.666666666666664,716
40.75,718
40.833333333333336,717
40.916666666666664,710
41,718
41.083333333333336,713
41.166666666666664,713
41.25,716
41.333333333333336,714
41.416666666666664,709
41.5,711
41.583333333333336,713
41.666666666666664,713
41.75,718
41.833333333333336,719
41.916666666666664,710
42,714
42.083333333333336,715
42.166666666666664,716
42.25,714
42.333333333333336,712
42.416666666666664,716
42.5,715
42.583333333333336,721
42.666666666666664,716
42.75,716
42.833333333333336,711
42.916666666666664,722
43,718
43.083333333333336,712
43.166666666666664,717
43.25,715
43.333333333333336,720
43.416666666666664,715
43.5,719
43.583333333333336,719
43.666666666666664,712
43.75,713
43.833333333333336,714
43.916666666666664,718
44,713
44.083333333333336,719
44.166666666666664,717
44.25,722
44.333333333333336,718
44.416666666666664,724
44.5,723
44.583333333333336,722
44.666666666666664,721
44.75,720
44.833333333333336,721
44.916666666666664,720
45,718
45.083333333333336,723
45.166666666666664,724
45.25,727
45.333333333333336,722
45.416666666666664,729
45.5,726
45.583333333333336,726
45.666666666666664,722
45.75,722
45.833333333333336,725
45.916666666666664,723
46,718
46.083333333333336,726
46.166666666666664,725
46.25,722
46.333333333333336,727
46.416666666666664,723
46.5,728
46.583333333333336,723
46.666666666666664,719
46.75,724
46.833333333333336,726
46.916666666666664,727
47,725
47.083333333333336,727
47.166666666666664,727
47.25,728
47.333333333333336,725
47.416666666666664,720
47.5,729
47.583333333333336,728
47.666666666666664,721
47.75,726
47.833333333333336,725
47.916666666666664,730
