"Hours since thread went live","Shingeki no Kyojin: The Final Season - Episode 72 discussion"
32.666666666666664,16791
32.75,16797
32.833333333333336,16801
32.916666666666664,16804
33,16806
33.083333333333336,16811
33.166666666666664,16811
33.25,16817
33.333333333333336,16817
33.416666666666664,16814
33.5,16817
33.583333333333336,16817
33.666666666666664,16825
33.75,16823
33.833333333333336,16829
33.916666666666664,16830
34,16830
34.083333333333336,16831
34.166666666666664,16841
34.25,16835
34.333333333333336,16844
34.416666666666664,16852
34.5,16845
34.583333333333336,16849
34.666666666666664,16851
34.75,16856
34.833333333333336,16854
34.916666666666664,16852
35,16856
35.083333333333336,16858
35.166666666666664,16861
35.25,16860
35.333333333333336,16859
35.416666666666664,16865
35.5,16865
35.583333333333336,16867
35.666666666666664,16873
35.75,16876
35.833333333333336,16874
35.916666666666664,16877
36,16882
36.083333333333336,16884
36.166666666666664,16879
36.25,16886
36.333333333333336,16886
36.416666666666664,16892
36.5,16889
36.583333333333336,16901
36.666666666666664,16897
36.75,16899
36.833333333333336,16906
36.916666666666664,16908
37,16899
37.083333333333336,16909
37.166666666666664,16902
37.25,16910
37.333333333333336,16911
37.416666666666664,16911
37.5,16920
37.583333333333336,16922
37.666666666666664,16921
37.75,16924
37.833333333333336,16922
37.916666666666664,16923
38,16928
38.083333333333336,16932
38.166666666666664,16934
38.25,16928
38.333333333333336,16933
38.416666666666664,16944
38.5,16933
38.583333333333336,16936
38.666666666666664,16936
38.75,16937
38.833333333333336,16938
38.916666666666664,16937
39,16940
39.083333333333336,16945
39.166666666666664,16938
39.25,16947
39.333333333333336,16940
39.416666666666664,16947
39.5,16946
39.583333333333336,16949
39.666666666666664,16952
39.75,16953
39.833333333333336,16952
39.916666666666664,16965
40,16955
40.083333333333336,16957
40.166666666666664,16961
40.25,16969
40.333333333333336,16966
40.416666666666664,16963
40.5,16967
40.583333333333336,16972
40.666666666666664,16966
40.75,16960
40.833333333333336,16961
40.916666666666664,16973
41,16973
41.083333333333336,16973
41.166666666666664,16969
41.25,16981
41.333333333333336,16973
41.416666666666664,16975
41.5,16982
41.583333333333336,16983
41.666666666666664,16980
41.75,16979
41.833333333333336,16990
41.916666666666664,16990
42,16992
