"Hours since thread went live","Kuroshitsuji: Kishuku Gakkou-hen • Black Butler: Public School Arc - Episode 5 discussion"
38.916666666666664,94
39,97
39.083333333333336,96
39.166666666666664,97
39.25,100
39.333333333333336,96
39.416666666666664,101
39.5,93
39.583333333333336,95
39.666666666666664,96
39.75,98
39.833333333333336,98
39.916666666666664,95
40,94
40.083333333333336,94
40.166666666666664,98
40.25,96
40.333333333333336,99
40.416666666666664,98
40.5,99
40.583333333333336,98
40.666666666666664,94
40.75,95
40.833333333333336,97
40.916666666666664,100
41,94
41.083333333333336,99
41.166666666666664,99
41.25,97
41.333333333333336,98
41.416666666666664,97
41.5,98
41.583333333333336,95
41.666666666666664,94
41.75,99
41.833333333333336,99
41.916666666666664,99
42,98
42.083333333333336,96
42.166666666666664,97
42.25,95
42.333333333333336,97
42.416666666666664,96
42.5,97
42.583333333333336,100
42.666666666666664,101
42.75,97
42.833333333333336,98
42.916666666666664,97
43,96
43.083333333333336,99
43.166666666666664,98
43.25,96
43.333333333333336,94
43.416666666666664,98
43.5,98
43.583333333333336,101
43.666666666666664,99
43.75,97
43.833333333333336,95
43.916666666666664,99
44,97
44.083333333333336,98
44.166666666666664,96
44.25,96
44.333333333333336,99
44.416666666666664,99
44.5,101
44.583333333333336,96
44.666666666666664,96
44.75,99
44.833333333333336,95
44.916666666666664,99
45,100
45.083333333333336,97
45.166666666666664,98
45.25,99
45.333333333333336,96
45.416666666666664,100
45.5,101
45.583333333333336,97
45.666666666666664,96
45.75,98
45.833333333333336,100
45.916666666666664,97
46,100
46.083333333333336,96
46.166666666666664,99
46.25,94
46.333333333333336,101
46.416666666666664,98
46.5,94
46.583333333333336,102
46.666666666666664,98
46.75,100
46.833333333333336,98
46.916666666666664,97
47,99
47.083333333333336,98
47.166666666666664,97
47.25,101
47.333333333333336,97
47.416666666666664,98
47.5,99
47.583333333333336,102
47.666666666666664,103
47.75,100
47.833333333333336,99
47.916666666666664,100
