"Hours since thread went live","Ragna Crimson - Episode 20 discussion"
39.166666666666664,4
39.25,6
39.333333333333336,6
39.416666666666664,5
39.5,5
39.583333333333336,6
39.666666666666664,5
39.75,5
39.833333333333336,5
39.916666666666664,4
40,5
40.083333333333336,4
40.166666666666664,4
40.25,5
40.333333333333336,5
40.416666666666664,4
40.5,6
40.583333333333336,5
40.666666666666664,5
40.75,6
40.833333333333336,4
40.916666666666664,5
41,5
41.083333333333336,4
41.166666666666664,5
41.25,5
41.333333333333336,5
41.416666666666664,4
41.5,4
41.583333333333336,4
41.666666666666664,5
41.75,5
41.833333333333336,5
41.916666666666664,5
42,5
42.083333333333336,5
42.166666666666664,6
42.25,6
42.333333333333336,5
42.416666666666664,5
42.5,5
42.583333333333336,5
42.666666666666664,4
42.75,4
42.833333333333336,6
42.916666666666664,5
43,5
43.083333333333336,4
43.166666666666664,5
43.25,5
43.333333333333336,5
43.416666666666664,5
43.5,4
43.583333333333336,5
43.666666666666664,5
43.75,5
43.833333333333336,6
43.916666666666664,4
44,6
44.083333333333336,5
44.166666666666664,5
44.25,4
44.333333333333336,6
44.416666666666664,5
44.5,4
44.583333333333336,6
44.666666666666664,4
44.75,5
44.833333333333336,6
44.916666666666664,5
45,5
45.083333333333336,6
45.166666666666664,6
45.25,5
45.333333333333336,5
45.416666666666664,6
45.5,6
45.583333333333336,6
45.666666666666664,6
45.75,5
45.833333333333336,5
45.916666666666664,5
46,4
46.083333333333336,6
46.166666666666664,4
46.25,4
46.333333333333336,6
46.416666666666664,4
46.5,5
46.583333333333336,5
46.666666666666664,6
46.75,5
46.833333333333336,5
46.916666666666664,5
47,5
47.083333333333336,4
47.166666666666664,4
47.25,5
47.333333333333336,5
47.416666666666664,4
47.5,5
47.583333333333336,5
47.666666666666664,5
47.75,5
47.833333333333336,5
47.916666666666664,6
