"Hours since thread went live","The Fable - Episode 8 discussion"
25.666666666666668,201
25.75,202
25.833333333333332,200
25.916666666666668,202
26,199
26.083333333333332,203
26.166666666666668,202
26.25,197
26.333333333333332,201
26.416666666666668,204
26.5,204
26.583333333333332,202
26.666666666666668,202
26.75,202
26.833333333333332,200
26.916666666666668,199
27,198
27.083333333333332,201
27.166666666666668,201
27.25,199
27.333333333333332,200
27.416666666666668,200
27.5,200
27.583333333333332,205
27.666666666666668,202
27.75,202
27.833333333333332,202
27.916666666666668,204
28,203
28.083333333333332,202
28.166666666666668,201
28.25,203
28.333333333333332,204
28.416666666666668,200
28.5,204
28.583333333333332,199
28.666666666666668,201
28.75,203
28.833333333333332,203
28.916666666666668,202
29,205
29.083333333333332,198
29.166666666666668,203
29.25,202
29.333333333333332,201
29.416666666666668,202
29.5,203
29.583333333333332,203
29.666666666666668,202
29.75,204
29.833333333333332,199
29.916666666666668,205
30,201
30.083333333333332,200
30.166666666666668,201
30.25,205
30.333333333333332,203
30.416666666666668,204
30.5,204
30.583333333333332,199
30.666666666666668,201
30.75,202
30.833333333333332,199
30.916666666666668,202
31,204
31.083333333333332,200
31.166666666666668,203
31.25,201
31.333333333333332,203
31.416666666666668,207
31.5,203
31.583333333333332,205
31.666666666666668,205
31.75,207
31.833333333333332,206
31.916666666666668,204
32,206
32.083333333333336,212
32.166666666666664,208
32.25,212
32.333333333333336,208
32.416666666666664,211
32.5,207
32.583333333333336,213
32.666666666666664,213
32.75,209
32.833333333333336,210
32.916666666666664,209
33,208
33.083333333333336,206
33.166666666666664,212
33.25,209
33.333333333333336,209
33.416666666666664,212
33.5,211
33.583333333333336,209
33.666666666666664,213
33.75,209
33.833333333333336,210
33.916666666666664,209
34,213
34.083333333333336,214
34.166666666666664,211
34.25,212
34.333333333333336,209
34.416666666666664,209
34.5,210
34.583333333333336,213
34.666666666666664,210
34.75,215
34.833333333333336,209
34.916666666666664,210
35,212
35.083333333333336,212
35.166666666666664,210
35.25,210
35.333333333333336,210
35.416666666666664,211
35.5,215
35.583333333333336,215
35.666666666666664,211
35.75,213
35.833333333333336,212
35.916666666666664,211
36,212
36.083333333333336,215
36.166666666666664,216
36.25,211
36.333333333333336,209
36.416666666666664,211
36.5,214
36.583333333333336,215
36.666666666666664,212
36.75,212
36.833333333333336,210
36.916666666666664,209
37,211
37.083333333333336,212
37.166666666666664,215
37.25,211
37.333333333333336,213
37.416666666666664,214
37.5,213
37.583333333333336,215
37.666666666666664,212
37.75,213
37.833333333333336,212
37.916666666666664,213
38,212
38.083333333333336,211
38.166666666666664,212
38.25,212
38.333333333333336,212
38.416666666666664,214
38.5,212
38.583333333333336,217
38.666666666666664,217
38.75,215
38.833333333333336,212
38.916666666666664,214
39,210
39.083333333333336,215
39.166666666666664,214
39.25,212
39.333333333333336,214
39.416666666666664,212
39.5,212
39.583333333333336,211
39.666666666666664,214
39.75,215
39.833333333333336,214
39.916666666666664,214
40,211
40.083333333333336,211
40.166666666666664,215
40.25,212
40.333333333333336,211
40.416666666666664,212
40.5,210
40.583333333333336,212
40.666666666666664,210
40.75,213
40.833333333333336,209
40.916666666666664,214
41,210
41.083333333333336,213
41.166666666666664,211
41.25,210
41.333333333333336,212
41.416666666666664,216
41.5,212
41.583333333333336,214
41.666666666666664,214
41.75,213
41.833333333333336,214
41.916666666666664,212
42,209
42.083333333333336,212
42.166666666666664,209
42.25,213
42.333333333333336,213
42.416666666666664,211
42.5,215
42.583333333333336,209
42.666666666666664,214
42.75,213
42.833333333333336,215
42.916666666666664,209
43,210
43.083333333333336,213
43.166666666666664,214
43.25,213
43.333333333333336,214
43.416666666666664,216
43.5,212
43.583333333333336,215
43.666666666666664,213
43.75,210
43.833333333333336,213
43.916666666666664,211
44,213
44.083333333333336,211
44.166666666666664,214
44.25,211
44.333333333333336,216
44.416666666666664,210
44.5,217
44.583333333333336,216
44.666666666666664,212
44.75,212
44.833333333333336,216
44.916666666666664,212
45,212
45.083333333333336,216
45.166666666666664,215
45.25,213
45.333333333333336,215
45.416666666666664,211
45.5,213
45.583333333333336,214
45.666666666666664,214
45.75,210
45.833333333333336,215
45.916666666666664,215
46,211
46.083333333333336,212
46.166666666666664,210
46.25,212
46.333333333333336,216
46.416666666666664,212
46.5,211
46.583333333333336,216
46.666666666666664,211
46.75,214
46.833333333333336,213
46.916666666666664,213
47,214
47.083333333333336,213
47.166666666666664,213
47.25,210
47.333333333333336,215
47.416666666666664,215
47.5,213
47.583333333333336,216
47.666666666666664,213
47.75,216
47.833333333333336,213
47.916666666666664,215
