"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 15 discussion"
21.833333333333332,188
21.916666666666668,187
22,184
22.083333333333332,188
22.166666666666668,187
22.25,184
22.333333333333332,188
22.416666666666668,190
22.5,188
22.583333333333332,188
22.666666666666668,190
22.75,187
22.833333333333332,189
22.916666666666668,188
23,190
23.083333333333332,191
23.166666666666668,194
23.25,190
23.333333333333332,192
23.416666666666668,191
23.5,186
23.583333333333332,186
23.666666666666668,191
23.75,187
23.833333333333332,191
23.916666666666668,190
24,190
24.083333333333332,191
24.166666666666668,194
24.25,194
24.333333333333332,193
24.416666666666668,190
24.5,193
24.583333333333332,192
24.666666666666668,193
24.75,195
24.833333333333332,196
24.916666666666668,194
25,194
25.083333333333332,190
25.166666666666668,196
25.25,194
25.333333333333332,194
25.416666666666668,197
25.5,196
25.583333333333332,196
25.666666666666668,197
25.75,196
25.833333333333332,195
25.916666666666668,195
26,200
26.083333333333332,198
26.166666666666668,195
26.25,194
26.333333333333332,194
26.416666666666668,194
26.5,202
26.583333333333332,200
26.666666666666668,201
26.75,199
26.833333333333332,198
26.916666666666668,199
27,194
27.083333333333332,198
27.166666666666668,198
27.25,199
27.333333333333332,197
27.416666666666668,199
27.5,202
27.583333333333332,202
27.666666666666668,200
27.75,197
27.833333333333332,202
27.916666666666668,198
28,199
28.083333333333332,203
28.166666666666668,204
28.25,198
28.333333333333332,202
28.416666666666668,200
28.5,203
28.583333333333332,199
28.666666666666668,202
28.75,200
28.833333333333332,201
28.916666666666668,200
29,201
29.083333333333332,200
29.166666666666668,201
29.25,200
29.333333333333332,197
29.416666666666668,202
29.5,197
29.583333333333332,198
29.666666666666668,203
29.75,198
29.833333333333332,200
29.916666666666668,205
30,204
30.083333333333332,204
30.166666666666668,203
30.25,202
30.333333333333332,204
30.416666666666668,204
30.5,202
30.583333333333332,203
30.666666666666668,201
30.75,201
30.833333333333332,204
30.916666666666668,199
31,200
31.083333333333332,202
31.166666666666668,203
31.25,202
31.333333333333332,201
31.416666666666668,203
31.5,202
31.583333333333332,206
31.666666666666668,199
31.75,201
31.833333333333332,202
31.916666666666668,203
32,202
32.083333333333336,205
32.166666666666664,202
32.25,201
32.333333333333336,201
32.416666666666664,204
32.5,205
32.583333333333336,205
32.666666666666664,205
32.75,206
32.833333333333336,204
32.916666666666664,200
33,202
33.083333333333336,202
33.166666666666664,206
33.25,203
33.333333333333336,203
33.416666666666664,203
33.5,206
33.583333333333336,199
33.666666666666664,203
33.75,202
33.833333333333336,207
33.916666666666664,206
34,202
34.083333333333336,201
34.166666666666664,206
34.25,205
34.333333333333336,203
34.416666666666664,205
34.5,203
34.583333333333336,200
34.666666666666664,202
34.75,203
34.833333333333336,203
34.916666666666664,199
35,203
35.083333333333336,204
35.166666666666664,199
35.25,201
35.333333333333336,204
35.416666666666664,205
35.5,202
35.583333333333336,201
35.666666666666664,205
35.75,201
35.833333333333336,201
35.916666666666664,207
36,204
36.083333333333336,205
36.166666666666664,202
36.25,203
36.333333333333336,206
36.416666666666664,200
36.5,202
36.583333333333336,201
36.666666666666664,204
36.75,200
36.833333333333336,204
36.916666666666664,200
37,203
37.083333333333336,201
37.166666666666664,201
37.25,200
37.333333333333336,199
37.416666666666664,201
37.5,201
37.583333333333336,199
37.666666666666664,202
37.75,205
37.833333333333336,202
37.916666666666664,201
38,202
38.083333333333336,203
38.166666666666664,202
38.25,201
38.333333333333336,205
38.416666666666664,199
38.5,198
38.583333333333336,203
38.666666666666664,199
38.75,201
38.833333333333336,204
38.916666666666664,204
39,204
39.083333333333336,203
39.166666666666664,204
39.25,205
39.333333333333336,203
39.416666666666664,206
39.5,202
39.583333333333336,201
39.666666666666664,204
39.75,204
39.833333333333336,203
39.916666666666664,203
40,204
40.083333333333336,205
40.166666666666664,200
40.25,206
40.333333333333336,201
40.416666666666664,203
40.5,207
40.583333333333336,205
40.666666666666664,203
40.75,200
40.833333333333336,205
40.916666666666664,201
41,203
41.083333333333336,203
41.166666666666664,207
41.25,206
41.333333333333336,201
41.416666666666664,200
41.5,202
41.583333333333336,203
41.666666666666664,202
41.75,200
41.833333333333336,202
41.916666666666664,202
42,202
42.083333333333336,204
42.166666666666664,201
42.25,203
42.333333333333336,202
42.416666666666664,204
42.5,200
42.583333333333336,201
42.666666666666664,202
42.75,202
42.833333333333336,201
42.916666666666664,203
43,204
43.083333333333336,204
43.166666666666664,201
43.25,205
43.333333333333336,200
43.416666666666664,204
43.5,203
43.583333333333336,200
43.666666666666664,204
43.75,202
43.833333333333336,205
43.916666666666664,207
44,200
44.083333333333336,203
44.166666666666664,204
44.25,203
44.333333333333336,205
44.416666666666664,201
44.5,204
44.583333333333336,207
44.666666666666664,202
44.75,202
44.833333333333336,204
44.916666666666664,201
45,208
45.083333333333336,202
45.166666666666664,203
45.25,200
45.333333333333336,200
45.416666666666664,204
45.5,206
45.583333333333336,200
45.666666666666664,206
45.75,204
45.833333333333336,204
45.916666666666664,205
46,204
46.083333333333336,205
46.166666666666664,204
46.25,206
46.333333333333336,205
46.416666666666664,201
46.5,204
46.583333333333336,200
46.666666666666664,201
46.75,205
46.833333333333336,202
46.916666666666664,205
47,205
47.083333333333336,203
47.166666666666664,204
47.25,207
47.333333333333336,203
47.416666666666664,205
47.5,205
47.583333333333336,203
47.666666666666664,204
47.75,201
47.833333333333336,203
47.916666666666664,203
