"Hours since thread went live","Girls Band Cry - Episode 6 discussion"
30.083333333333332,613
30.166666666666668,616
30.25,618
30.333333333333332,618
30.416666666666668,618
30.5,612
30.583333333333332,615
30.666666666666668,621
30.75,618
30.833333333333332,619
30.916666666666668,620
31,621
31.083333333333332,624
31.166666666666668,623
31.25,621
31.333333333333332,618
31.416666666666668,616
31.5,623
31.583333333333332,620
31.666666666666668,621
31.75,617
31.833333333333332,614
31.916666666666668,619
32,625
32.083333333333336,619
32.166666666666664,616
32.25,623
32.333333333333336,619
32.416666666666664,622
32.5,628
32.583333333333336,625
32.666666666666664,626
32.75,627
32.833333333333336,624
32.916666666666664,624
33,622
33.083333333333336,623
33.166666666666664,621
33.25,624
33.333333333333336,627
33.416666666666664,623
33.5,626
33.583333333333336,626
33.666666666666664,627
33.75,626
33.833333333333336,624
33.916666666666664,622
34,629
34.083333333333336,625
34.166666666666664,625
34.25,625
34.333333333333336,628
34.416666666666664,621
34.5,628
34.583333333333336,629
34.666666666666664,630
34.75,626
34.833333333333336,624
34.916666666666664,626
35,627
35.083333333333336,627
35.166666666666664,630
35.25,626
35.333333333333336,631
35.416666666666664,625
35.5,624
35.583333333333336,628
35.666666666666664,629
35.75,630
35.833333333333336,626
35.916666666666664,623
36,624
36.083333333333336,630
36.166666666666664,626
36.25,632
36.333333333333336,634
36.416666666666664,632
36.5,628
36.583333333333336,632
36.666666666666664,634
36.75,632
36.833333333333336,627
36.916666666666664,630
37,633
37.083333333333336,628
37.166666666666664,635
37.25,635
37.333333333333336,632
37.416666666666664,631
37.5,635
37.583333333333336,632
37.666666666666664,631
37.75,633
37.833333333333336,635
37.916666666666664,638
38,632
38.083333333333336,634
38.166666666666664,637
38.25,637
38.333333333333336,632
38.416666666666664,636
38.5,635
38.583333333333336,640
38.666666666666664,631
38.75,631
38.833333333333336,637
38.916666666666664,634
39,639
39.083333333333336,635
39.166666666666664,632
39.25,637
39.333333333333336,636
39.416666666666664,631
39.5,639
39.583333333333336,636
39.666666666666664,634
39.75,634
39.833333333333336,635
39.916666666666664,636
40,636
40.083333333333336,635
40.166666666666664,633
40.25,638
40.333333333333336,642
40.416666666666664,643
40.5,639
40.583333333333336,641
40.666666666666664,636
40.75,635
40.833333333333336,637
40.916666666666664,645
41,641
41.083333333333336,645
41.166666666666664,641
41.25,644
41.333333333333336,638
41.416666666666664,641
41.5,643
41.583333333333336,644
41.666666666666664,645
41.75,643
41.833333333333336,643
41.916666666666664,642
42,646
42.083333333333336,644
42.166666666666664,639
42.25,644
42.333333333333336,645
42.416666666666664,640
42.5,647
42.583333333333336,643
42.666666666666664,644
42.75,638
42.833333333333336,645
42.916666666666664,643
43,645
43.083333333333336,647
43.166666666666664,648
43.25,641
43.333333333333336,646
43.416666666666664,640
43.5,643
43.583333333333336,646
43.666666666666664,650
43.75,644
43.833333333333336,648
43.916666666666664,643
44,645
44.083333333333336,646
44.166666666666664,648
44.25,644
44.333333333333336,648
44.416666666666664,651
44.5,649
44.583333333333336,648
44.666666666666664,650
44.75,647
44.833333333333336,649
44.916666666666664,646
45,646
45.083333333333336,650
45.166666666666664,650
45.25,654
45.333333333333336,652
45.416666666666664,651
45.5,648
45.583333333333336,646
45.666666666666664,650
45.75,648
45.833333333333336,651
45.916666666666664,647
46,649
46.083333333333336,655
46.166666666666664,654
46.25,643
46.333333333333336,648
46.416666666666664,649
46.5,652
46.583333333333336,649
46.666666666666664,647
46.75,653
46.833333333333336,650
46.916666666666664,649
47,651
47.083333333333336,650
47.166666666666664,647
47.25,649
47.333333333333336,651
47.416666666666664,647
47.5,648
47.583333333333336,650
47.666666666666664,645
47.75,644
47.833333333333336,648
48,656
