"Hours since thread went live","Kenka Dokugaku • Viral Hit - Episode 5 discussion"
35.583333333333336,130
35.666666666666664,133
35.75,132
35.833333333333336,130
35.916666666666664,131
36,133
36.083333333333336,131
36.166666666666664,132
36.25,131
36.333333333333336,133
36.416666666666664,133
36.5,134
36.583333333333336,131
36.666666666666664,130
36.75,135
36.833333333333336,134
36.916666666666664,137
37,135
37.083333333333336,134
37.166666666666664,137
37.25,134
37.333333333333336,134
37.416666666666664,132
37.5,131
37.583333333333336,134
37.666666666666664,134
37.75,137
37.833333333333336,133
37.916666666666664,130
38,134
38.083333333333336,133
38.166666666666664,135
38.25,132
38.333333333333336,135
38.416666666666664,131
38.5,136
38.583333333333336,136
38.666666666666664,138
38.75,134
38.833333333333336,136
38.916666666666664,135
39,139
39.083333333333336,135
39.166666666666664,134
39.25,136
39.333333333333336,139
39.416666666666664,134
39.5,136
39.583333333333336,137
39.666666666666664,136
39.75,139
39.833333333333336,139
39.916666666666664,138
40,136
40.083333333333336,136
40.166666666666664,135
40.25,139
40.333333333333336,138
40.416666666666664,138
40.5,140
40.583333333333336,136
40.666666666666664,136
40.75,135
40.833333333333336,140
40.916666666666664,137
41,136
41.083333333333336,134
41.166666666666664,135
41.25,135
41.333333333333336,136
41.416666666666664,136
41.5,137
41.583333333333336,137
41.666666666666664,133
41.75,134
41.833333333333336,135
41.916666666666664,138
42,132
42.083333333333336,135
42.166666666666664,139
42.25,138
42.333333333333336,139
42.416666666666664,134
42.5,137
42.583333333333336,137
42.666666666666664,137
42.75,136
42.833333333333336,134
42.916666666666664,137
43,135
43.083333333333336,138
43.166666666666664,135
43.25,138
43.333333333333336,133
43.416666666666664,139
43.5,134
43.583333333333336,135
43.666666666666664,137
43.75,138
43.833333333333336,137
43.916666666666664,138
44,138
44.083333333333336,136
44.166666666666664,140
44.25,139
44.333333333333336,139
44.416666666666664,137
44.5,134
44.583333333333336,139
44.666666666666664,139
44.75,139
44.833333333333336,140
44.916666666666664,137
45,138
45.083333333333336,138
45.166666666666664,135
45.25,137
45.333333333333336,139
45.416666666666664,137
45.5,138
45.583333333333336,138
45.666666666666664,138
45.75,137
45.833333333333336,138
45.916666666666664,140
46,141
46.083333333333336,137
46.166666666666664,136
46.25,140
46.333333333333336,140
46.416666666666664,135
46.5,138
46.583333333333336,139
46.666666666666664,138
46.75,143
46.833333333333336,142
46.916666666666664,140
47,141
47.083333333333336,139
47.166666666666664,140
47.25,137
47.333333333333336,140
47.416666666666664,137
47.5,140
47.583333333333336,139
47.666666666666664,142
47.75,138
47.833333333333336,138
47.916666666666664,142
