"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 8 discussion"
35.583333333333336,73
35.666666666666664,72
35.75,70
35.833333333333336,72
35.916666666666664,72
36,70
36.083333333333336,73
36.166666666666664,75
36.25,73
36.333333333333336,69
36.416666666666664,71
36.5,73
36.583333333333336,74
36.666666666666664,70
36.75,76
36.833333333333336,73
36.916666666666664,70
37,73
37.083333333333336,74
37.166666666666664,70
37.25,70
37.333333333333336,70
37.416666666666664,68
37.5,70
37.583333333333336,71
37.666666666666664,71
37.75,71
37.833333333333336,70
37.916666666666664,75
38,73
38.083333333333336,71
38.166666666666664,72
38.25,76
38.333333333333336,71
38.416666666666664,74
38.5,73
38.583333333333336,72
38.666666666666664,73
38.75,71
38.833333333333336,77
38.916666666666664,74
39,70
39.083333333333336,73
39.166666666666664,74
39.25,74
39.333333333333336,73
39.416666666666664,76
39.5,73
39.583333333333336,72
39.666666666666664,75
39.75,76
39.833333333333336,71
39.916666666666664,71
40,74
40.083333333333336,72
40.166666666666664,72
40.25,76
40.333333333333336,73
40.416666666666664,75
40.5,73
40.583333333333336,71
40.666666666666664,75
40.75,77
40.833333333333336,76
40.916666666666664,75
41,75
41.083333333333336,70
41.166666666666664,74
41.25,74
41.333333333333336,73
41.416666666666664,73
41.5,74
41.583333333333336,77
41.666666666666664,72
41.75,74
41.833333333333336,75
41.916666666666664,73
42,74
42.083333333333336,73
42.166666666666664,78
42.25,74
42.333333333333336,72
42.416666666666664,74
42.5,74
42.583333333333336,74
42.666666666666664,72
42.75,70
42.833333333333336,75
42.916666666666664,76
43,71
43.083333333333336,71
43.166666666666664,77
43.25,70
43.333333333333336,74
43.416666666666664,71
43.5,72
43.583333333333336,74
43.666666666666664,75
43.75,76
43.833333333333336,72
43.916666666666664,72
44,70
44.083333333333336,74
44.166666666666664,74
44.25,74
44.333333333333336,75
44.416666666666664,70
44.5,73
44.583333333333336,73
44.666666666666664,76
44.75,75
44.833333333333336,70
44.916666666666664,74
45,71
45.083333333333336,75
45.166666666666664,75
45.25,74
45.333333333333336,73
45.416666666666664,76
45.5,77
45.583333333333336,75
45.666666666666664,76
45.75,74
45.833333333333336,71
45.916666666666664,74
46,74
46.083333333333336,74
46.166666666666664,73
46.25,71
46.333333333333336,76
46.416666666666664,72
46.5,73
46.583333333333336,72
46.666666666666664,78
46.75,76
46.833333333333336,76
46.916666666666664,75
47,74
47.083333333333336,74
47.166666666666664,74
47.25,72
47.333333333333336,74
47.416666666666664,75
47.5,77
47.583333333333336,74
47.666666666666664,70
47.75,75
47.833333333333336,77
47.916666666666664,72
