"Hours since thread went live","Wind Breaker - Episode 6 discussion"
23.416666666666668,650
23.5,651
23.583333333333332,650
23.666666666666668,654
23.75,653
23.833333333333332,647
23.916666666666668,651
24,656
24.083333333333332,656
24.166666666666668,651
24.25,654
24.333333333333332,651
24.416666666666668,658
24.5,659
24.583333333333332,660
24.666666666666668,657
24.75,663
24.833333333333332,665
24.916666666666668,657
25,658
25.083333333333332,667
25.166666666666668,660
25.25,664
25.333333333333332,667
25.416666666666668,659
25.5,663
25.583333333333332,668
25.666666666666668,662
25.75,666
25.833333333333332,666
25.916666666666668,669
26,668
26.083333333333332,669
26.166666666666668,664
26.25,665
26.333333333333332,668
26.416666666666668,662
26.5,671
26.583333333333332,665
26.666666666666668,670
26.75,671
26.833333333333332,668
26.916666666666668,674
27,670
27.083333333333332,672
27.166666666666668,667
27.25,672
27.333333333333332,669
27.416666666666668,672
27.5,674
27.583333333333332,669
27.666666666666668,670
27.75,676
27.833333333333332,673
27.916666666666668,671
28,676
28.083333333333332,671
28.166666666666668,670
28.25,676
28.333333333333332,680
28.416666666666668,676
28.5,678
28.583333333333332,678
28.666666666666668,683
28.75,682
28.833333333333332,680
28.916666666666668,678
29,682
29.083333333333332,682
29.166666666666668,683
29.25,678
29.333333333333332,684
29.416666666666668,682
29.5,685
29.583333333333332,680
29.666666666666668,686
29.75,687
29.833333333333332,687
29.916666666666668,689
30,692
30.083333333333332,688
30.166666666666668,682
30.25,685
30.333333333333332,690
30.416666666666668,693
30.5,691
30.583333333333332,688
30.666666666666668,690
30.75,693
30.833333333333332,691
30.916666666666668,691
31,692
31.083333333333332,692
31.166666666666668,692
31.25,695
31.333333333333332,694
31.416666666666668,695
31.5,694
31.583333333333332,690
31.666666666666668,699
31.75,692
31.833333333333332,696
31.916666666666668,693
32,698
32.083333333333336,698
32.166666666666664,696
32.25,695
32.333333333333336,696
32.416666666666664,696
32.5,696
32.583333333333336,698
32.666666666666664,694
32.75,703
32.833333333333336,699
32.916666666666664,702
33,701
33.083333333333336,698
33.166666666666664,697
33.25,700
33.333333333333336,695
33.416666666666664,696
33.5,698
33.583333333333336,703
33.666666666666664,698
33.75,698
33.833333333333336,702
33.916666666666664,699
34,702
34.083333333333336,708
34.166666666666664,698
34.25,701
34.333333333333336,707
34.416666666666664,706
34.5,706
34.583333333333336,712
34.666666666666664,704
34.75,707
34.833333333333336,701
34.916666666666664,714
35,709
35.083333333333336,712
35.166666666666664,704
35.25,706
35.333333333333336,707
35.416666666666664,708
35.5,713
35.583333333333336,710
35.666666666666664,707
35.75,714
35.833333333333336,714
35.916666666666664,714
36,711
36.083333333333336,713
36.166666666666664,710
36.25,710
36.333333333333336,710
36.416666666666664,711
36.5,715
36.583333333333336,714
36.666666666666664,711
36.75,715
36.833333333333336,721
36.916666666666664,713
37,717
37.083333333333336,711
37.166666666666664,714
37.25,715
37.333333333333336,715
37.416666666666664,716
37.5,716
37.583333333333336,714
37.666666666666664,718
37.75,716
37.833333333333336,712
37.916666666666664,719
38,717
38.083333333333336,711
38.166666666666664,714
38.25,712
38.333333333333336,720
38.416666666666664,716
38.5,716
38.583333333333336,720
38.666666666666664,713
38.75,716
38.833333333333336,716
38.916666666666664,715
39,718
39.083333333333336,718
39.166666666666664,723
39.25,714
39.333333333333336,719
39.416666666666664,717
39.5,719
39.583333333333336,716
39.666666666666664,716
39.75,713
39.833333333333336,718
39.916666666666664,712
40,711
40.083333333333336,717
40.166666666666664,719
40.25,720
40.333333333333336,719
40.416666666666664,718
40.5,716
40.583333333333336,719
40.666666666666664,711
40.75,715
40.833333333333336,720
40.916666666666664,715
41,715
41.083333333333336,716
41.166666666666664,716
41.25,721
41.333333333333336,723
41.416666666666664,716
41.5,715
41.583333333333336,718
41.666666666666664,720
41.75,715
41.833333333333336,718
41.916666666666664,722
42,722
42.083333333333336,720
42.166666666666664,724
42.25,718
42.333333333333336,720
42.416666666666664,718
42.5,714
42.583333333333336,719
42.666666666666664,725
42.75,721
42.833333333333336,720
42.916666666666664,721
43,717
43.083333333333336,718
43.166666666666664,724
43.25,726
43.333333333333336,724
43.416666666666664,720
43.5,722
43.583333333333336,724
43.666666666666664,720
43.75,718
43.833333333333336,723
43.916666666666664,719
44,722
44.083333333333336,720
44.166666666666664,721
44.25,728
44.333333333333336,720
44.416666666666664,725
44.5,719
44.583333333333336,722
44.666666666666664,725
44.75,722
44.833333333333336,727
44.916666666666664,729
45,729
45.083333333333336,721
45.166666666666664,728
45.25,728
45.333333333333336,728
45.416666666666664,732
45.5,726
45.583333333333336,726
45.666666666666664,726
45.75,730
45.833333333333336,730
45.916666666666664,725
46,722
46.083333333333336,732
46.166666666666664,729
46.25,722
46.333333333333336,732
46.416666666666664,726
46.5,727
46.583333333333336,729
46.666666666666664,729
46.75,727
46.833333333333336,726
46.916666666666664,733
47,733
47.083333333333336,730
47.166666666666664,730
47.25,731
47.333333333333336,734
47.416666666666664,735
47.5,734
47.583333333333336,734
47.666666666666664,727
47.75,730
47.833333333333336,734
47.916666666666664,727
