"Hours since thread went live","Highspeed Étoile - Episode 8 discussion"
24.333333333333332,28
24.416666666666668,26
24.5,28
24.583333333333332,29
24.666666666666668,30
24.75,32
24.833333333333332,28
24.916666666666668,28
25,29
25.083333333333332,30
25.166666666666668,32
25.25,30
25.333333333333332,30
25.416666666666668,31
25.5,29
25.583333333333332,29
25.666666666666668,25
25.75,27
25.833333333333332,30
25.916666666666668,28
26,31
26.083333333333332,28
26.166666666666668,30
26.25,27
26.333333333333332,27
26.416666666666668,27
26.5,25
26.583333333333332,28
26.666666666666668,26
26.75,31
26.833333333333332,30
26.916666666666668,30
27,31
27.083333333333332,29
27.166666666666668,27
27.25,29
27.333333333333332,27
27.416666666666668,29
27.5,27
27.583333333333332,28
27.666666666666668,28
27.75,31
27.833333333333332,30
27.916666666666668,29
28,27
28.083333333333332,31
28.166666666666668,27
28.25,31
28.333333333333332,26
28.416666666666668,32
28.5,26
28.583333333333332,32
28.666666666666668,27
28.75,26
28.833333333333332,29
28.916666666666668,32
29,28
29.083333333333332,26
29.166666666666668,32
29.25,31
29.333333333333332,30
29.416666666666668,31
29.5,29
29.583333333333332,33
29.666666666666668,31
29.75,29
29.833333333333332,28
29.916666666666668,32
30,27
30.083333333333332,31
30.166666666666668,26
30.25,31
30.333333333333332,33
30.416666666666668,29
30.5,25
30.583333333333332,31
30.666666666666668,30
30.75,30
30.833333333333332,30
30.916666666666668,27
31,32
31.083333333333332,30
31.166666666666668,27
31.25,28
31.333333333333332,27
31.416666666666668,31
31.5,31
31.583333333333332,27
31.666666666666668,30
31.75,29
31.833333333333332,30
31.916666666666668,30
32,27
32.083333333333336,28
32.166666666666664,29
32.25,30
32.333333333333336,29
32.416666666666664,32
32.5,30
32.583333333333336,29
32.666666666666664,25
32.75,29
32.833333333333336,29
32.916666666666664,33
33,26
33.083333333333336,30
33.166666666666664,33
33.25,29
33.333333333333336,30
33.416666666666664,28
33.5,32
33.583333333333336,30
33.666666666666664,32
33.75,25
33.833333333333336,28
33.916666666666664,31
34,32
34.083333333333336,31
34.166666666666664,26
34.25,28
34.333333333333336,28
34.416666666666664,31
34.5,29
34.583333333333336,30
34.666666666666664,29
34.75,27
34.833333333333336,29
34.916666666666664,29
35,26
35.083333333333336,28
35.166666666666664,29
35.25,32
35.333333333333336,27
35.416666666666664,31
35.5,29
35.583333333333336,30
35.666666666666664,30
35.75,29
35.833333333333336,30
35.916666666666664,31
36,30
36.083333333333336,27
36.166666666666664,29
36.25,30
36.333333333333336,31
36.416666666666664,25
36.5,29
36.583333333333336,28
36.666666666666664,27
36.75,31
36.833333333333336,30
36.916666666666664,29
37,33
37.083333333333336,28
37.166666666666664,30
37.25,27
37.333333333333336,33
37.416666666666664,31
37.5,30
37.583333333333336,27
37.666666666666664,30
37.75,31
37.833333333333336,30
37.916666666666664,31
38,27
38.083333333333336,25
38.166666666666664,31
38.25,28
38.333333333333336,32
38.416666666666664,30
38.5,28
38.583333333333336,28
38.666666666666664,31
38.75,31
38.833333333333336,26
38.916666666666664,30
39,27
39.083333333333336,28
39.166666666666664,30
39.25,31
39.333333333333336,31
39.416666666666664,29
39.5,30
39.583333333333336,25
39.666666666666664,30
39.75,28
39.833333333333336,30
39.916666666666664,27
40,28
40.083333333333336,32
40.166666666666664,30
40.25,33
40.333333333333336,31
40.416666666666664,29
40.5,29
40.583333333333336,27
40.666666666666664,28
40.75,29
40.833333333333336,27
40.916666666666664,29
41,26
41.083333333333336,28
41.166666666666664,28
41.25,28
41.333333333333336,28
41.416666666666664,28
41.5,29
41.583333333333336,29
41.666666666666664,29
41.75,30
41.833333333333336,30
41.916666666666664,31
42,31
42.083333333333336,28
42.166666666666664,29
42.25,30
42.333333333333336,30
42.416666666666664,28
42.5,33
42.583333333333336,31
42.666666666666664,28
42.75,28
42.833333333333336,30
42.916666666666664,29
43,30
43.083333333333336,31
43.166666666666664,30
43.25,28
43.333333333333336,27
43.416666666666664,31
43.5,28
43.583333333333336,29
43.666666666666664,33
43.75,29
43.833333333333336,27
43.916666666666664,26
44,29
44.083333333333336,30
44.166666666666664,28
44.25,26
44.333333333333336,28
44.416666666666664,33
44.5,32
44.583333333333336,29
44.666666666666664,28
44.75,31
44.833333333333336,30
44.916666666666664,32
45,29
45.083333333333336,28
45.166666666666664,29
45.25,33
45.333333333333336,25
45.416666666666664,31
45.5,27
45.583333333333336,26
45.666666666666664,27
45.75,32
45.833333333333336,29
45.916666666666664,28
46,29
46.083333333333336,29
46.166666666666664,32
46.25,30
46.333333333333336,29
46.416666666666664,27
46.5,33
46.583333333333336,30
46.666666666666664,29
46.75,28
46.833333333333336,29
46.916666666666664,32
47,33
47.083333333333336,29
47.166666666666664,28
47.25,30
47.333333333333336,29
47.416666666666664,28
47.5,28
47.583333333333336,29
47.666666666666664,29
47.75,27
47.833333333333336,30
47.916666666666664,28
