"Hours since thread went live","Tadaima, Okaeri - Episode 3 discussion"
31.583333333333332,74
31.666666666666668,78
31.75,75
31.833333333333332,78
31.916666666666668,73
32,74
32.083333333333336,75
32.166666666666664,77
32.25,75
32.333333333333336,78
32.416666666666664,75
32.5,71
32.583333333333336,77
32.666666666666664,76
32.75,77
32.833333333333336,72
32.916666666666664,74
33,75
33.083333333333336,79
33.166666666666664,75
33.25,75
33.333333333333336,76
33.416666666666664,76
33.5,78
33.583333333333336,74
33.666666666666664,75
33.75,75
33.833333333333336,79
33.916666666666664,78
34,73
34.083333333333336,74
34.166666666666664,75
34.25,79
34.333333333333336,76
34.416666666666664,79
34.5,75
34.583333333333336,77
34.666666666666664,77
34.75,78
34.833333333333336,75
34.916666666666664,75
35,79
35.083333333333336,75
35.166666666666664,80
35.25,78
35.333333333333336,77
35.416666666666664,76
35.5,76
35.583333333333336,72
35.666666666666664,75
35.75,77
35.833333333333336,76
35.916666666666664,77
36,74
36.083333333333336,78
36.166666666666664,75
36.25,79
36.333333333333336,76
36.416666666666664,79
36.5,75
36.583333333333336,76
36.666666666666664,80
36.75,73
36.833333333333336,79
36.916666666666664,78
37,76
37.083333333333336,76
37.166666666666664,78
37.25,75
37.333333333333336,76
37.416666666666664,74
37.5,75
37.583333333333336,72
37.666666666666664,76
37.75,75
37.833333333333336,77
37.916666666666664,75
38,78
38.083333333333336,78
38.166666666666664,73
38.25,76
38.333333333333336,75
38.416666666666664,77
38.5,77
38.583333333333336,76
38.666666666666664,79
38.75,77
38.833333333333336,76
38.916666666666664,76
39,75
39.083333333333336,78
39.166666666666664,71
39.25,78
39.333333333333336,74
39.416666666666664,75
39.5,76
39.583333333333336,75
39.666666666666664,76
39.75,76
39.833333333333336,76
39.916666666666664,75
40,72
40.083333333333336,75
40.166666666666664,77
40.25,75
40.333333333333336,75
40.416666666666664,74
40.5,75
40.583333333333336,76
40.666666666666664,71
40.75,73
40.833333333333336,75
40.916666666666664,78
41,75
41.083333333333336,74
41.166666666666664,73
41.25,78
41.333333333333336,71
41.416666666666664,74
41.5,78
41.583333333333336,78
41.666666666666664,77
41.75,78
41.833333333333336,75
41.916666666666664,77
42,79
42.083333333333336,80
42.166666666666664,79
42.25,77
42.333333333333336,73
42.416666666666664,76
42.5,72
42.583333333333336,78
42.666666666666664,74
42.75,74
42.833333333333336,77
42.916666666666664,75
43,76
43.083333333333336,79
43.166666666666664,76
43.25,78
43.333333333333336,76
43.416666666666664,76
43.5,73
43.583333333333336,74
43.666666666666664,79
43.75,78
43.833333333333336,80
43.916666666666664,76
44,76
44.083333333333336,73
44.166666666666664,78
44.25,77
44.333333333333336,78
44.416666666666664,72
44.5,75
44.583333333333336,74
44.666666666666664,75
44.75,74
44.833333333333336,74
44.916666666666664,75
45,79
45.083333333333336,76
45.166666666666664,75
45.25,72
45.333333333333336,76
45.416666666666664,73
45.5,76
45.583333333333336,77
45.666666666666664,76
45.75,76
45.833333333333336,76
45.916666666666664,74
46,80
46.083333333333336,76
46.166666666666664,74
46.25,76
46.333333333333336,74
46.416666666666664,76
46.5,76
46.583333333333336,72
46.666666666666664,76
46.75,74
46.833333333333336,73
46.916666666666664,76
47,79
47.083333333333336,74
47.166666666666664,81
47.25,75
47.333333333333336,78
47.416666666666664,79
47.5,80
47.583333333333336,77
47.666666666666664,78
47.75,79
47.833333333333336,76
47.916666666666664,77
