"Hours since thread went live","Tadaima, Okaeri - Episode 6 discussion"
39.166666666666664,47
39.25,48
39.333333333333336,46
39.416666666666664,48
39.5,46
39.583333333333336,47
39.666666666666664,49
39.75,48
39.833333333333336,49
39.916666666666664,44
40,48
40.083333333333336,48
40.166666666666664,48
40.25,48
40.333333333333336,48
40.416666666666664,51
40.5,51
40.583333333333336,51
40.666666666666664,46
40.75,52
40.833333333333336,53
40.916666666666664,50
41,51
41.083333333333336,49
41.166666666666664,49
41.25,48
41.333333333333336,49
41.416666666666664,48
41.5,48
41.583333333333336,51
41.666666666666664,48
41.75,51
41.833333333333336,49
41.916666666666664,49
42,47
42.083333333333336,49
42.166666666666664,51
42.25,53
42.333333333333336,51
42.416666666666664,48
42.5,51
42.583333333333336,48
42.666666666666664,48
42.75,46
42.833333333333336,48
42.916666666666664,50
43,47
43.083333333333336,50
43.166666666666664,52
43.25,51
43.333333333333336,51
43.416666666666664,51
43.5,52
43.583333333333336,50
43.666666666666664,51
43.75,52
43.833333333333336,52
43.916666666666664,50
44,48
44.083333333333336,53
44.166666666666664,50
44.25,49
44.333333333333336,48
44.416666666666664,52
44.5,53
44.583333333333336,52
44.666666666666664,50
44.75,50
44.833333333333336,50
44.916666666666664,50
45,48
45.083333333333336,49
45.166666666666664,47
45.25,48
45.333333333333336,47
45.416666666666664,51
45.5,48
45.583333333333336,49
45.666666666666664,53
45.75,48
45.833333333333336,49
45.916666666666664,50
46,51
46.083333333333336,48
46.166666666666664,50
46.25,51
46.333333333333336,47
46.416666666666664,53
46.5,52
46.583333333333336,49
46.666666666666664,52
46.75,50
46.833333333333336,53
46.916666666666664,50
47,47
47.083333333333336,50
47.166666666666664,49
47.25,51
47.333333333333336,49
47.416666666666664,50
47.5,45
47.583333333333336,50
47.666666666666664,45
47.75,45
47.833333333333336,49
47.916666666666664,49
