"Hours since thread went live","Tadaima, Okaeri - Episode 8 discussion"
35.583333333333336,44
35.666666666666664,44
35.75,44
35.833333333333336,42
35.916666666666664,44
36,45
36.083333333333336,41
36.166666666666664,42
36.25,42
36.333333333333336,45
36.416666666666664,46
36.5,44
36.583333333333336,46
36.666666666666664,44
36.75,42
36.833333333333336,43
36.916666666666664,47
37,47
37.083333333333336,48
37.166666666666664,45
37.25,42
37.333333333333336,42
37.416666666666664,45
37.5,44
37.583333333333336,43
37.666666666666664,45
37.75,40
37.833333333333336,43
37.916666666666664,46
38,41
38.083333333333336,44
38.166666666666664,46
38.25,47
38.333333333333336,45
38.416666666666664,46
38.5,46
38.583333333333336,43
38.666666666666664,41
38.75,44
38.833333333333336,42
38.916666666666664,43
39,46
39.083333333333336,47
39.166666666666664,44
39.25,46
39.333333333333336,42
39.416666666666664,42
39.5,44
39.583333333333336,46
39.666666666666664,44
39.75,43
39.833333333333336,43
39.916666666666664,41
40,47
40.083333333333336,47
40.166666666666664,46
40.25,45
40.333333333333336,44
40.416666666666664,43
40.5,42
40.583333333333336,46
40.666666666666664,46
40.75,42
40.833333333333336,42
40.916666666666664,43
41,43
41.083333333333336,46
41.166666666666664,45
41.25,44
41.333333333333336,43
41.416666666666664,45
41.5,41
41.583333333333336,46
41.666666666666664,48
41.75,42
41.833333333333336,47
41.916666666666664,44
42,47
42.083333333333336,50
42.166666666666664,44
42.25,45
42.333333333333336,47
42.416666666666664,46
42.5,45
42.583333333333336,51
42.666666666666664,46
42.75,46
42.833333333333336,44
42.916666666666664,48
43,44
43.083333333333336,45
43.166666666666664,45
43.25,50
43.333333333333336,48
43.416666666666664,49
43.5,49
43.583333333333336,49
43.666666666666664,50
43.75,47
43.833333333333336,48
43.916666666666664,47
44,47
44.083333333333336,47
44.166666666666664,49
44.25,44
44.333333333333336,49
44.416666666666664,50
44.5,52
44.583333333333336,51
44.666666666666664,48
44.75,48
44.833333333333336,49
44.916666666666664,46
45,45
45.083333333333336,48
45.166666666666664,50
45.25,46
45.333333333333336,48
45.416666666666664,44
45.5,49
45.583333333333336,48
45.666666666666664,49
45.75,47
45.833333333333336,49
45.916666666666664,47
46,51
46.083333333333336,48
46.166666666666664,45
46.25,49
46.333333333333336,48
46.416666666666664,51
46.5,47
46.583333333333336,51
46.666666666666664,46
46.75,50
46.833333333333336,51
46.916666666666664,49
47,48
47.083333333333336,46
47.166666666666664,51
47.25,46
47.333333333333336,52
47.416666666666664,45
47.5,46
47.583333333333336,52
47.666666666666664,46
47.75,48
47.833333333333336,48
47.916666666666664,49
