"Hours since thread went live","Shinigami Bocchan to Kuro Maid Season 3 • The Duke of Death and His Maid Season 3 - Episode 6 discussion"
23.083333333333332,194
23.166666666666668,198
23.25,198
23.333333333333332,193
23.416666666666668,194
23.5,193
23.583333333333332,194
23.666666666666668,195
23.75,196
23.833333333333332,197
23.916666666666668,196
24,199
24.083333333333332,199
24.166666666666668,197
24.25,198
24.333333333333332,192
24.416666666666668,197
24.5,197
24.583333333333332,197
24.666666666666668,192
24.75,200
24.833333333333332,194
24.916666666666668,196
25,194
25.083333333333332,197
25.166666666666668,198
25.25,198
25.333333333333332,199
25.416666666666668,198
25.5,198
25.583333333333332,198
25.666666666666668,196
25.75,195
25.833333333333332,196
25.916666666666668,196
26,201
26.083333333333332,198
26.166666666666668,198
26.25,196
26.333333333333332,198
26.416666666666668,197
26.5,196
26.583333333333332,196
26.666666666666668,198
26.75,197
26.833333333333332,198
26.916666666666668,197
27,198
27.083333333333332,197
27.166666666666668,200
27.25,197
27.333333333333332,196
27.416666666666668,195
27.5,193
27.583333333333332,196
27.666666666666668,196
27.75,194
27.833333333333332,197
27.916666666666668,199
28,196
28.083333333333332,197
28.166666666666668,196
28.25,198
28.333333333333332,196
28.416666666666668,197
28.5,197
28.583333333333332,197
28.666666666666668,198
28.75,194
28.833333333333332,197
28.916666666666668,193
29,198
29.083333333333332,195
29.166666666666668,199
29.25,196
29.333333333333332,195
29.416666666666668,195
29.5,202
29.583333333333332,198
29.666666666666668,196
29.75,198
29.833333333333332,198
29.916666666666668,201
30,198
30.083333333333332,195
30.166666666666668,197
30.25,199
30.333333333333332,202
30.416666666666668,199
30.5,198
30.583333333333332,201
30.666666666666668,198
30.75,202
30.833333333333332,200
30.916666666666668,199
31,202
31.083333333333332,201
31.166666666666668,201
31.25,200
31.333333333333332,200
31.416666666666668,199
31.5,195
31.583333333333332,197
31.666666666666668,202
31.75,200
31.833333333333332,200
31.916666666666668,201
32,199
32.083333333333336,201
32.166666666666664,200
32.25,200
32.333333333333336,200
32.416666666666664,203
32.5,198
32.583333333333336,204
32.666666666666664,198
32.75,196
32.833333333333336,199
32.916666666666664,199
33,199
33.083333333333336,201
33.166666666666664,197
33.25,198
33.333333333333336,201
33.416666666666664,199
33.5,198
33.583333333333336,200
33.666666666666664,200
33.75,197
33.833333333333336,197
33.916666666666664,200
34,203
34.083333333333336,200
34.166666666666664,197
34.25,200
34.333333333333336,199
34.416666666666664,200
34.5,196
34.583333333333336,200
34.666666666666664,201
34.75,200
34.833333333333336,202
34.916666666666664,200
35,200
35.083333333333336,196
35.166666666666664,199
35.25,199
35.333333333333336,200
35.416666666666664,202
35.5,199
35.583333333333336,202
35.666666666666664,204
35.75,199
35.833333333333336,202
35.916666666666664,199
36,201
36.083333333333336,201
36.166666666666664,197
36.25,198
36.333333333333336,200
36.416666666666664,202
36.5,198
36.583333333333336,201
36.666666666666664,200
36.75,197
36.833333333333336,200
36.916666666666664,201
37,201
37.083333333333336,204
37.166666666666664,201
37.25,199
37.333333333333336,199
37.416666666666664,200
37.5,200
37.583333333333336,199
37.666666666666664,199
37.75,200
37.833333333333336,205
37.916666666666664,197
38,197
38.083333333333336,199
38.166666666666664,204
38.25,203
38.333333333333336,204
38.416666666666664,202
38.5,200
38.583333333333336,203
38.666666666666664,204
38.75,204
38.833333333333336,206
38.916666666666664,203
39,200
39.083333333333336,200
39.166666666666664,200
39.25,200
39.333333333333336,199
39.416666666666664,199
39.5,201
39.583333333333336,204
39.666666666666664,206
39.75,205
39.833333333333336,202
39.916666666666664,201
40,203
40.083333333333336,207
40.166666666666664,203
40.25,201
40.333333333333336,202
40.416666666666664,201
40.5,205
40.583333333333336,205
40.666666666666664,203
40.75,203
40.833333333333336,204
40.916666666666664,200
41,201
41.083333333333336,199
41.166666666666664,206
41.25,207
41.333333333333336,202
41.416666666666664,199
41.5,202
41.583333333333336,201
41.666666666666664,201
41.75,207
41.833333333333336,207
41.916666666666664,206
42,204
42.083333333333336,204
42.166666666666664,205
42.25,199
42.333333333333336,204
42.416666666666664,205
42.5,203
42.583333333333336,201
42.666666666666664,201
42.75,200
42.833333333333336,203
42.916666666666664,200
43,200
43.083333333333336,201
43.166666666666664,203
43.25,206
43.333333333333336,203
43.416666666666664,203
43.5,201
43.583333333333336,204
43.666666666666664,203
43.75,200
43.833333333333336,204
43.916666666666664,200
44,204
44.083333333333336,202
44.166666666666664,205
44.25,202
44.333333333333336,203
44.416666666666664,203
44.5,206
44.583333333333336,201
44.666666666666664,201
44.75,202
44.833333333333336,205
44.916666666666664,203
45,204
45.083333333333336,203
45.166666666666664,205
45.25,208
45.333333333333336,204
45.416666666666664,201
45.5,206
45.583333333333336,206
45.666666666666664,204
45.75,206
45.833333333333336,203
45.916666666666664,203
46,208
46.083333333333336,208
46.166666666666664,203
46.25,207
46.333333333333336,201
46.416666666666664,206
46.5,206
46.583333333333336,208
46.666666666666664,208
46.75,207
46.833333333333336,204
46.916666666666664,205
47,205
47.083333333333336,206
47.166666666666664,205
47.25,205
47.333333333333336,207
47.416666666666664,208
47.5,206
47.583333333333336,208
47.666666666666664,204
47.75,206
47.833333333333336,203
47.916666666666664,207
