"Hours since thread went live","Sand Land: The Series - Episode 1 discussion"
35.666666666666664,69
35.75,67
35.833333333333336,71
35.916666666666664,67
36,70
36.083333333333336,71
36.166666666666664,70
36.25,67
36.333333333333336,69
36.416666666666664,67
36.5,68
36.583333333333336,70
36.666666666666664,67
36.75,72
36.833333333333336,68
36.916666666666664,67
37,65
37.083333333333336,71
37.166666666666664,67
37.25,68
37.333333333333336,72
37.416666666666664,69
37.5,69
37.583333333333336,66
37.666666666666664,69
37.75,64
37.833333333333336,67
37.916666666666664,71
38,66
38.083333333333336,66
38.166666666666664,70
38.25,67
38.333333333333336,69
38.416666666666664,68
38.5,66
38.583333333333336,66
38.666666666666664,69
38.75,68
38.833333333333336,69
38.916666666666664,68
39,68
39.083333333333336,69
39.166666666666664,68
39.25,67
39.333333333333336,67
39.416666666666664,66
39.5,68
39.583333333333336,68
39.666666666666664,71
39.75,65
39.833333333333336,66
39.916666666666664,71
40,67
40.083333333333336,69
40.166666666666664,68
40.25,67
40.333333333333336,67
40.416666666666664,68
40.5,69
40.583333333333336,69
40.666666666666664,70
40.75,70
40.833333333333336,67
40.916666666666664,70
41,70
41.083333333333336,66
41.166666666666664,66
41.25,70
41.333333333333336,69
41.416666666666664,72
41.5,70
41.583333333333336,67
41.666666666666664,67
41.75,68
41.833333333333336,72
41.916666666666664,65
42,67
42.083333333333336,67
42.166666666666664,68
42.25,66
42.333333333333336,71
42.416666666666664,69
42.5,67
42.583333333333336,67
42.666666666666664,68
42.75,71
42.833333333333336,69
42.916666666666664,71
43,68
43.083333333333336,68
43.166666666666664,67
43.25,70
43.333333333333336,66
43.416666666666664,69
43.5,66
43.583333333333336,72
43.666666666666664,67
43.75,68
43.833333333333336,72
43.916666666666664,66
44,67
44.083333333333336,71
44.166666666666664,67
44.25,64
44.333333333333336,69
44.416666666666664,67
44.5,68
44.583333333333336,69
44.666666666666664,69
44.75,66
44.833333333333336,67
44.916666666666664,65
45,69
45.083333333333336,66
45.166666666666664,72
45.25,65
45.333333333333336,70
45.416666666666664,64
45.5,66
45.583333333333336,71
45.666666666666664,68
45.75,68
45.833333333333336,66
45.916666666666664,69
46,71
46.083333333333336,66
46.166666666666664,67
46.25,70
46.333333333333336,69
46.416666666666664,68
46.5,72
46.583333333333336,71
46.666666666666664,69
46.75,69
46.833333333333336,68
46.916666666666664,72
47,67
47.083333333333336,64
47.166666666666664,64
47.25,71
47.333333333333336,67
47.416666666666664,70
47.5,67
47.583333333333336,68
47.666666666666664,68
47.75,69
47.833333333333336,70
47.916666666666664,66
