"Hours since thread went live","Shuumatsu Train Doko e Iku? • Train to the End of the World - Episode 1 discussion"
18.083333333333332,746
18.166666666666668,738
18.25,742
18.333333333333332,742
18.416666666666668,745
18.5,751
18.583333333333332,749
18.666666666666668,751
18.75,751
18.833333333333332,751
18.916666666666668,752
19,751
19.083333333333332,749
19.166666666666668,755
19.25,754
19.333333333333332,754
19.416666666666668,761
19.5,760
19.583333333333332,759
19.666666666666668,763
19.75,765
19.833333333333332,766
19.916666666666668,764
20,770
20.083333333333332,772
20.166666666666668,765
20.25,767
20.333333333333332,773
20.416666666666668,775
20.5,772
20.583333333333332,775
20.666666666666668,779
20.75,779
20.833333333333332,777
20.916666666666668,779
21,782
21.083333333333332,779
21.166666666666668,781
21.25,780
21.333333333333332,785
21.416666666666668,786
21.5,785
21.583333333333332,792
21.666666666666668,787
21.75,784
21.833333333333332,788
21.916666666666668,793
22,788
22.083333333333332,788
22.166666666666668,790
22.25,788
22.333333333333332,795
22.416666666666668,796
22.5,801
22.583333333333332,800
22.666666666666668,798
22.75,803
22.833333333333332,798
22.916666666666668,802
23,800
23.083333333333332,809
23.166666666666668,812
23.25,809
23.333333333333332,809
23.416666666666668,810
23.5,816
23.583333333333332,816
23.666666666666668,813
23.75,817
23.833333333333332,821
23.916666666666668,825
24,822
24.083333333333332,823
24.166666666666668,824
24.25,826
24.333333333333332,823
24.416666666666668,828
24.5,825
24.583333333333332,833
24.666666666666668,835
24.75,836
24.833333333333332,831
24.916666666666668,837
25,836
25.083333333333332,838
25.166666666666668,838
25.25,839
25.333333333333332,839
25.416666666666668,849
25.5,843
25.583333333333332,848
25.666666666666668,847
25.75,842
25.833333333333332,850
25.916666666666668,848
26,846
26.083333333333332,847
26.166666666666668,847
26.25,852
26.333333333333332,852
26.416666666666668,853
26.5,851
26.583333333333332,855
26.666666666666668,851
26.75,853
26.833333333333332,857
26.916666666666668,859
27,862
27.083333333333332,869
27.166666666666668,868
27.25,868
27.333333333333332,862
27.416666666666668,861
27.5,862
27.583333333333332,864
27.666666666666668,864
27.75,865
27.833333333333332,867
27.916666666666668,864
28,866
28.083333333333332,868
28.166666666666668,866
28.25,871
28.333333333333332,881
28.416666666666668,872
28.5,874
28.583333333333332,876
28.666666666666668,876
28.75,873
28.833333333333332,873
28.916666666666668,875
29,869
29.083333333333332,872
29.166666666666668,878
29.25,875
29.333333333333332,880
29.416666666666668,881
29.5,878
29.583333333333332,884
29.666666666666668,881
29.75,879
29.833333333333332,885
29.916666666666668,889
30,883
30.083333333333332,884
30.166666666666668,887
30.25,882
30.333333333333332,890
30.416666666666668,890
30.5,887
30.583333333333332,888
30.666666666666668,893
30.75,892
30.833333333333332,890
30.916666666666668,893
31,893
31.083333333333332,891
31.166666666666668,892
31.25,891
31.333333333333332,898
31.416666666666668,890
31.5,890
31.583333333333332,895
31.666666666666668,898
31.75,894
31.833333333333332,891
31.916666666666668,897
32,901
32.083333333333336,896
32.166666666666664,891
32.25,892
32.333333333333336,902
32.416666666666664,904
32.5,904
32.583333333333336,903
32.666666666666664,900
32.75,897
32.833333333333336,895
32.916666666666664,901
33,901
33.083333333333336,904
33.166666666666664,905
33.25,905
33.333333333333336,903
33.416666666666664,908
33.5,911
33.583333333333336,907
33.666666666666664,909
33.75,909
33.833333333333336,908
33.916666666666664,906
34,913
34.083333333333336,911
34.166666666666664,913
34.25,914
34.333333333333336,916
34.416666666666664,918
34.5,915
34.583333333333336,913
34.666666666666664,917
34.75,920
34.833333333333336,909
34.916666666666664,920
35,917
35.083333333333336,912
35.166666666666664,916
35.25,912
35.333333333333336,915
35.416666666666664,919
35.5,914
35.583333333333336,916
35.666666666666664,913
35.75,916
35.833333333333336,923
35.916666666666664,923
36,918
36.083333333333336,922
36.166666666666664,917
36.25,923
36.333333333333336,922
36.416666666666664,921
36.5,927
36.583333333333336,922
36.666666666666664,924
36.75,920
36.833333333333336,926
36.916666666666664,929
37,920
37.083333333333336,929
37.166666666666664,922
37.25,929
37.333333333333336,930
37.416666666666664,928
37.5,936
37.583333333333336,930
37.666666666666664,927
37.75,933
37.833333333333336,931
37.916666666666664,929
38,928
38.083333333333336,933
38.166666666666664,930
38.25,930
38.333333333333336,930
38.416666666666664,939
38.5,937
38.583333333333336,935
38.666666666666664,933
38.75,935
38.833333333333336,932
38.916666666666664,934
39,944
39.083333333333336,938
39.166666666666664,938
39.25,947
39.333333333333336,942
39.416666666666664,943
39.5,939
39.583333333333336,938
39.666666666666664,943
39.75,941
39.833333333333336,942
39.916666666666664,944
40,942
40.083333333333336,943
40.166666666666664,943
40.25,948
40.333333333333336,943
40.416666666666664,950
40.5,950
40.583333333333336,950
40.666666666666664,957
40.75,948
40.833333333333336,955
40.916666666666664,950
41,957
41.083333333333336,960
41.166666666666664,955
41.25,958
41.333333333333336,959
41.416666666666664,960
41.5,958
41.583333333333336,955
41.666666666666664,955
41.75,959
41.833333333333336,957
41.916666666666664,957
42,963
42.083333333333336,958
42.166666666666664,960
42.25,961
42.333333333333336,962
42.416666666666664,961
42.5,960
42.583333333333336,966
42.666666666666664,963
42.75,960
42.833333333333336,967
42.916666666666664,965
43,964
43.083333333333336,965
43.166666666666664,960
43.25,966
43.333333333333336,965
43.416666666666664,966
43.5,969
43.583333333333336,965
43.666666666666664,975
43.75,972
43.833333333333336,975
43.916666666666664,976
44,973
44.083333333333336,970
44.166666666666664,971
44.25,974
44.333333333333336,973
44.416666666666664,974
44.5,969
44.583333333333336,974
44.666666666666664,969
44.75,971
44.833333333333336,971
44.916666666666664,974
45,971
45.083333333333336,973
45.166666666666664,973
45.25,974
45.333333333333336,971
45.416666666666664,969
45.5,975
45.583333333333336,977
45.666666666666664,975
45.75,972
45.833333333333336,970
45.916666666666664,973
46,976
46.083333333333336,974
46.166666666666664,980
46.25,976
46.333333333333336,974
46.416666666666664,974
46.5,973
46.583333333333336,975
46.666666666666664,975
46.75,973
46.833333333333336,973
46.916666666666664,969
47,977
47.083333333333336,977
47.166666666666664,980
47.25,973
47.333333333333336,975
47.416666666666664,976
47.5,977
47.583333333333336,975
47.666666666666664,969
47.75,974
47.833333333333336,977
47.916666666666664,976
