"Hours since thread went live","Kingdom Season 5 - Episode 11 discussion"
35.583333333333336,119
35.666666666666664,125
35.75,122
35.833333333333336,126
35.916666666666664,125
36,120
36.083333333333336,125
36.166666666666664,122
36.25,124
36.333333333333336,124
36.416666666666664,121
36.5,126
36.583333333333336,122
36.666666666666664,124
36.75,122
36.833333333333336,121
36.916666666666664,126
37,122
37.083333333333336,122
37.166666666666664,123
37.25,122
37.333333333333336,121
37.416666666666664,122
37.5,122
37.583333333333336,120
37.666666666666664,123
37.75,126
37.833333333333336,124
37.916666666666664,123
38,123
38.083333333333336,119
38.166666666666664,127
38.25,121
38.333333333333336,123
38.416666666666664,123
38.5,126
38.583333333333336,125
38.666666666666664,121
38.75,123
38.833333333333336,121
38.916666666666664,121
39,122
39.083333333333336,125
39.166666666666664,126
39.25,123
39.333333333333336,125
39.416666666666664,122
39.5,124
39.583333333333336,123
39.666666666666664,125
39.75,122
39.833333333333336,125
39.916666666666664,125
40,123
40.083333333333336,122
40.166666666666664,120
40.25,125
40.333333333333336,124
40.416666666666664,127
40.5,123
40.583333333333336,122
40.666666666666664,123
40.75,122
40.833333333333336,126
40.916666666666664,124
41,122
41.083333333333336,123
41.166666666666664,121
41.25,127
41.333333333333336,125
41.416666666666664,125
41.5,120
41.583333333333336,123
41.666666666666664,121
41.75,124
41.833333333333336,124
41.916666666666664,122
42,124
42.083333333333336,125
42.166666666666664,124
42.25,121
42.333333333333336,122
42.416666666666664,125
42.5,126
42.583333333333336,126
42.666666666666664,121
42.75,123
42.833333333333336,123
42.916666666666664,126
43,124
43.083333333333336,121
43.166666666666664,124
43.25,125
43.333333333333336,124
43.416666666666664,125
43.5,125
43.583333333333336,126
43.666666666666664,121
43.75,126
43.833333333333336,126
43.916666666666664,126
44,126
44.083333333333336,126
44.166666666666664,124
44.25,122
44.333333333333336,125
44.416666666666664,125
44.5,127
44.583333333333336,122
44.666666666666664,121
44.75,122
44.833333333333336,128
44.916666666666664,125
45,127
45.083333333333336,125
45.166666666666664,125
45.25,123
45.333333333333336,123
45.416666666666664,125
45.5,126
45.583333333333336,125
45.666666666666664,125
45.75,129
45.833333333333336,126
45.916666666666664,128
46,125
46.083333333333336,124
46.166666666666664,127
46.25,127
46.333333333333336,123
46.416666666666664,124
46.5,125
46.583333333333336,127
46.666666666666664,126
46.75,128
46.833333333333336,126
46.916666666666664,127
47,125
47.083333333333336,125
47.166666666666664,125
47.25,126
47.333333333333336,130
47.416666666666664,125
47.5,125
47.583333333333336,127
47.666666666666664,128
47.75,124
47.833333333333336,126
47.916666666666664,127
