"Hours since thread went live","Oi! Tonbo • Tonbo! - Episode 1 discussion"
39.083333333333336,103
39.166666666666664,101
39.25,100
39.333333333333336,104
39.416666666666664,101
39.5,97
39.583333333333336,100
39.666666666666664,101
39.75,102
39.833333333333336,102
39.916666666666664,99
40,101
40.083333333333336,101
40.166666666666664,99
40.25,104
40.333333333333336,98
40.416666666666664,100
40.5,103
40.583333333333336,104
40.666666666666664,102
40.75,103
40.833333333333336,104
40.916666666666664,100
41,103
41.083333333333336,103
41.166666666666664,104
41.25,101
41.333333333333336,102
41.416666666666664,104
41.5,105
41.583333333333336,103
41.666666666666664,103
41.75,99
41.833333333333336,105
41.916666666666664,102
42,105
42.083333333333336,106
42.166666666666664,104
42.25,99
42.333333333333336,102
42.416666666666664,107
42.5,102
42.583333333333336,103
42.666666666666664,105
42.75,101
42.833333333333336,104
42.916666666666664,100
43,102
43.083333333333336,103
43.166666666666664,105
43.25,102
43.333333333333336,104
43.416666666666664,105
43.5,107
43.583333333333336,105
43.666666666666664,103
43.75,106
43.833333333333336,105
43.916666666666664,105
44,109
44.083333333333336,107
44.166666666666664,105
44.25,102
44.333333333333336,109
44.416666666666664,107
44.5,108
44.583333333333336,107
44.666666666666664,104
44.75,108
44.833333333333336,107
44.916666666666664,105
45,107
45.083333333333336,105
45.166666666666664,109
45.25,109
45.333333333333336,105
45.416666666666664,110
45.5,108
45.583333333333336,106
45.666666666666664,108
45.75,108
45.833333333333336,108
45.916666666666664,107
46,107
46.083333333333336,104
46.166666666666664,106
46.25,109
46.333333333333336,107
46.416666666666664,108
46.5,105
46.583333333333336,109
46.666666666666664,108
46.75,110
46.833333333333336,107
46.916666666666664,109
47,103
47.083333333333336,106
47.166666666666664,107
47.25,103
47.333333333333336,109
47.416666666666664,104
47.5,104
47.583333333333336,107
47.666666666666664,106
47.75,111
47.833333333333336,107
47.916666666666664,108
