"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 20 discussion"
23.333333333333332,158
23.416666666666668,156
23.5,153
23.583333333333332,159
23.666666666666668,159
23.75,159
23.833333333333332,157
23.916666666666668,158
24,161
24.083333333333332,160
24.166666666666668,157
24.25,160
24.333333333333332,161
24.416666666666668,157
24.5,156
24.583333333333332,160
24.666666666666668,164
24.75,158
24.833333333333332,162
24.916666666666668,159
25,161
25.083333333333332,162
25.166666666666668,164
25.25,162
25.333333333333332,165
25.416666666666668,163
25.5,159
25.583333333333332,160
25.666666666666668,162
25.75,160
25.833333333333332,164
25.916666666666668,165
26,164
26.083333333333332,165
26.166666666666668,165
26.25,165
26.333333333333332,165
26.416666666666668,163
26.5,162
26.583333333333332,162
26.666666666666668,163
26.75,164
26.833333333333332,164
26.916666666666668,166
27,162
27.083333333333332,166
27.166666666666668,167
27.25,166
27.333333333333332,169
27.416666666666668,170
27.5,170
27.583333333333332,165
27.666666666666668,166
27.75,167
27.833333333333332,168
27.916666666666668,167
28,168
28.083333333333332,171
28.166666666666668,167
28.25,169
28.333333333333332,167
28.416666666666668,170
28.5,170
28.583333333333332,166
28.666666666666668,171
28.75,171
28.833333333333332,170
28.916666666666668,173
29,168
29.083333333333332,170
29.166666666666668,170
29.25,172
29.333333333333332,168
29.416666666666668,170
29.5,168
29.583333333333332,170
29.666666666666668,169
29.75,170
29.833333333333332,168
29.916666666666668,173
30,170
30.083333333333332,170
30.166666666666668,168
30.25,172
30.333333333333332,171
30.416666666666668,170
30.5,167
30.583333333333332,168
30.666666666666668,173
30.75,168
30.833333333333332,171
30.916666666666668,171
31,174
31.083333333333332,171
31.166666666666668,173
31.25,172
31.333333333333332,174
31.416666666666668,170
31.5,172
31.583333333333332,174
31.666666666666668,171
31.75,171
31.833333333333332,174
31.916666666666668,172
32,175
32.083333333333336,171
32.166666666666664,174
32.25,172
32.333333333333336,170
32.416666666666664,169
32.5,171
32.583333333333336,172
32.666666666666664,172
32.75,174
32.833333333333336,176
32.916666666666664,172
33,176
33.083333333333336,173
33.166666666666664,171
33.25,172
33.333333333333336,175
33.416666666666664,172
33.5,174
33.583333333333336,177
33.666666666666664,174
33.75,171
33.833333333333336,177
33.916666666666664,172
34,172
34.083333333333336,175
34.166666666666664,174
34.25,172
34.333333333333336,173
34.416666666666664,179
34.5,175
34.583333333333336,173
34.666666666666664,179
34.75,172
34.833333333333336,174
34.916666666666664,173
35,176
35.083333333333336,176
35.166666666666664,175
35.25,177
35.333333333333336,175
35.416666666666664,177
35.5,176
35.583333333333336,174
35.666666666666664,176
35.75,178
35.833333333333336,175
35.916666666666664,180
36,177
36.083333333333336,174
36.166666666666664,178
36.25,176
36.333333333333336,176
36.416666666666664,180
36.5,174
36.583333333333336,175
36.666666666666664,177
36.75,175
36.833333333333336,177
36.916666666666664,176
37,177
37.083333333333336,174
37.166666666666664,177
37.25,175
37.333333333333336,178
37.416666666666664,179
37.5,178
37.583333333333336,179
37.666666666666664,176
37.75,177
37.833333333333336,178
37.916666666666664,177
38,173
38.083333333333336,177
38.166666666666664,176
38.25,178
38.333333333333336,176
38.416666666666664,179
38.5,174
38.583333333333336,177
38.666666666666664,176
38.75,174
38.833333333333336,177
38.916666666666664,177
39,178
39.083333333333336,176
39.166666666666664,173
39.25,177
39.333333333333336,173
39.416666666666664,177
39.5,174
39.583333333333336,174
39.666666666666664,176
39.75,178
39.833333333333336,177
39.916666666666664,174
40,178
40.083333333333336,177
40.166666666666664,175
40.25,178
40.333333333333336,179
40.416666666666664,176
40.5,177
40.583333333333336,178
40.666666666666664,178
40.75,178
40.833333333333336,181
40.916666666666664,180
41,182
41.083333333333336,180
41.166666666666664,175
41.25,177
41.333333333333336,181
41.416666666666664,177
41.5,178
41.583333333333336,178
41.666666666666664,176
41.75,181
41.833333333333336,175
41.916666666666664,175
42,177
42.083333333333336,174
42.166666666666664,178
42.25,178
42.333333333333336,181
42.416666666666664,182
42.5,179
42.583333333333336,178
42.666666666666664,176
42.75,179
42.833333333333336,178
42.916666666666664,179
43,176
43.083333333333336,182
43.166666666666664,179
43.25,176
43.333333333333336,179
43.416666666666664,176
43.5,176
43.583333333333336,182
43.666666666666664,179
43.75,174
43.833333333333336,176
43.916666666666664,179
44,182
44.083333333333336,179
44.166666666666664,177
44.25,182
44.333333333333336,174
44.416666666666664,177
44.5,179
44.583333333333336,181
44.666666666666664,178
44.75,179
44.833333333333336,180
44.916666666666664,182
45,181
45.083333333333336,182
45.166666666666664,183
45.25,177
45.333333333333336,180
45.416666666666664,178
45.5,181
45.583333333333336,176
45.666666666666664,179
45.75,178
45.833333333333336,178
45.916666666666664,180
46,183
46.083333333333336,181
46.166666666666664,180
46.25,177
46.333333333333336,178
46.416666666666664,181
46.5,176
46.583333333333336,177
46.666666666666664,178
46.75,176
46.833333333333336,183
46.916666666666664,181
47,180
47.083333333333336,177
47.166666666666664,182
47.25,181
47.333333333333336,179
47.416666666666664,178
47.5,176
47.583333333333336,177
47.666666666666664,179
47.75,178
47.833333333333336,182
47.916666666666664,183
