"Hours since thread went live","Odekake Kozame - Episode 58 discussion"
34.083333333333336,15
34.166666666666664,15
34.25,18
34.333333333333336,16
34.416666666666664,16
34.5,18
34.583333333333336,16
34.666666666666664,17
34.75,15
34.833333333333336,16
34.916666666666664,16
35,17
35.083333333333336,17
35.166666666666664,17
35.25,15
35.333333333333336,16
35.416666666666664,15
35.5,15
35.583333333333336,17
35.666666666666664,17
35.75,15
35.833333333333336,17
35.916666666666664,16
36,14
36.083333333333336,15
36.166666666666664,17
36.25,17
36.333333333333336,15
36.416666666666664,17
36.5,18
36.583333333333336,17
36.666666666666664,18
36.75,17
36.833333333333336,17
36.916666666666664,19
37,17
37.083333333333336,17
37.166666666666664,17
37.25,16
37.333333333333336,15
37.416666666666664,16
37.5,16
37.583333333333336,19
37.666666666666664,17
37.75,17
37.833333333333336,15
37.916666666666664,18
38,19
38.083333333333336,17
38.166666666666664,18
38.25,15
38.333333333333336,18
38.416666666666664,17
38.5,17
38.583333333333336,17
38.666666666666664,17
38.75,15
38.833333333333336,19
38.916666666666664,16
39,18
39.083333333333336,18
39.166666666666664,17
39.25,16
39.333333333333336,17
39.416666666666664,19
39.5,16
39.583333333333336,17
39.666666666666664,16
39.75,17
39.833333333333336,17
39.916666666666664,17
40,19
40.083333333333336,16
40.166666666666664,17
40.25,17
40.333333333333336,17
40.416666666666664,17
40.5,16
40.583333333333336,17
40.666666666666664,18
40.75,17
40.833333333333336,16
40.916666666666664,16
41,18
41.083333333333336,15
41.166666666666664,16
41.25,17
41.333333333333336,18
41.416666666666664,17
41.5,16
41.583333333333336,16
41.666666666666664,19
41.75,17
41.833333333333336,17
41.916666666666664,18
42,17
42.083333333333336,16
42.166666666666664,19
42.25,17
42.333333333333336,17
42.416666666666664,16
42.5,15
42.583333333333336,18
42.666666666666664,18
42.75,15
42.833333333333336,18
42.916666666666664,16
43,18
43.083333333333336,17
43.166666666666664,17
43.25,18
43.333333333333336,18
43.416666666666664,18
43.5,19
43.583333333333336,17
43.666666666666664,17
43.75,19
43.833333333333336,16
43.916666666666664,17
44,16
44.083333333333336,18
44.166666666666664,16
44.25,17
44.333333333333336,15
44.416666666666664,18
44.5,16
44.583333333333336,16
44.666666666666664,17
44.75,17
44.833333333333336,17
44.916666666666664,15
45,18
45.083333333333336,19
45.166666666666664,16
45.25,17
45.333333333333336,16
45.416666666666664,16
45.5,15
45.583333333333336,17
45.666666666666664,19
45.75,18
45.833333333333336,16
45.916666666666664,16
46,18
46.083333333333336,15
46.166666666666664,18
46.25,18
46.333333333333336,18
46.416666666666664,15
46.5,16
46.583333333333336,18
46.666666666666664,17
46.75,16
46.833333333333336,17
46.916666666666664,18
47,17
47.083333333333336,16
47.166666666666664,19
47.25,17
47.333333333333336,16
47.416666666666664,17
47.5,17
47.583333333333336,18
47.666666666666664,18
47.75,18
47.833333333333336,16
47.916666666666664,18
